UID1,UID2
1371,5360
3101,762
1438,4618
2477,2668
1776,491
7982,8468
3826,3993
4033,637
4929,4961
2668,6814
1785,3818
4840,501
413,4620
7605,8421
7601,8850
1719,2135
7302,8476
5710,609
4030,4216
2488,4013
7890,8232
1465,3040
3099,6513
2335,3834
5772,6223
1445,6138
3734,5867
1028,4614
3769,5535
1209,2615
3424,4333
4044,4417
6823,7054
3512,4725
2130,5784
5160,547
4161,6467
7491,7813
7471,8821
8189,8342
6913,7178
438,5867
3339,3344
1820,4467
7042,8329
3558,4204
7567,7697
7071,7442
4207,6045
4725,6237
4276,861
1311,889
1980,3533
1689,4699
2665,329
4508,5078
8473,8522
5182,6580
477,4973
7326,8005
1185,4840
1646,2822
1834,933
6804,7310
3512,6237
5648,7181
7686,8456
6870,7176
2294,2926
3416,782
1947,2214
3552,5060
2791,2935
7467,7766
5035,5703
4038,4508
131,2889
5436,5781
3504,3630
1157,6115
4053,6178
8011,8343
7272,8246
7501,7768
7253,7559
8325,8392
1160,16
3012,5372
1243,8516
2668,8826
1364,3918
3162,5552
7484,8472
3846,6178
7915,8184
1539,6916
6700,8134
243,3013
2841,6248
4213,6922
1278,644
3452,4013
5205,6123
7180,8287
4013,6008
7713,8417
2396,3550
2261,5106
8021,8163
7940,8021
7039,8465
6661,773
558,6814
7750,8391
7936,8012
8338,8490
7833,8664
8336,8599
2757,6138
1280,1547
147,2927
8139,8619
4476,5213
4663,868
4013,6935
8633,8642
3396,3437
4540,695
7473,8110
3120,3180
2194,2362
3135,5583
7283,7705
7787,8079
3852,989
4206,4560
7867,8066
7039,7981
1539,3254
1525,5347
5032,989
3344,759
3819,3929
124,197
3808,6929
1625,5405
279,637
4086,4143
4992,5667
5578,6313
6718,8014
4622,6526
5307,885
1813,448
1315,2209
2492,6608
7706,7892
5360,8787
6699,6704
1492,4952
4467,5307
2861,6584
4092,5035
2775,4718
2591,306
2593,5558
3846,4013
3328,4429
219,2975
4549,6526
1019,989
3221,5560
4361,4990
7305,7980
4013,5115
4095,929
7523,7895
7475,8134
1167,6903
4157,985
524,6000
3075,3089
2708,6844
7668,8082
3797,5047
7770,8858
2268,3120
3730,4439
151,2798
2976,2985
2428,5867
7707,8445
4688,943
166,2676
8090,8767
6773,8855
503,936
3282,6913
5581,989
7381,7895
2690,3806
3425,719
2508,4475
4663,6526
2621,661
7927,8043
4467,981
7376,7708
7295,8682
3558,753
3324,3932
3835,4052
3368,4200
2984,2997
1785,4936
1374,6553
7562,8837
2652,3060
1597,2610
1481,5586
7343,7892
1475,2493
5618,880
3933,4933
4622,4922
2797,6501
7856,8065
2520,5510
2926,4664
4720,6960
1687,5528
3594,763
2459,3541
3234,885
5272,6053
4013,4132
2600,6936
7936,8153
6786,8485
4095,4898
4549,4922
2321,8787
4278,6682
7907,7958
1028,6619
6767,7119
1043,5718
1785,5591
4805,904
3459,349
7699,8181
7100,7746
4298,4643
4333,4744
3459,3999
6264,6909
7955,8855
4059,5790
3139,6915
3674,5138
7442,7828
1331,1652
3554,3775
1552,6645
4922,921
4977,5981
1192,5755
6564,985
1857,4699
4888,6143
7941,7982
2926,5050
116,3669
2800,5255
3885,5841
3072,434
7316,8493
5683,5836
831,942
2394,3032
4173,6888
1485,4429
8305,8521
2246,6134
1622,190
8172,8422
163,6143
2130,4333
6783,7458
1334,4874
4347,5352
378,969
2508,4163
2204,2361
8141,8842
1521,4643
7468,7504
3554,4030
6990,7786
6749,8443
237,3999
124,1365
1685,4362
4013,4241
1655,2464
2811,3202
5317,6534
7165,8364
2591,4378
2249,6000
4044,422
4544,6000
5438,989
441,5819
1796,6664
3362,4212
7963,8818
7763,8046
4165,908
7758,7895
2279,519
2377,3529
2174,5385
2258,4354
7003,8694
1842,4956
5139,5994
4333,4482
1023,530
1172,948
1767,2327
252,4548
6747,7515
4059,655
3220,4689
2222,4383
7254,8335
1448,2752
3186,4057
5766,988
4156,4533
4095,5306
7395,7425
3127,3687
2976,2980
2992,2995
7483,8133
8361,8467
377,5246
3252,5335
3230,989
3296,5940
8211,8464
1865,2759
3161,6548
4013,807
7000,8531
5208,6171
210,2968
2277,4091
3814,755
8343,8822
5867,700
3161,5891
7371,8830
7310,7819
6718,7055
7776,7850
4521,4643
1797,334
3398,5469
5561,6204
7103,7549
7094,7615
2926,6616
8249,8583
4003,4005
1785,4918
4137,6240
7471,8062
2976,2997
2760,4879
1263,3471
1758,927
4796,5294
1495,3933
3860,6513
1493,6920
6794,8310
2226,6471
2698,6248
5097,6012
7153,8386
8134,8304
1172,1647
3459,4007
5008,812
1188,4699
4854,72
5787,6478
2448,3759
3456,6919
7297,7549
7493,8859
5071,6286
4155,6466
1549,2924
2440,3459
2128,2495
613,923
1583,5788
1857,2338
7109,8228
2456,2668
1390,285
5674,5867
7578,7583
1531,1634
1662,1857
5458,750
4889,5000
6973,7691
7892,8318
6982,7253
6534,6865
4508,6329
3243,4041
3014,3063
7069,7895
5938,6178
2280,984
3661,3918
8011,8079
6962,724
5150,5310
231,5181
3246,3640
7685,7910
7415,8789
7165,8124
614,761
2134,4995
3371,4518
7549,8323
7150,7681
5123,544
7102,7934
3104,4298
166,2495
223,379
7115,8154
3275,5381
8118,8467
3445,4047
4942,5310
3033,4709
1901,948
7141,7301
7859,7873
7395,7469
4479,5458
1358,4599
1693,3459
2609,4114
2591,3559
2288,5720
7395,7735
393,5093
2795,5317
5410,6917
5246,868
7965,8475
3766,3823
7727,8611
7518,8818
7760,8142
1383,6335
7559,8522
7948,8009
3282,7178
1514,3459
6173,784
5695,713
1557,4353
7610,7879
3161,5052
2672,939
5211,6654
7482,8134
190,4052
6284,6847
4064,7066
267,3462
3743,473
7471,8476
5618,936
1365,4688
4347,5691
7000,8381
7764,8100
1627,2554
4200,4997
7892,8439
1407,4155
2492,264
8695,8752
5708,6404
1162,3055
5486,6680
287,5347
6780,7044
2219,3314
1828,4468
4954,4963
8102,8314
5201,5208
7894,8239
7056,7518
4393,5968
2674,3327
7469,7812
1687,989
4155,4404
1024,6471
3532,5170
4855,6945
7350,8067
6713,7830
2141,4956
3893,5867
7350,7743
6773,7957
5560,6299
1436,3070
2833,3252
151,948
2399,6307
1729,5337
7630,8569
3868,4013
7698,8443
7475,8593
1829,2667
5060,6141
3585,3831
7505,8448
7540,8452
298,4013
6718,7090
3351,5050
5246,6526
7250,8305
5515,6295
5475,831
2273,3228
6795,7702
1371,2321
1548,4013
7463,8834
3231,4953
7769,8671
4884,6892
5352,5869
6783,7622
2693,5331
6829,8182
3623,4024
1460,2822
3185,4233
5665,6395
1675,212
1280,6492
2446,378
3378,801
7161,8637
7147,8567
2399,4885
124,6497
3261,3558
4000,4333
3251,4421
7963,8298
7917,8160
5111,922
523,5728
1187,948
295,418
3085,4321
1481,4333
6775,8043
1774,6314
2441,3241
5033,6240
3548,6084
6123,6581
1681,4064
3517,3842
7677,8439
7298,8622
5432,910
145,4629
1675,6167
4162,5453
3365,890
1345,1857
3268,4051
2327,265
2348,4333
6466,8826
1738,2812
7540,8559
3421,6912
1719,2530
3219,5702
5511,6296
2580,5423
315,613
7661,7942
6767,8342
7501,8564
1383,3860
8555,8588
8389,8796
7850,8843
4337,6677
2113,649
7913,8623
4193,5726
4300,6892
7622,7760
6982,8638
7475,8525
7442,8564
2386,823
7469,7599
7147,7158
3479,4039
4860,5060
4508,5112
7140,8851
3852,4930
5867,606
3539,5867
1670,561
1625,4744
4505,5053
3435,840
2825,4078
8169,8434
4413,991
8062,8094
7751,8188
2273,2926
6185,6249
1502,1719
2240,4615
7722,7921
1036,477
4417,5044
1405,4013
4922,6323
4547,5795
2970,6127
1699,4030
1969,2687
3884,4265
3317,4206
4493,5012
3173,5778
1028,554
3468,4008
3841,3883
2448,4213
3312,5681
3694,653
1445,4311
6077,6914
6795,7890
727,930
2492,4696
1163,6945
3419,4418
1032,1044
161,920
830,946
2932,5322
2339,2448
400,5587
7558,7599
3017,5208
3346,4013
8031,8391
8003,8788
7417,7830
5162,6638
7083,7084
3822,6868
2702,3608
1508,363
3184,989
2822,343
758,999
2958,6135
4622,5307
2575,6634
1383,1767
7034,8597
7397,7616
7141,7758
1784,5843
7963,8141
1026,4516
1438,6580
4399,948
1241,3359
3272,6440
7369,8483
5466,889
2572,4095
1521,3682
3619,4711
3901,4133
4088,555
4549,5307
3423,4093
4467,4688
2593,5878
3505,4183
138,4223
4935,6466
7680,8846
6981,7122
4469,5360
2668,4229
7982,8640
5654,6334
2998,5355
2211,2991
7518,8298
1641,5208
1343,6637
5867,6478
2185,6587
3670,4333
7087,7376
2668,6007
2237,4095
3412,3797
6752,7699
231,2913
1170,5246
2476,637
7601,8268
4470,4668
880,936
6813,7521
4557,4720
2891,3202
1733,3563
4663,5307
4013,5515
7704,8453
2524,2959
3221,6299
7343,7714
2551,2771
2591,5030
4347,5867
5416,970
6457,6520
2235,2443
1881,2448
6921,736
5056,5410
3900,4235
4369,907
1158,2179
2889,779
468,5745
1390,3900
5788,924
7603,7605
2575,5221
2669,5395
3412,5482
7302,7464
7820,7915
1953,4955
3211,531
1761,6497
5713,5790
7703,8453
7563,8825
7350,7658
4077,5688
166,5531
2433,5152
8409,8576
8521,8834
7299,8628
1409,4095
3446,6602
3186,334
1945,4847
5871,875
1664,1983
4052,5781
1311,2146
4663,981
5512,5665
1785,5137
5526,6269
2775,2802
3115,5071
1159,940
7158,8599
1344,6457
1171,2386
4479,6246
3828,4350
4956,4969
6226,633
8530,8684
3360,4833
415,6618
1343,6005
7089,8472
7883,8852
2542,6629
1528,3384
7846,8818
3434,976
166,2116
5860,6231
2205,2762
6509,8290
5216,5855
7554,8546
7791,8401
7258,7982
4691,989
25,2643
7319,8218
4291,5182
2889,5765
548,5705
285,3291
1043,5557
1785,2126
7535,8770
2407,5937
5122,6242
7493,8638
2149,322
139,2953
6785,7464
578,914
2350,457
7518,8141
1405,3556
1500,5244
1182,5391
3240,5715
5370,6221
1402,878
2435,3929
2249,4147
1315,943
6215,6880
2977,3042
8618,8808
8769,8778
2926,4083
6764,7638
2329,2588
1152,613
1611,6637
2285,6018
3881,6240
122,3682
7664,8234
7550,8064
1509,5574
3316,338
6813,8795
7958,8554
3156,515
348,5871
2536,4064
4013,6273
3736,5843
1570,64
1774,3553
168,5035
432,4955
3558,5234
5678,5688
7432,7995
7753,8507
1481,5347
2926,3131
6773,8560
1666,4265
210,6253
1749,4333
3156,804
1214,5950
1542,5035
4508,4546
6778,8486
7473,8823
2236,912
4048,4226
4533,5442
5270,822
1011,7176
4024,4932
4549,480
3186,4154
7878,8781
3280,924
7941,8498
7140,7141
6746,7982
3113,461
4052,4390
1041,4469
885,975
6739,6972
6816,7963
3612,547
400,4212
7853,8690
3865,5574
2448,6967
4311,5060
3775,4030
5475,942
2156,6934
7050,7269
3289,3839
1009,2281
3352,5779
3573,709
2448,3420
4095,4199
130,205
2153,3838
1749,4004
3202,6411
2772,6864
5436,6962
5119,5867
1009,3371
4233,5556
2429,4932
7881,8184
6776,7833
5533,6269
7097,7548
6070,6619
7724,8472
7089,7482
1466,6113
2124,4334
2591,3790
7884,8366
7063,7793
1521,5986
2788,5845
7821,8021
4212,5698
1840,8288
2316,5988
2993,4643
3671,4937
3067,3086
4533,6293
2135,4242
6770,7054
1365,6323
2621,8279
4528,5651
3931,6004
3774,4161
1820,975
2455,6888
4953,6187
2559,4013
343,401
2165,2584
3298,3424
182,2200
4272,5150
3755,4013
2448,5847
3909,5859
6991,7979
7995,8266
2320,989
1032,3905
2192,2689
2175,5385
8522,8859
492,4956
3906,5029
1743,4501
3001,6166
5789,6237
4095,5509
2926,4442
2859,5721
2203,2393
1531,4050
7840,8094
6741,7608
5307,943
1285,3423
3239,5789
1186,4206
7116,8264
1034,989
3333,7175
5410,5850
5647,933
2679,2889
8164,8361
1623,2606
1575,3116
3488,4261
4173,4720
1004,1152
8065,8492
5872,6065
6994,7119
485,5211
6787,7996
6816,7380
4058,6297
1900,4299
7773,8337
4643,4722
1743,443
266,4695
7380,7963
7429,8074
3886,4862
315,503
4862,5150
6204,6267
8134,8637
3275,4508
124,5246
7830,8642
5662,6849
4197,5737
6773,7520
5530,989
6923,736
3080,5189
5670,750
3789,5213
3537,3607
3798,4947
222,5771
2511,4956
7376,8443
4333,5988
2489,5543
5253,6958
3063,3070
7344,8658
5029,5693
1536,4167
4956,5124
1210,646
7931,8157
544,5890
1817,2154
289,4653
7082,7892
7883,8105
4345,6255
2889,4813
7845,7857
483,531
2756,736
7034,7795
4316,5323
7956,8061
3834,4345
5524,6178
3026,3062
2189,948
1308,3638
2448,6942
297,4185
4012,6949
1901,2862
2531,5715
1749,4441
7632,7864
7846,8298
6721,8420
3558,5915
3183,6642
7689,8017
2285,3459
468,5155
1751,6240
3781,4039
7982,8366
1330,4622
1468,2346
3806,5083
4623,826
7025,7641
2399,3184
1280,5544
446,5071
1458,2884
3203,334
2435,3596
4161,4658
1624,3234
6738,8171
3234,943
1151,5557
3115,5986
561,6275
7777,8239
1167,4816
5781,6962
5246,5307
8134,8526
7487,8859
2906,3428
3930,3933
7599,8040
1023,4950
5057,989
6185,6551
3668,5270
1300,998
4371,4508
142,3186
1686,4491
5537,6476
4013,642
2239,4095
3348,4235
1549,4912
1531,6683
1476,3686
3833,627
6711,8472
8434,8850
7361,8804
4653,985
7848,7906
2994,5061
7461,8833
8239,8663
7369,7562
1770,2676
6883,8286
6797,7825
3775,4219
2542,3244
7298,7803
6773,8454
3591,3731
3532,6891
1315,4922
3303,3390
5652,969
7009,8508
4131,489
2211,2950
1453,420
1181,5261
3335,5583
1583,6659
2530,6914
1028,3405
3459,6545
1182,5191
4173,5847
2397,5511
2347,5200
5515,5861
6744,7518
5207,5208
266,6085
7635,8082
4823,6280
2278,4158
111,1758
3525,3721
4561,6245
4039,547
7268,7845
1021,3852
4123,5583
3316,3995
3823,976
367,3887
1025,989
2795,6634
8558,8613
6713,7596
1008,6969
7792,7837
289,4174
4865,5261
3734,5857
2209,4622
2404,425
5044,5373
3668,5281
2677,2679
1041,2292
2346,6113
3206,4013
501,578
8066,8501
2426,2448
2889,5996
5714,6439
3416,5377
2915,3661
4476,989
1041,498
1311,456
3453,3987
3640,4379
1037,4079
1570,4101
5035,5774
7525,8623
2443,6005
4467,6323
613,897
4226,5674
1653,3234
6134,6631
5520,976
1640,5182
4953,6599
4664,6637
4327,5208
3416,6440
7846,8141
7525,7732
7107,7495
1176,1675
7374,7695
2593,5112
2135,2977
3530,4333
1344,4840
3206,642
2551,2676
3456,6901
1037,3161
4171,6139
7086,7120
7023,8092
6773,8667
2927,4561
637,6551
3421,6242
4413,4956
602,989
5438,6307
7115,7956
3789,4476
5758,6879
7346,7704
7358,7378
3113,3723
8574,8833
7575,8842
5201,5394
7550,8095
1813,641
3153,5867
4041,4237
6839,8265
2795,5221
3376,6914
4404,452
3251,5423
7982,8017
1371,1500
1407,3125
2478,750
2922,386
2182,3396
7892,8061
397,5661
3179,4503
6267,6298
5246,861
1207,1611
1028,1743
2193,6415
3530,4004
1844,6583
6987,8573
7399,8011
6699,8472
1465,2213
5035,5708
2674,3456
7253,8835
4050,6860
6832,7661
3708,4508
5543,6489
5739,6656
510,5813
1439,3202
8529,8586
1585,4013
4295,4613
3319,6914
4095,4307
7844,8169
7061,7873
5180,960
6990,8096
3244,6869
4813,818
7955,8667
4140,6949
2149,4476
4004,4333
6998,7605
2448,5990
8408,8583
3744,3818
5094,804
3685,6240
5175,6335
3968,5035
3225,3958
3157,5709
7865,7937
7099,7982
7463,8075
1821,4095
6484,717
2945,5328
1169,182
4100,5272
3899,6239
1383,6553
8089,8690
8298,8842
1188,1846
4083,4229
136,2822
4663,4688
3954,5867
5035,6332
7678,7892
2889,406
3894,4614
2799,3630
2926,5123
1188,1687
8080,8521
2926,6948
1818,4664
5179,5208
2276,484
3556,5518
2472,5427
8076,8184
7963,8116
1618,4013
3296,5053
7407,7471
3839,4052
4482,5867
1735,4220
3881,6271
8293,8618
6699,6707
3114,4975
4201,4333
7417,7596
4411,5895
4049,8282
6679,989
2329,2528
1633,262
3051,5361
4044,4101
2220,511
1667,2489
7666,7982
3764,5455
115,959
1373,561
1051,989
1476,5867
2816,6967
3445,5723
1364,3661
7251,7913
2147,4958
2705,2889
6707,8472
2665,6657
1531,3855
3830,494
2750,5504
1770,2705
3497,6604
2660,5674
1543,4095
2316,4333
4726,868
6736,8082
2471,6543
7676,7683
511,6530
124,5287
7801,8569
2774,4552
6767,7895
2780,6903
1818,3228
1438,2648
8638,8835
6785,7473
5940,6848
406,5639
3234,4922
2263,3682
1903,2693
6791,8003
7087,7705
489,840
7603,8017
1382,4467
1869,5821
8115,8542
1438,58
3558,3750
5537,6092
5163,5425
3100,6185
203,2846
2411,334
1703,2959
238,5739
3456,3967
1907,5208
1514,5750
1026,4970
446,5986
197,5644
7094,7617
2448,5408
7907,8554
8667,8840
6818,7959
3456,4925
1495,4480
4202,5940
7492,7497
1780,477
2279,4821
2621,4490
1303,5720
3682,6018
4272,457
2423,2840
3329,3354
2448,291
2546,4948
1767,5545
3416,5595
376,985
7132,7519
2539,3497
188,5765
7090,8796
3356,6221
6782,7776
1407,4935
4343,5640
2364,2790
7309,7845
2276,3311
2462,3492
3141,417
5402,748
6816,7404
1799,3156
1171,2204
3153,3331
4469,8787
6189,6934
2912,6145
2668,762
2591,3816
3262,4033
1330,921
4726,6526
4347,650
7982,8036
6802,7460
8120,8531
7329,8332
1570,5480
2580,3777
2584,5834
3014,5384
2621,5170
5103,6915
7038,7863
3280,541
4553,6872
3587,563
249,3070
2771,2868
7346,7453
7687,7704
8017,8662
8567,8809
4549,5150
3897,5158
7852,7931
2130,4379
2188,4625
8239,8364
7089,7475
2402,6163
1876,989
5177,6636
5168,5774
2493,4133
7478,7525
8305,8306
3009,5208
2473,423
8540,8685
7872,8088
2178,2641
1624,4663
358,8288
4480,606
7518,8116
539,999
5867,6074
7049,8671
7957,8840
4994,658
7701,7892
4525,4932
5005,5867
7603,7613
4365,4910
5125,5720
7177,8284
7652,8640
5103,5781
2591,4230
3615,5825
4034,5035
2926,5333
2442,3356
8322,8531
1837,2732
7297,8083
7377,7997
3149,6255
1207,2926
4013,6648
7690,7694
1750,352
7998,8470
3131,3416
1407,2322
7425,7812
1798,5707
7369,8408
7776,8143
5457,5720
3845,4039
1785,5044
6074,838
1766,948
3586,5565
8234,8430
5775,6225
29,5203
854,948
647,758
7475,8834
3926,913
550,5713
2146,889
4013,5521
2209,921
4510,6263
7838,8493
2367,4044
1173,6661
8102,8576
943,975
3755,5379
3177,625
1485,6283
1028,6070
1757,6677
4429,6283
3757,5211
4334,5377
8162,8575
1235,4137
1182,3052
400,5111
7966,8623
7081,7423
2477,2926
2644,6509
4088,6950
2825,4299
3548,752
2237,3746
1239,1611
3401,448
6696,6698
7689,8382
8304,8521
1621,4812
3282,5552
223,3371
4173,6960
1896,530
3900,6681
8567,8641
1042,3626
2807,5330
6706,7599
7558,7592
897,999
3840,5286
3075,7
5272,842
7810,7840
331,4467
7735,8504
1653,4663
1757,4337
4863,6899
2363,2858
8531,8682
321,923
3766,5647
7301,7840
3544,6931
4319,736
7011,7732
1315,1653
3656,948
1374,6513
4077,5511
7322,7946
4280,935
2497,5123
142,4154
4428,485
34,4844
5385,6581
4333,435
6674,948
5395,6053
2597,4599
4508,6296
553,5716
4216,6924
7082,7714
1700,4003
168,5774
7599,8396
1006,4508
2868,545
3184,6307
7792,8333
288,984
3405,976
4744,5666
8008,8107
7962,8503
7979,8846
8436,8831
531,532
1963,4744
7160,8089
7709,7712
155,3684
1515,4013
3306,5741
4333,4441
4064,6969
319,6929
1549,3827
4,5208
2657,4158
5395,6459
7853,8089
7700,8811
7814,7850
2716,4299
7633,7663
2435,3431
7370,7892
210,6533
7737,8549
7325,8326
7163,8067
1564,275
6795,8190
2220,2926
382,5540
4333,4347
5272,5871
6995,7921
3072,4643
7361,7500
3137,5513
1207,2234
6032,6653
3343,4206
6509,804
7802,8026
6625,6880
2970,485
2668,4615
1160,5179
8143,8847
3859,4606
147,4561
2752,2835
2959,4621
2235,6005
276,5141
4013,4044
3497,4382
7752,8478
7116,8633
2875,948
3826,4013
4990,6069
8003,8427
6740,7387
3682,5514
7253,8806
7558,8199
8047,8340
6695,6711
1564,930
1512,3454
1579,6060
5182,5200
7413,8468
4347,4933
3456,5041
2650,4290
2129,6015
5502,649
637,6397
1358,2597
1016,6017
7829,8046
7078,8098
2430,3842
1743,215
315,6185
5698,6297
8546,8644
2874,3405
1789,6232
2173,4013
4161,5720
151,854
7689,7941
2208,4311
4643,630
4669,6065
4622,6497
1813,3401
7496,7536
2784,530
7696,7873
1856,2541
3666,3745
2878,6899
8502,8576
1406,2784
1785,2193
4223,5380
7689,7710
4158,5493
3297,6601
3758,5703
1006,6250
4234,5564
2513,492
328,6448
3240,3970
7322,7635
2497,6919
7090,8448
1617,3528
8599,8641
7122,7161
1817,4696
4913,5867
613,880
4954,5467
1435,3012
1900,2751
7733,8110
163,182
4013,450
2878,4857
1621,5938
5078,5583
2915,4212
2640,5385
5182,6120
2227,5099
324,858
513,5436
480,4841
7902,7936
7982,8382
6757,6792
7769,8506
5044,6293
1028,3434
2171,2668
1325,5250
6722,7646
4876,6886
8472,8593
4953,5519
8472,8506
5123,5890
7256,7364
2386,5305
7446,7895
272,4080
498,8787
1851,1859
1830,5823
2230,6613
4101,5871
1004,923
7403,7490
3572,3922
3891,436
7471,7473
7317,8384
210,4623
6803,8343
350,5742
5211,545
3582,7335
8638,8806
4862,5246
4358,4543
654,925
7268,8188
6772,8855
7696,8142
1592,1896
1623,2605
139,2807
2568,4265
7754,8409
5109,6242
2586,5834
1028,370
6795,8170
5156,5505
3988,6260
2591,755
3775,736
5684,6032
4288,5388
3931,5877
1239,2926
166,4950
1315,1624
2214,3059
476,989
7407,8110
16,3076
1851,854
2670,4056
3896,5878
5142,5559
3513,3892
2582,4233
4663,6323
2141,5769
5862,6217
503,999
4098,6881
1667,5543
2476,5123
7553,7769
3365,6221
1718,5208
4378,5690
3053,6115
2337,2464
1762,5211
1758,2889
6999,8851
2539,6621
3189,4206
3464,5035
456,989
1694,2335
3499,3579
3409,4006
2547,3289
7601,8392
2926,315
6129,6154
1738,2718
7642,7982
7846,8116
2135,5597
1436,249
3046,5389
1021,3586
2367,4135
7165,7521
4206,638
166,5528
8070,8689
3682,5640
4064,6928
4235,6539
1690,784
7633,8784
3408,832
5105,5867
3291,6539
540,5867
7951,8464
1300,408
3540,948
3234,5307
6041,941
24,401
1642,5461
3349,3371
3095,3647
3365,3856
5461,6308
4161,5548
7947,8009
8409,8502
4039,6611
5928,6405
2238,6486
6626,6869
7138,8583
3036,5208
1762,1762
7774,8216
7284,7695
3371,379
1495,4333
1406,1896
2456,4334
7982,8440
6983,8066
146,530
333,5596
2374,2807
8192,8631
4333,442
7540,7955
2802,6945
6730,8173
3978,985
8395,8405
3417,5060
2621,3532
2964,6906
7241,8557
3930,606
2125,5867
2926,5436
1785,4084
2605,4663
3278,6296
6986,8223
3375,5560
2862,5650
7890,8359
280,4333
7639,8421
2448,3516
1382,1623
6998,8017
7593,7804
7588,8405
263,728
1624,1820
7856,8431
2179,5385
7810,8066
2379,6211
2429,6000
6779,8649
7525,7940
7165,7339
2830,4553
3220,5246
7270,8381
279,6552
1495,4004
3566,3973
7971,8169
6757,8341
5154,989
3957,6814
1531,3700
7442,7966
7657,7722
7939,8322
1892,5192
8844,8858
5998,6288
7274,8030
1523,5413
213,5313
6748,8655
3202,6642
1480,6601
2752,413
7161,8305
259,387
2892,4301
3572,3712
5347,847
3348,6681
2795,2861
5224,6128
1625,2472
6832,8140
7165,8464
8040,8396
6915,6971
261,6194
4868,6841
1028,3823
4688,6497
298,5811
1163,4718
1785,2256
289,5075
4512,6686
7119,7381
8329,8402
6735,7690
7032,7286
6828,8467
167,5273
7352,8029
210,5994
334,4001
3174,3407
3044,5208
6718,8652
7764,8048
1957,4024
3191,4165
3125,452
4638,6187
7889,8017
6466,762
2276,3440
3530,3670
3446,5674
7138,8796
6989,7312
7153,7867
2816,6884
3257,5141
7165,8631
1716,3103
3234,331
908,989
7967,8152
2559,2586
4044,6554
1491,5751
6720,7660
3126,858
7039,7550
7895,8683
4692,6936
1864,542
1567,4260
2258,6848
6712,8413
2926,3149
5912,989
3275,3291
4012,4140
1239,3229
2591,4125
3501,4508
2321,2668
1625,435
4726,5307
2985,2997
7089,7361
613,936
6439,662
4413,5539
1793,2165
3639,812
8385,8575
2635,2816
3135,4123
1280,6194
4056,5035
3043,5208
1945,2345
1304,3896
6727,8006
7352,8370
7770,8574
405,4104
1653,1820
4938,989
3558,5716
7324,8689
5106,5732
8825,8858
5867,844
7070,7147
3636,4215
1205,2889
3451,3527
150,2359
7720,8106
7353,7737
3981,4988
2290,4796
2530,2889
4095,5736
163,2200
5501,558
3773,401
3490,4793
3405,5243
1791,2807
1645,5236
1263,343
2469,303
3082,5203
6772,7955
2967,804
6979,8021
8315,8653
7741,8676
1372,917
4726,981
2519,4373
7717,8468
2358,4816
7987,8219
336,4333
7256,7503
7803,8070
1849,5535
6983,7471
3278,3900
1495,4441
285,4235
7828,8096
2457,4095
8027,8574
3011,5384
343,4236
1382,3234
4813,6914
1331,5258
7404,7442
2349,5388
4875,5845
3505,3755
7176,8280
5797,5855
4095,5296
7811,8780
5042,5432
3328,3815
448,6914
7718,8038
195,2212
223,5109
182,947
6711,8257
7055,8408
4508,5481
8470,8492
3259,4508
1624,1761
6124,6528
6788,7469
8066,8100
6820,8142
1785,6281
3932,5867
3416,724
1584,6956
6929,771
502,613
511,6537
7268,7751
5202,72
6725,8365
4657,5100
4964,5464
5969,6031
8521,8798
3815,5835
1371,4615
6832,7593
1316,989
1455,3577
1785,4362
1334,4095
7143,7374
5618,999
2180,6308
1830,3244
2535,3489
5381,6296
7101,8629
2390,4333
3101,4155
2448,5534
6768,8052
7855,8021
3459,3468
3758,5035
4235,5381
3291,5381
2483,2978
7039,7781
4190,6918
5179,966
1332,2386
7374,7697
284,4827
5497,750
7892,8415
2323,6913
6803,8079
8507,8543
2154,578
477,5152
2495,2868
5175,6553
1967,266
7357,8095
6776,8571
7378,8444
7890,8493
2708,6845
5203,5368
3674,4013
7068,8310
7032,8029
2926,4897
1188,2889
2717,3202
2492,4840
7013,8117
1785,2404
3268,5653
6994,7895
2276,3338
5221,6532
7681,7934
8231,8472
1829,6869
3598,5720
24,5099
7152,7837
7042,8402
1670,4487
1438,2347
4814,6540
1527,2926
2889,5828
302,418
3695,4206
2667,6869
4100,6214
4969,872
4622,5246
7011,7525
5410,6914
3656,4883
7537,8597
1766,3540
3395,4995
1401,1737
4643,6130
3063,5185
7072,7537
7942,8064
4932,5856
7370,7714
7710,7982
2153,4183
1484,1542
4379,6847
4095,5520
1738,2953
1797,5682
1653,1761
4549,5246
1452,4859
2825,5452
2289,6625
2143,6618
8333,8643
4289,5385
5802,6005
2464,4504
2676,4620
7056,8141
6497,868
7032,8370
3009,5394
3303,5111
7638,8563
1021,989
3440,6326
397,5670
2517,4826
2645,5385
8343,8603
8453,8457
7677,8415
3711,735
3342,6914
7132,8184
8079,8121
6699,8257
5208,6109
620,6960
4366,922
4013,6318
1697,811
1785,3592
2487,3656
2432,2446
2189,854
4618,5367
352,3558
7387,7442
473,6198
1728,420
7690,8317
1592,2889
6773,7845
2448,620
2719,2780
7016,7525
3228,5802
7781,8465
2668,3416
3023,3083
3114,989
7426,7893
3549,5575
1733,2989
1783,5954
1965,4920
2723,3665
5867,6451
4541,5880
1052,989
4316,6501
7351,8402
4956,5542
7122,8798
2448,611
7023,8258
7802,7821
1182,3009
2846,2913
509,888
1221,6317
7050,8543
1545,4003
7107,7307
7057,7989
