Source,Target,Type,Id,Label,Weight
2853,637,Undirected,32394,,1
6830,7921,Undirected,32395,,1
2564,2919,Undirected,32396,,1
148,6872,Undirected,32397,,1
2542,6626,Undirected,32398,,1
7501,7975,Undirected,32399,,1
3356,3415,Undirected,32400,,1
1528,3343,Undirected,32401,,1
4267,750,Undirected,32402,,1
2512,4503,Undirected,32403,,1
1738,2807,Undirected,32404,,1
3999,6669,Undirected,32405,,1
3286,5244,Undirected,32406,,1
7442,7975,Undirected,32407,,1
4962,5566,Undirected,32408,,1
3335,6914,Undirected,32409,,1
7593,7822,Undirected,32410,,1
6783,8143,Undirected,32411,,1
1487,5867,Undirected,32412,,1
2926,4143,Undirected,32413,,1
2926,6639,Undirected,32414,,1
2884,4521,Undirected,32415,,1
362,5756,Undirected,32416,,1
2597,6248,Undirected,32417,,1
7204,7942,Undirected,32418,,1
1383,4032,Undirected,32419,,1
1899,4861,Undirected,32420,,1
1607,5597,Undirected,32421,,1
1041,2240,Undirected,32422,,1
3462,6331,Undirected,32423,,1
7833,7895,Undirected,32424,,1
6980,8021,Undirected,32425,,1
7634,7702,Undirected,32426,,1
4195,4427,Undirected,32427,,1
4467,4622,Undirected,32428,,1
1159,1640,Undirected,32429,,1
3709,440,Undirected,32430,,1
153,2380,Undirected,32431,,1
2466,5662,Undirected,32432,,1
4745,5674,Undirected,32433,,1
1404,5504,Undirected,32434,,1
1188,6945,Undirected,32435,,1
246,5385,Undirected,32436,,1
2469,4357,Undirected,32437,,1
7803,8689,Undirected,32438,,1
8364,8663,Undirected,32439,,1
4616,5385,Undirected,32440,,1
1028,1845,Undirected,32441,,1
2482,5867,Undirected,32442,,1
1218,3839,Undirected,32443,,1
1798,5665,Undirected,32444,,1
6621,6937,Undirected,32445,,1
3279,5582,Undirected,32446,,1
4956,5464,Undirected,32447,,1
7443,8786,Undirected,32448,,1
1902,2935,Undirected,32449,,1
2993,3630,Undirected,32450,,1
1475,4133,Undirected,32451,,1
7507,7567,Undirected,32452,,1
3417,6947,Undirected,32453,,1
1570,327,Undirected,32454,,1
4695,750,Undirected,32455,,1
3839,5433,Undirected,32456,,1
7519,7881,Undirected,32457,,1
6785,8823,Undirected,32458,,1
7353,7827,Undirected,32459,,1
3268,6600,Undirected,32460,,1
2926,6624,Undirected,32461,,1
3371,5144,Undirected,32462,,1
3880,4013,Undirected,32463,,1
3050,4326,Undirected,32464,,1
1456,2191,Undirected,32465,,1
3630,630,Undirected,32466,,1
2322,2668,Undirected,32467,,1
2290,5294,Undirected,32468,,1
7051,8611,Undirected,32469,,1
1316,1687,Undirected,32470,,1
5001,5395,Undirected,32471,,1
7722,7831,Undirected,32472,,1
5700,6178,Undirected,32473,,1
1291,544,Undirected,32474,,1
4333,700,Undirected,32475,,1
7881,7915,Undirected,32476,,1
7081,7599,Undirected,32477,,1
3280,3365,Undirected,32478,,1
3101,6491,Undirected,32479,,1
4840,578,Undirected,32480,,1
3401,6470,Undirected,32481,,1
7769,8386,Undirected,32482,,1
5894,8703,Undirected,32483,,1
27,5385,Undirected,32484,,1
2266,4920,Undirected,32485,,1
4100,5395,Undirected,32486,,1
2924,4915,Undirected,32487,,1
2273,4664,Undirected,32488,,1
1173,4195,Undirected,32489,,1
2446,6508,Undirected,32490,,1
3375,4212,Undirected,32491,,1
2199,5576,Undirected,32492,,1
3249,3823,Undirected,32493,,1
8165,8626,Undirected,32494,,1
7562,8483,Undirected,32495,,1
2775,4855,Undirected,32496,,1
1213,509,Undirected,32497,,1
1770,2835,Undirected,32498,,1
6988,7887,Undirected,32499,,1
8389,8583,Undirected,32500,,1
166,1687,Undirected,32501,,1
7062,7491,Undirected,32502,,1
3275,4235,Undirected,32503,,1
1785,3965,Undirected,32504,,1
238,5975,Undirected,32505,,1
1458,3459,Undirected,32506,,1
1033,5556,Undirected,32507,,1
8000,8067,Undirected,32508,,1
7909,8497,Undirected,32509,,1
7428,8369,Undirected,32510,,1
1016,4158,Undirected,32511,,1
3062,5367,Undirected,32512,,1
7605,7884,Undirected,32513,,1
2384,3399,Undirected,32514,,1
1303,5824,Undirected,32515,,1
1500,6007,Undirected,32516,,1
4200,4892,Undirected,32517,,1
7361,7482,Undirected,32518,,1
7697,7716,Undirected,32519,,1
3303,6916,Undirected,32520,,1
6774,6987,Undirected,32521,,1
7158,8612,Undirected,32522,,1
4125,5030,Undirected,32523,,1
1273,2665,Undirected,32524,,1
7895,8383,Undirected,32525,,1
6989,8088,Undirected,32526,,1
3582,4183,Undirected,32527,,1
2708,2776,Undirected,32528,,1
4013,4654,Undirected,32529,,1
317,5272,Undirected,32530,,1
2845,4220,Undirected,32531,,1
4891,6865,Undirected,32532,,1
4739,5931,Undirected,32533,,1
8079,8676,Undirected,32534,,1
6097,621,Undirected,32535,,1
212,2984,Undirected,32536,,1
2135,2433,Undirected,32537,,1
7860,8126,Undirected,32538,,1
4549,5644,Undirected,32539,,1
3427,4333,Undirected,32540,,1
8023,8052,Undirected,32541,,1
3647,402,Undirected,32542,,1
3932,6300,Undirected,32543,,1
1808,6887,Undirected,32544,,1
3459,5750,Undirected,32545,,1
470,4957,Undirected,32546,,1
7552,8026,Undirected,32547,,1
3221,3364,Undirected,32548,,1
1618,6180,Undirected,32549,,1
5737,5903,Undirected,32550,,1
7483,8473,Undirected,32551,,1
4417,5001,Undirected,32552,,1
8075,8391,Undirected,32553,,1
2344,2347,Undirected,32554,,1
7350,8697,Undirected,32555,,1
7660,7677,Undirected,32556,,1
503,647,Undirected,32557,,1
4013,6682,Undirected,32558,,1
7023,7761,Undirected,32559,,1
4333,6290,Undirected,32560,,1
1624,4549,Undirected,32561,,1
8339,8772,Undirected,32562,,1
2448,4098,Undirected,32563,,1
1488,5856,Undirected,32564,,1
3587,4333,Undirected,32565,,1
7168,8365,Undirected,32566,,1
6981,8637,Undirected,32567,,1
7937,8772,Undirected,32568,,1
5697,6646,Undirected,32569,,1
2880,3642,Undirected,32570,,1
3815,4333,Undirected,32571,,1
1365,921,Undirected,32572,,1
7042,8029,Undirected,32573,,1
8102,8434,Undirected,32574,,1
7008,7927,Undirected,32575,,1
1689,4144,Undirected,32576,,1
1026,302,Undirected,32577,,1
3262,6249,Undirected,32578,,1
2425,2448,Undirected,32579,,1
3823,554,Undirected,32580,,1
5784,6478,Undirected,32581,,1
2989,5234,Undirected,32582,,1
1031,2323,Undirected,32583,,1
2261,4531,Undirected,32584,,1
3427,4004,Undirected,32585,,1
2865,3656,Undirected,32586,,1
3106,399,Undirected,32587,,1
5035,6069,Undirected,32588,,1
4620,779,Undirected,32589,,1
1712,478,Undirected,32590,,1
3911,4013,Undirected,32591,,1
3349,834,Undirected,32592,,1
362,535,Undirected,32593,,1
3662,4831,Undirected,32594,,1
2551,2835,Undirected,32595,,1
275,6484,Undirected,32596,,1
3459,5903,Undirected,32597,,1
7604,7629,Undirected,32598,,1
468,5574,Undirected,32599,,1
1552,5769,Undirected,32600,,1
2600,4383,Undirected,32601,,1
5123,5953,Undirected,32602,,1
7089,8637,Undirected,32603,,1
5720,68,Undirected,32604,,1
180,5248,Undirected,32605,,1
2668,5377,Undirected,32606,,1
5469,5532,Undirected,32607,,1
2827,4220,Undirected,32608,,1
3406,4561,Undirected,32609,,1
3014,7,Undirected,32610,,1
3046,82,Undirected,32611,,1
1401,3238,Undirected,32612,,1
3376,5760,Undirected,32613,,1
124,6323,Undirected,32614,,1
7902,8012,Undirected,32615,,1
1776,989,Undirected,32616,,1
7403,8213,Undirected,32617,,1
5123,6616,Undirected,32618,,1
3238,382,Undirected,32619,,1
7015,8174,Undirected,32620,,1
7098,8408,Undirected,32621,,1
8656,8846,Undirected,32622,,1
4403,5833,Undirected,32623,,1
2456,5519,Undirected,32624,,1
6764,7537,Undirected,32625,,1
1484,410,Undirected,32626,,1
3278,5688,Undirected,32627,,1
7689,7990,Undirected,32628,,1
8062,8501,Undirected,32629,,1
7442,7472,Undirected,32630,,1
5208,6124,Undirected,32631,,1
4921,5360,Undirected,32632,,1
7628,8842,Undirected,32633,,1
5676,5837,Undirected,32634,,1
3820,5482,Undirected,32635,,1
4003,948,Undirected,32636,,1
1293,5093,Undirected,32637,,1
1235,4136,Undirected,32638,,1
1495,3251,Undirected,32639,,1
5367,7,Undirected,32640,,1
1311,1857,Undirected,32641,,1
8304,8305,Undirected,32642,,1
5312,6031,Undirected,32643,,1
5395,5775,Undirected,32644,,1
3226,718,Undirected,32645,,1
2171,3417,Undirected,32646,,1
7330,7818,Undirected,32647,,1
7742,7756,Undirected,32648,,1
651,987,Undirected,32649,,1
4239,5723,Undirected,32650,,1
3580,5694,Undirected,32651,,1
2616,3103,Undirected,32652,,1
8397,8406,Undirected,32653,,1
1762,5576,Undirected,32654,,1
5246,5395,Undirected,32655,,1
1767,6335,Undirected,32656,,1
2135,3042,Undirected,32657,,1
1852,1859,Undirected,32658,,1
8048,8066,Undirected,32659,,1
3032,3047,Undirected,32660,,1
7351,8029,Undirected,32661,,1
6820,7525,Undirected,32662,,1
8218,8661,Undirected,32663,,1
464,4819,Undirected,32664,,1
4163,4699,Undirected,32665,,1
1770,2771,Undirected,32666,,1
3405,960,Undirected,32667,,1
6718,8594,Undirected,32668,,1
7089,8526,Undirected,32669,,1
2795,6534,Undirected,32670,,1
1653,4549,Undirected,32671,,1
7446,7471,Undirected,32672,,1
7302,8383,Undirected,32673,,1
1166,3656,Undirected,32674,,1
5428,5867,Undirected,32675,,1
639,772,Undirected,32676,,1
6824,7850,Undirected,32677,,1
6817,7786,Undirected,32678,,1
5408,6960,Undirected,32679,,1
7423,7592,Undirected,32680,,1
1666,4383,Undirected,32681,,1
2372,4178,Undirected,32682,,1
3640,5478,Undirected,32683,,1
7975,8564,Undirected,32684,,1
3297,4422,Undirected,32685,,1
7184,7850,Undirected,32686,,1
2634,4010,Undirected,32687,,1
6976,7612,Undirected,32688,,1
3708,6067,Undirected,32689,,1
1213,888,Undirected,32690,,1
7153,8636,Undirected,32691,,1
4530,4643,Undirected,32692,,1
4013,6968,Undirected,32693,,1
3582,629,Undirected,32694,,1
6718,8389,Undirected,32695,,1
3628,5698,Undirected,32696,,1
1852,854,Undirected,32697,,1
7420,7715,Undirected,32698,,1
1371,8787,Undirected,32699,,1
1949,4212,Undirected,32700,,1
3530,4048,Undirected,32701,,1
2211,5266,Undirected,32702,,1
5044,5272,Undirected,32703,,1
4531,5106,Undirected,32704,,1
6883,8283,Undirected,32705,,1
2344,5200,Undirected,32706,,1
2253,3657,Undirected,32707,,1
4041,4113,Undirected,32708,,1
7351,8370,Undirected,32709,,1
6526,885,Undirected,32710,,1
1820,3234,Undirected,32711,,1
4428,989,Undirected,32712,,1
5160,6611,Undirected,32713,,1
6819,8116,Undirected,32714,,1
8262,8796,Undirected,32715,,1
1185,2492,Undirected,32716,,1
295,4516,Undirected,32717,,1
1260,4088,Undirected,32718,,1
2432,378,Undirected,32719,,1
1314,3478,Undirected,32720,,1
3363,3401,Undirected,32721,,1
7927,8233,Undirected,32722,,1
5,5202,Undirected,32723,,1
7253,8859,Undirected,32724,,1
4622,981,Undirected,32725,,1
5486,6271,Undirected,32726,,1
3806,6049,Undirected,32727,,1
4954,5755,Undirected,32728,,1
124,457,Undirected,32729,,1
1785,6225,Undirected,32730,,1
7409,7444,Undirected,32731,,1
3844,4029,Undirected,32732,,1
2676,5699,Undirected,32733,,1
7902,8153,Undirected,32734,,1
7486,8781,Undirected,32735,,1
223,6242,Undirected,32736,,1
3869,6047,Undirected,32737,,1
2672,937,Undirected,32738,,1
5685,6259,Undirected,32739,,1
7292,8679,Undirected,32740,,1
4233,6685,Undirected,32741,,1
3164,6947,Undirected,32742,,1
2116,5491,Undirected,32743,,1
5164,6305,Undirected,32744,,1
1644,2816,Undirected,32745,,1
7089,7122,Undirected,32746,,1
4549,981,Undirected,32747,,1
3332,6861,Undirected,32748,,1
2466,6849,Undirected,32749,,1
4848,5385,Undirected,32750,,1
3777,4004,Undirected,32751,,1
7533,8587,Undirected,32752,,1
647,880,Undirected,32753,,1
7694,7830,Undirected,32754,,1
1315,1330,Undirected,32755,,1
8082,8212,Undirected,32756,,1
1664,5867,Undirected,32757,,1
2284,6269,Undirected,32758,,1
3364,6299,Undirected,32759,,1
7596,7830,Undirected,32760,,1
7364,7588,Undirected,32761,,1
1799,5914,Undirected,32762,,1
5208,6117,Undirected,32763,,1
6609,750,Undirected,32764,,1
2522,989,Undirected,32765,,1
1028,4366,Undirected,32766,,1
7425,8504,Undirected,32767,,1
4726,5246,Undirected,32768,,1
2150,414,Undirected,32769,,1
4937,6932,Undirected,32770,,1
4004,4048,Undirected,32771,,1
7631,8656,Undirected,32772,,1
7423,8199,Undirected,32773,,1
4003,5997,Undirected,32774,,1
8367,8766,Undirected,32775,,1
1161,1438,Undirected,32776,,1
3459,4008,Undirected,32777,,1
7769,8636,Undirected,32778,,1
7165,7388,Undirected,32779,,1
3445,6237,Undirected,32780,,1
7890,8625,Undirected,32781,,1
7982,7990,Undirected,32782,,1
4467,921,Undirected,32783,,1
3365,3415,Undirected,32784,,1
1852,2567,Undirected,32785,,1
3371,5109,Undirected,32786,,1
2126,5854,Undirected,32787,,1
7771,7936,Undirected,32788,,1
4922,975,Undirected,32789,,1
2276,3390,Undirected,32790,,1
4013,6207,Undirected,32791,,1
3668,5808,Undirected,32792,,1
5898,989,Undirected,32793,,1
5211,5699,Undirected,32794,,1
2708,2971,Undirected,32795,,1
7785,7806,Undirected,32796,,1
7123,7845,Undirected,32797,,1
8004,8670,Undirected,32798,,1
7770,8027,Undirected,32799,,1
2143,491,Undirected,32800,,1
5720,6484,Undirected,32801,,1
1028,4057,Undirected,32802,,1
7412,8003,Undirected,32803,,1
2578,3575,Undirected,32804,,1
2323,8281,Undirected,32805,,1
2927,4621,Undirected,32806,,1
1833,736,Undirected,32807,,1
2676,5569,Undirected,32808,,1
4195,6661,Undirected,32809,,1
2298,447,Undirected,32810,,1
7311,7850,Undirected,32811,,1
8067,8077,Undirected,32812,,1
496,5770,Undirected,32813,,1
4041,6215,Undirected,32814,,1
2771,2835,Undirected,32815,,1
8638,8859,Undirected,32816,,1
5381,5688,Undirected,32817,,1
7451,8583,Undirected,32818,,1
1719,377,Undirected,32819,,1
455,6471,Undirected,32820,,1
3017,3083,Undirected,32821,,1
4335,4929,Undirected,32822,,1
3670,5423,Undirected,32823,,1
2852,955,Undirected,32824,,1
1624,943,Undirected,32825,,1
1513,4943,Undirected,32826,,1
2668,5595,Undirected,32827,,1
5045,989,Undirected,32828,,1
3443,5833,Undirected,32829,,1
159,4095,Undirected,32830,,1
3572,5989,Undirected,32831,,1
4841,5273,Undirected,32832,,1
7677,7892,Undirected,32833,,1
7620,7625,Undirected,32834,,1
7352,8402,Undirected,32835,,1
4333,6478,Undirected,32836,,1
6320,834,Undirected,32837,,1
2346,4293,Undirected,32838,,1
4699,497,Undirected,32839,,1
7201,8064,Undirected,32840,,1
1407,3101,Undirected,32841,,1
7635,7946,Undirected,32842,,1
2386,4552,Undirected,32843,,1
3300,6853,Undirected,32844,,1
1785,4145,Undirected,32845,,1
6606,6928,Undirected,32846,,1
7401,7731,Undirected,32847,,1
7804,8797,Undirected,32848,,1
1374,3099,Undirected,32849,,1
5618,647,Undirected,32850,,1
2122,406,Undirected,32851,,1
2440,4298,Undirected,32852,,1
3006,3080,Undirected,32853,,1
2551,413,Undirected,32854,,1
7641,8411,Undirected,32855,,1
4371,5523,Undirected,32856,,1
2889,413,Undirected,32857,,1
7471,8823,Undirected,32858,,1
8340,8343,Undirected,32859,,1
4321,5177,Undirected,32860,,1
2535,3595,Undirected,32861,,1
7967,8623,Undirected,32862,,1
1907,4330,Undirected,32863,,1
5743,6067,Undirected,32864,,1
6753,8446,Undirected,32865,,1
1816,2154,Undirected,32866,,1
2180,485,Undirected,32867,,1
4948,6933,Undirected,32868,,1
3479,3549,Undirected,32869,,1
1158,5367,Undirected,32870,,1
4028,6178,Undirected,32871,,1
2802,2889,Undirected,32872,,1
5211,5569,Undirected,32873,,1
448,6853,Undirected,32874,,1
1438,4905,Undirected,32875,,1
5224,6133,Undirected,32876,,1
3333,4049,Undirected,32877,,1
6776,7758,Undirected,32878,,1
7894,8363,Undirected,32879,,1
3009,5178,Undirected,32880,,1
7546,7905,Undirected,32881,,1
7268,8860,Undirected,32882,,1
3010,5208,Undirected,32883,,1
1028,3186,Undirected,32884,,1
5385,7,Undirected,32885,,1
1820,3886,Undirected,32886,,1
421,6094,Undirected,32887,,1
1170,5513,Undirected,32888,,1
1445,2757,Undirected,32889,,1
6578,6969,Undirected,32890,,1
7015,7506,Undirected,32891,,1
7282,7892,Undirected,32892,,1
3777,4441,Undirected,32893,,1
2635,4868,Undirected,32894,,1
7160,8690,Undirected,32895,,1
5367,6123,Undirected,32896,,1
8341,8461,Undirected,32897,,1
4213,6194,Undirected,32898,,1
7464,7473,Undirected,32899,,1
1785,6090,Undirected,32900,,1
7769,7816,Undirected,32901,,1
2868,5996,Undirected,32902,,1
1416,5850,Undirected,32903,,1
2832,5242,Undirected,32904,,1
6718,7442,Undirected,32905,,1
4854,5393,Undirected,32906,,1
7641,8414,Undirected,32907,,1
3565,4368,Undirected,32908,,1
2926,6536,Undirected,32909,,1
2884,4643,Undirected,32910,,1
8032,8531,Undirected,32911,,1
3656,5994,Undirected,32912,,1
166,4294,Undirected,32913,,1
2705,4718,Undirected,32914,,1
1610,6269,Undirected,32915,,1
8116,8619,Undirected,32916,,1
383,910,Undirected,32917,,1
3705,4104,Undirected,32918,,1
7062,7390,Undirected,32919,,1
5742,6863,Undirected,32920,,1
2653,5367,Undirected,32921,,1
1326,3668,Undirected,32922,,1
7774,8251,Undirected,32923,,1
1967,5670,Undirected,32924,,1
4688,5307,Undirected,32925,,1
459,4964,Undirected,32926,,1
1409,2237,Undirected,32927,,1
7466,8578,Undirected,32928,,1
7451,8796,Undirected,32929,,1
7122,8834,Undirected,32930,,1
5821,6192,Undirected,32931,,1
3393,3416,Undirected,32932,,1
8118,8361,Undirected,32933,,1
2926,5356,Undirected,32934,,1
2390,3710,Undirected,32935,,1
4216,636,Undirected,32936,,1
7413,7931,Undirected,32937,,1
6783,7814,Undirected,32938,,1
4619,6121,Undirected,32939,,1
4165,4398,Undirected,32940,,1
321,758,Undirected,32941,,1
4600,8615,Undirected,32942,,1
1042,5720,Undirected,32943,,1
3060,5179,Undirected,32944,,1
3596,3793,Undirected,32945,,1
1611,6005,Undirected,32946,,1
2926,3100,Undirected,32947,,1
480,5310,Undirected,32948,,1
191,5287,Undirected,32949,,1
3443,6000,Undirected,32950,,1
3211,989,Undirected,32951,,1
2673,3063,Undirected,32952,,1
7105,8492,Undirected,32953,,1
4147,4725,Undirected,32954,,1
280,355,Undirected,32955,,1
2241,3430,Undirected,32956,,1
4325,5208,Undirected,32957,,1
6200,933,Undirected,32958,,1
243,3067,Undirected,32959,,1
1242,5720,Undirected,32960,,1
3129,3899,Undirected,32961,,1
1359,5652,Undirected,32962,,1
2559,5834,Undirected,32963,,1
4013,4517,Undirected,32964,,1
2605,4549,Undirected,32965,,1
8475,8482,Undirected,32966,,1
3933,6047,Undirected,32967,,1
2835,413,Undirected,32968,,1
3301,5847,Undirected,32969,,1
1315,868,Undirected,32970,,1
480,6109,Undirected,32971,,1
5208,72,Undirected,32972,,1
2186,5246,Undirected,32973,,1
1983,2559,Undirected,32974,,1
5828,5982,Undirected,32975,,1
4147,6237,Undirected,32976,,1
7840,8501,Undirected,32977,,1
2402,2989,Undirected,32978,,1
4688,981,Undirected,32979,,1
358,8284,Undirected,32980,,1
1036,1607,Undirected,32981,,1
6973,8417,Undirected,32982,,1
3116,3550,Undirected,32983,,1
8366,8647,Undirected,32984,,1
2321,4921,Undirected,32985,,1
1887,6172,Undirected,32986,,1
3656,5275,Undirected,32987,,1
3593,6282,Undirected,32988,,1
219,2392,Undirected,32989,,1
307,3805,Undirected,32990,,1
246,6123,Undirected,32991,,1
1473,5163,Undirected,32992,,1
4001,5682,Undirected,32993,,1
4534,6078,Undirected,32994,,1
263,3229,Undirected,32995,,1
8540,8589,Undirected,32996,,1
7471,8851,Undirected,32997,,1
6708,7158,Undirected,32998,,1
7987,8771,Undirected,32999,,1
2141,4512,Undirected,33000,,1
7442,7940,Undirected,33001,,1
3630,4007,Undirected,33002,,1
1829,5823,Undirected,33003,,1
868,943,Undirected,33004,,1
4013,6178,Undirected,33005,,1
1016,2223,Undirected,33006,,1
7982,8658,Undirected,33007,,1
233,544,Undirected,33008,,1
5177,5207,Undirected,33009,,1
1186,1710,Undirected,33010,,1
2667,5823,Undirected,33011,,1
4973,5152,Undirected,33012,,1
7709,8419,Undirected,33013,,1
4549,4622,Undirected,33014,,1
6755,8313,Undirected,33015,,1
7971,8576,Undirected,33016,,1
3360,5680,Undirected,33017,,1
25,545,Undirected,33018,,1
2240,2668,Undirected,33019,,1
3119,334,Undirected,33020,,1
7360,7497,Undirected,33021,,1
1268,4943,Undirected,33022,,1
6802,7087,Undirected,33023,,1
333,5131,Undirected,33024,,1
3125,8826,Undirected,33025,,1
1770,2514,Undirected,33026,,1
2668,4921,Undirected,33027,,1
1315,2605,Undirected,33028,,1
23,5211,Undirected,33029,,1
3326,4205,Undirected,33030,,1
3106,3303,Undirected,33031,,1
2143,426,Undirected,33032,,1
3399,5444,Undirected,33033,,1
7330,8187,Undirected,33034,,1
7385,8781,Undirected,33035,,1
3113,3627,Undirected,33036,,1
7794,8778,Undirected,33037,,1
5462,6313,Undirected,33038,,1
6990,7801,Undirected,33039,,1
7441,7910,Undirected,33040,,1
647,936,Undirected,33041,,1
7286,7351,Undirected,33042,,1
4078,4363,Undirected,33043,,1
2876,3656,Undirected,33044,,1
7032,8402,Undirected,33045,,1
7361,7475,Undirected,33046,,1
4134,6331,Undirected,33047,,1
3262,6551,Undirected,33048,,1
6178,6207,Undirected,33049,,1
6004,722,Undirected,33050,,1
2868,406,Undirected,33051,,1
7881,7903,Undirected,33052,,1
238,3982,Undirected,33053,,1
4360,5986,Undirected,33054,,1
7050,7982,Undirected,33055,,1
2454,5867,Undirected,33056,,1
4720,620,Undirected,33057,,1
7718,7729,Undirected,33058,,1
6745,8419,Undirected,33059,,1
7811,7833,Undirected,33060,,1
3016,3079,Undirected,33061,,1
1330,4467,Undirected,33062,,1
417,5672,Undirected,33063,,1
6736,7946,Undirected,33064,,1
2124,2926,Undirected,33065,,1
2224,4500,Undirected,33066,,1
1315,6526,Undirected,33067,,1
3487,6146,Undirected,33068,,1
1182,5394,Undirected,33069,,1
3706,4064,Undirected,33070,,1
4046,4793,Undirected,33071,,1
8454,8667,Undirected,33072,,1
2740,2850,Undirected,33073,,1
188,2135,Undirected,33074,,1
3587,512,Undirected,33075,,1
311,4165,Undirected,33076,,1
489,5093,Undirected,33077,,1
7750,8031,Undirected,33078,,1
7905,8571,Undirected,33079,,1
7376,7705,Undirected,33080,,1
2664,3011,Undirected,33081,,1
3399,3688,Undirected,33082,,1
6697,6704,Undirected,33083,,1
6639,728,Undirected,33084,,1
6987,8425,Undirected,33085,,1
4263,6223,Undirected,33086,,1
3780,750,Undirected,33087,,1
7726,8549,Undirected,33088,,1
8196,8482,Undirected,33089,,1
6827,7351,Undirected,33090,,1
2258,4379,Undirected,33091,,1
1290,5939,Undirected,33092,,1
7601,8576,Undirected,33093,,1
2708,6158,Undirected,33094,,1
4013,5527,Undirected,33095,,1
2456,328,Undirected,33096,,1
1304,6050,Undirected,33097,,1
7709,8458,Undirected,33098,,1
8035,8082,Undirected,33099,,1
5892,6074,Undirected,33100,,1
7554,7834,Undirected,33101,,1
6723,7421,Undirected,33102,,1
2635,2679,Undirected,33103,,1
3920,5568,Undirected,33104,,1
6132,6135,Undirected,33105,,1
2926,5492,Undirected,33106,,1
7770,8844,Undirected,33107,,1
2771,413,Undirected,33108,,1
7012,7398,Undirected,33109,,1
5519,6599,Undirected,33110,,1
8590,8782,Undirected,33111,,1
4984,903,Undirected,33112,,1
146,5845,Undirected,33113,,1
7469,7735,Undirected,33114,,1
1820,4663,Undirected,33115,,1
8238,8617,Undirected,33116,,1
2335,6904,Undirected,33117,,1
2904,4895,Undirected,33118,,1
6801,8091,Undirected,33119,,1
1028,369,Undirected,33120,,1
7332,7772,Undirected,33121,,1
5581,6307,Undirected,33122,,1
4013,4423,Undirected,33123,,1
2868,5638,Undirected,33124,,1
2215,3080,Undirected,33125,,1
1222,1232,Undirected,33126,,1
4163,651,Undirected,33127,,1
8593,8637,Undirected,33128,,1
6835,7147,Undirected,33129,,1
1004,758,Undirected,33130,,1
5188,5204,Undirected,33131,,1
3290,4365,Undirected,33132,,1
1743,2792,Undirected,33133,,1
3909,725,Undirected,33134,,1
5307,868,Undirected,33135,,1
3625,622,Undirected,33136,,1
2469,4333,Undirected,33137,,1
2508,4165,Undirected,33138,,1
7497,8269,Undirected,33139,,1
3211,4699,Undirected,33140,,1
8270,8815,Undirected,33141,,1
280,3587,Undirected,33142,,1
4620,887,Undirected,33143,,1
1404,629,Undirected,33144,,1
253,4344,Undirected,33145,,1
4956,991,Undirected,33146,,1
7259,7345,Undirected,33147,,1
2209,4467,Undirected,33148,,1
1036,5152,Undirected,33149,,1
3630,5750,Undirected,33150,,1
4508,5511,Undirected,33151,,1
1620,5035,Undirected,33152,,1
6781,7720,Undirected,33153,,1
5978,649,Undirected,33154,,1
7931,7990,Undirected,33155,,1
1813,192,Undirected,33156,,1
1331,3668,Undirected,33157,,1
2799,3128,Undirected,33158,,1
7471,8383,Undirected,33159,,1
5246,981,Undirected,33160,,1
8027,8844,Undirected,33161,,1
7309,8860,Undirected,33162,,1
5708,6415,Undirected,33163,,1
4320,4553,Undirected,33164,,1
1623,5246,Undirected,33165,,1
6755,8358,Undirected,33166,,1
1188,6307,Undirected,33167,,1
6840,7124,Undirected,33168,,1
2238,2570,Undirected,33169,,1
7298,8689,Undirected,33170,,1
497,989,Undirected,33171,,1
6723,8147,Undirected,33172,,1
3322,6641,Undirected,33173,,1
6766,6768,Undirected,33174,,1
1672,4933,Undirected,33175,,1
2162,3558,Undirected,33176,,1
3356,5370,Undirected,33177,,1
7253,8638,Undirected,33178,,1
7608,7650,Undirected,33179,,1
459,6313,Undirected,33180,,1
4206,5100,Undirected,33181,,1
2582,3142,Undirected,33182,,1
3229,4664,Undirected,33183,,1
1495,606,Undirected,33184,,1
4276,989,Undirected,33185,,1
1278,5849,Undirected,33186,,1
4792,5720,Undirected,33187,,1
7140,7624,Undirected,33188,,1
4333,5784,Undirected,33189,,1
1817,6608,Undirected,33190,,1
1016,2286,Undirected,33191,,1
5122,5404,Undirected,33192,,1
6766,7427,Undirected,33193,,1
7344,7982,Undirected,33194,,1
6780,8208,Undirected,33195,,1
7533,8057,Undirected,33196,,1
5684,6301,Undirected,33197,,1
352,4013,Undirected,33198,,1
6693,8168,Undirected,33199,,1
1743,5594,Undirected,33200,,1
2806,343,Undirected,33201,,1
2787,5270,Undirected,33202,,1
5307,6526,Undirected,33203,,1
2606,885,Undirected,33204,,1
5654,6607,Undirected,33205,,1
7981,8465,Undirected,33206,,1
3234,868,Undirected,33207,,1
2176,3656,Undirected,33208,,1
1579,2670,Undirected,33209,,1
3399,3633,Undirected,33210,,1
2359,5310,Undirected,33211,,1
1961,4013,Undirected,33212,,1
7454,7806,Undirected,33213,,1
5227,6142,Undirected,33214,,1
7038,7304,Undirected,33215,,1
2165,3419,Undirected,33216,,1
6786,8342,Undirected,33217,,1
3156,3586,Undirected,33218,,1
7255,7584,Undirected,33219,,1
1344,6520,Undirected,33220,,1
412,998,Undirected,33221,,1
1846,6858,Undirected,33222,,1
3011,7,Undirected,33223,,1
1167,6592,Undirected,33224,,1
5893,6221,Undirected,33225,,1
