UID1,UID2
3205,6882
4333,5469
3575,5552
4313,6555
1406,5845
8630,8631
1816,2154
1403,445
8343,8591
3093,5364
3029,6908
7726,8549
2657,4061
6974,8592
3806,6049
3415,5370
2448,2502
4235,5688
1624,868
4536,6269
8080,8834
6816,7628
468,5574
2976,2997
3112,350
3419,4418
7098,8583
3251,4421
7166,8093
6706,7599
4169,5595
6323,981
6795,8019
5385,6911
3371,5144
2735,5061
1235,6240
2926,315
5650,948
1882,736
124,4663
3459,4530
2258,3640
2926,3834
8116,8139
4530,4643
4720,705
5246,6459
1320,5208
6767,8342
2804,4861
515,5912
6291,989
2749,2926
4013,747
1968,7177
456,989
2480,6014
2280,288
5515,6295
5105,5867
3322,6479
4967,989
518,6439
7057,8403
7715,7982
287,3697
1365,3234
4013,6680
3445,6237
188,4182
5208,6119
1794,4470
3430,5469
7027,8142
6805,7764
1818,6637
1849,4333
5340,5726
2219,3314
3354,4205
3622,5867
8046,8847
3774,6484
1761,981
8454,8855
5246,6323
7675,8234
4333,521
4392,5665
2203,5358
2298,4333
4840,914
3357,3452
2511,6645
6829,7296
3057,6130
7537,7638
3710,5867
1896,2225
7014,8824
24,3391
6835,7147
2461,309
2702,2926
613,923
2444,5653
4533,6293
3311,3440
2116,2771
1785,4145
8798,8834
7666,8440
6457,6520
8072,8558
1949,4336
3262,6552
2159,2219
4616,5185
6188,840
3567,3703
7041,7744
2660,563
1743,3626
7695,7716
7501,7975
1492,989
7952,8341
3656,5275
305,4333
124,6526
3801,5679
146,2788
7981,8463
4093,417
7165,8124
2296,4955
7737,8685
6835,7019
1743,4378
7374,7695
7119,8342
7322,8213
1729,5337
4933,650
1028,976
7805,8036
2298,447
4032,6553
4004,5423
1618,6180
3459,434
2253,4277
6702,8395
1846,3335
7442,8785
1239,1818
1176,1675
1743,3597
1314,5552
4643,5750
3059,5364
7669,7982
7895,7905
1528,4206
7141,7758
7500,8637
3416,5804
1552,5769
5001,843
5307,981
7846,8842
1311,5466
3139,5103
4990,6069
4561,5111
7315,7527
5177,5179
8473,8522
1743,215
2939,4621
7845,8109
6738,6972
7019,8413
4540,695
156,4993
7150,8221
3706,4064
6768,8045
3468,3630
1484,1542
7406,7670
2836,5215
3234,4622
3661,3918
393,5458
1675,2976
7409,7740
1499,6287
259,387
2486,2667
8358,8837
1315,1761
1818,263
8525,8834
4013,4654
5106,6254
8150,8645
4433,736
2448,6924
4815,5599
2486,3244
2705,4855
2271,4429
8159,8665
231,2913
1239,4664
6185,6616
3899,4000
5774,5855
7511,8773
7381,7471
4404,4998
7865,8339
7473,7733
2486,6626
7473,7895
7687,8453
3331,3893
3401,6470
2795,6634
3929,5716
2435,3929
5573,6182
8638,8806
1653,4663
3008,5388
7895,8485
4520,5685
4052,4390
1871,2739
2473,423
6832,8050
1967,397
1963,435
1639,5585
3528,3700
2364,2386
5497,750
4013,917
166,2676
2868,406
983,998
2399,4885
436,4481
5060,881
285,3291
7425,8503
3609,6887
280,5867
7165,7791
2515,3161
1762,5576
1625,3587
4699,497
5280,645
3010,6124
3989,5408
3380,3401
1182,5179
1858,989
2220,511
7165,8631
7063,7835
615,6610
1006,2593
7165,7752
1498,989
1160,5208
7417,7596
2273,2443
2559,6413
2621,3845
1829,2542
3230,989
7086,7560
6079,6304
1468,4617
2147,861
3989,6951
4521,4643
1235,6412
3140,6204
7013,8117
1761,5307
5769,6686
503,5618
2668,4232
3979,5975
1405,4013
1406,1592
335,3727
1564,3598
4854,72
3528,4515
6497,943
6987,8667
2906,6133
1278,6019
3484,5689
1664,5867
5182,6580
3640,6284
7293,7844
2825,4299
2835,413
7321,8475
1653,6526
4013,6178
2448,4173
1028,4206
7659,8270
1041,8787
1242,5720
4561,4621
3282,6913
1897,5888
6470,6910
6958,819
6491,8826
111,4314
7758,7839
1799,5817
8804,8834
2904,4299
5352,5869
2514,989
3129,5867
1364,6325
3668,5270
3396,5509
2323,2759
8434,8576
354,6267
4347,650
2926,6637
2275,2517
1437,4844
1607,888
188,2889
8599,8641
2586,5835
5698,6297
7407,8841
3468,4008
4505,5940
6227,6914
3558,6163
7458,7515
3630,4007
6773,8573
3139,6971
315,897
7918,8093
5073,700
2349,3092
2843,5974
5877,722
7689,7982
2483,2978
6777,8496
8584,8796
315,321
409,6669
3459,890
1205,6127
7603,8455
3401,6858
1505,4508
4200,4866
153,3656
4212,6297
8667,8855
2657,4158
1004,613
2544,3254
1743,2609
3360,5476
2868,5638
1896,4875
7365,7366
457,480
2348,4333
4354,6284
7694,8440
1315,1820
1344,6457
3349,3371
4132,6505
6323,943
2718,457
2771,413
7019,8612
7161,7361
3883,6937
6549,913
1570,5001
6736,7403
6617,6625
2239,879
2658,5237
4004,4048
3492,6542
3922,5408
2868,5576
5261,6135
1151,5718
4297,5222
1181,4300
4052,724
2390,6267
2705,2889
2394,6169
4905,73
7914,8849
2868,5531
358,8288
3026,4848
7383,7998
7032,7351
4126,4333
7311,8144
3479,3549
34,5208
4417,5480
3852,989
2448,3516
6749,6802
7946,8082
2112,4013
1726,819
4265,6937
8409,8434
4013,6851
2446,969
3791,4110
1895,72
3784,4112
1611,2443
1291,5890
2246,2428
4347,6664
1761,943
5240,6896
2676,5528
1530,4013
2386,4304
5272,5775
2520,5510
7600,8261
3649,4219
3529,5723
4034,5035
3806,720
7309,8188
1758,2889
3382,6004
7304,7863
493,989
2354,6010
237,3999
6273,6929
7894,8239
1817,501
4003,6644
2448,3028
3069,3071
6005,728
3971,620
4095,4874
3462,4134
2901,5598
1359,5652
1290,5931
5589,5672
7459,7704
3080,4555
4955,5124
8219,8771
5054,5617
3147,6209
1674,1857
7900,8461
5208,6635
7957,8454
2184,364
7032,7042
7069,7758
1785,5373
7103,8577
7704,8655
4417,6225
2448,3712
2262,5043
1531,6096
513,5781
7958,8531
3669,5302
4850,6581
3806,3864
1668,3865
1743,5690
4333,563
8053,8401
2227,5728
7531,8359
2568,4265
3443,4403
6810,7737
7414,8484
8358,8483
4955,5539
8170,8325
1564,275
4956,5542
2675,4853
4367,6178
1406,146
3296,5053
7630,8569
117,3161
3234,6497
1785,764
1156,1511
3619,4712
1817,4696
3565,4368
1152,923
4360,5986
1736,6601
1689,989
4445,5653
1457,210
7802,8026
8825,8858
2265,4508
4226,5674
1453,2746
2582,3331
3416,6440
4195,773
1016,3459
3040,5210
7490,7946
8235,8493
3214,4212
6186,783
7963,8818
2862,533
1332,2361
485,5461
6782,8026
5432,910
502,880
2781,4629
3137,5246
7626,8468
8133,8859
7339,7791
7525,7531
5967,722
3505,5508
515,989
7689,7990
5317,6534
6823,7469
7140,7408
3486,6178
1465,3015
315,5123
8293,8808
1509,5574
2435,3558
1188,1841
2771,5638
4954,4956
7647,8173
3229,5799
7033,7689
7575,7963
5940,6301
7404,8298
7763,8142
1862,3958
5253,6958
6701,7756
1405,5518
5123,637
7774,8251
2926,3262
4302,6211
8238,8617
8046,8143
7311,7850
3908,4076
2672,4282
6702,8405
7386,8366
1624,2209
4013,6289
4964,6313
139,2616
2580,5535
2511,8260
5246,5862
1475,3700
8522,8806
3534,5431
3226,6914
7758,8342
7726,8540
7804,8095
5103,6440
1527,4334
2752,5528
3996,5775
2432,969
7576,7822
302,4516
241,3045
498,8787
186,2779
7483,8522
1785,262
233,4033
7873,8142
8433,8437
8840,8855
7480,8199
3497,6890
5937,989
5461,5706
1780,2433
1504,5790
1472,3016
6774,8667
4956,5124
1041,5360
2201,2926
3145,6667
8365,8649
6983,7840
7005,7830
7809,8343
1454,5296
6825,8600
3162,5829
182,4888
8593,8834
1625,4429
3403,3543
1182,2641
7957,8855
3447,5103
3371,5651
1586,4013
3588,4316
2344,2347
4842,5208
1820,4862
6520,6608
8391,8565
7599,8199
6802,7698
2460,6194
1715,3839
1785,5044
2457,4095
3679,6052
625,6297
7361,7482
4280,935
7822,8337
4195,755
7797,8639
4956,5539
7895,8197
2386,823
3226,718
2335,6862
2551,2771
346,3575
1293,5458
7413,8005
2466,5662
4333,4421
7376,7707
6797,7775
1552,8260
1757,2668
2503,6929
7284,7507
7166,7918
7546,7758
7850,8144
2399,989
4512,4956
2267,5395
5515,6648
2926,4345
3700,4013
4622,981
6747,7510
2926,3228
5205,5385
8067,8562
7090,8796
4272,457
3275,4077
868,975
4261,6318
2761,5279
7292,8679
4201,4333
7820,8184
255,3207
2397,3275
1837,920
4514,5278
2329,2528
4653,985
629,6675
7187,8489
7042,7351
6748,7459
2456,3080
2869,948
2448,800
6786,7523
7083,8180
1188,1316
3148,3558
6808,7341
5316,6944
2210,736
5989,6889
7390,7824
4955,5769
8111,8124
4888,947
4813,6914
7539,8079
7293,8576
8341,8551
7351,8329
4174,4653
3135,5078
3505,6920
1634,3689
1841,2705
6819,7575
7368,7597
1147,4743
8321,8555
1004,502
4077,6296
7850,7873
1657,2448
5572,5971
191,5287
1475,3678
8169,8434
2665,5103
3996,4417
292,5760
1547,2448
4090,4972
7330,8187
5331,6906
3459,4007
4013,5098
5463,6291
7810,8100
7259,7669
1028,1541
5836,989
2747,6031
1785,6090
1900,4895
4242,5152
6981,8134
259,4354
2565,4652
5107,985
7377,8070
7622,7850
2814,2948
2605,981
1406,2889
2878,4863
2917,3322
234,4371
7161,8593
1876,2151
2586,3560
5246,5395
4508,4546
1620,5035
7380,7963
713,989
1468,5389
8021,8132
4289,5385
3053,4853
4555,6911
1022,6302
7021,7793
5385,6123
1456,3669
8115,8542
124,4549
1527,3765
3505,894
614,761
1415,6013
2855,841
8472,8593
3459,5788
2327,6553
1543,6400
124,2708
6819,7518
210,4353
2976,2980
6795,8177
7723,8358
512,563
7774,8216
7628,8842
7420,7709
1907,6119
3063,5367
2188,420
1031,2323
7067,7927
333,5131
4068,6927
3026,5367
5380,6287
1506,2733
3523,3844
2448,4280
7601,8850
2233,750
149,5301
2666,4807
4013,4132
1793,4418
3699,4367
3121,5867
7253,7559
8491,8550
4599,6269
3705,4104
7948,8126
4247,989
4954,5467
3427,4048
3823,554
4467,4862
4004,4421
3630,4643
2935,5268
7787,7809
1291,5123
6987,7845
7272,8218
1159,6168
5537,5867
8622,8689
7771,8012
2606,4726
2399,3184
4013,4791
7461,7770
4334,5654
8481,8786
7934,8215
8637,8800
3784,4382
1712,4956
1622,190
4956,5769
3234,868
3439,5562
3445,4239
3025,5208
7657,8058
3572,6924
6446,989
2799,3102
4158,4174
2586,5834
3777,4004
1544,6269
6718,7090
3785,4216
7463,8075
1813,6914
8094,8100
5795,5867
7051,7550
7350,7658
7533,8587
6727,8069
1655,2337
1636,942
2237,4095
6718,8408
4622,5307
4282,5193
1163,1188
3586,989
3371,6182
5307,975
3618,4932
3220,5862
1834,6619
7442,8564
7838,8235
1712,492
4871,5559
1217,736
2574,2915
3106,3254
7002,7732
498,5360
3317,4206
6736,7946
4162,5453
2621,4039
480,4942
2211,5266
2279,5718
2540,2889
3621,637
213,3004
7094,8214
7353,7726
7774,8487
6973,8417
6767,6771
1042,3626
5395,5775
1785,4985
1500,3286
1784,3563
2665,6971
7733,8383
1213,4972
3161,3379
8162,8575
5799,6638
2823,3656
6087,711
1304,6622
7373,8660
604,6334
2727,5329
6820,7964
4659,5339
321,613
3401,448
5208,6171
7569,8101
1324,149
202,2997
4163,5983
2926,2942
1983,832
7846,7963
2269,4013
2397,4077
7084,8781
7847,8429
6753,8657
2448,6194
2605,5307
2271,4333
349,434
7464,7473
1749,4333
2177,3051
1182,1890
5106,5867
4013,5861
8531,8554
6975,7443
1653,4549
7420,7694
3754,4533
2591,4195
445,838
4161,6473
1167,2719
1158,7
3161,4095
2367,5277
3273,6953
3229,728
7165,8782
8011,8047
1372,1402
1785,5775
3566,811
7442,8246
6757,6792
4419,6015
1490,5790
5385,6111
2233,3876
1346,2926
4549,885
2246,480
5867,6222
7115,8148
7934,8629
5148,989
299,6857
4658,5548
5168,5216
1433,4333
3670,4004
3262,3621
7305,7489
133,4553
5690,6260
7468,7504
3410,5681
29,4282
4077,6681
7463,8031
4688,921
6828,8118
6771,7895
7909,8335
7939,8531
6823,7054
2124,2926
3236,6914
5123,5953
4714,4741
3064,5374
343,3467
1537,3235
3438,6904
7969,8163
4726,981
1569,2438
4272,5150
1371,498
3640,6248
1041,2240
376,985
6718,8583
5462,6313
1157,3053
4000,4201
1749,5423
2721,5212
8433,8438
3128,3630
8228,8558
2149,3107
494,5294
6813,8795
2253,6000
3627,4055
8109,8845
2816,774
1028,3434
2278,985
1330,921
4413,5714
7475,8080
1274,2665
1028,3980
4052,513
2753,4878
6760,7109
7472,7828
8330,8539
3499,3579
7302,7381
7251,7913
3822,6234
513,724
3013,5208
2388,2924
2236,5513
6827,7351
2486,5823
7785,7806
7773,8337
1357,4104
1945,252
186,2928
2924,654
2720,6844
8080,8525
3236,718
2995,406
1520,4024
3977,627
1785,2465
5466,889
1737,2437
6783,7813
3157,5709
8035,8768
315,5618
2735,2926
7143,7567
3249,3823
2759,3205
7753,8507
6786,8832
1260,6934
7039,7204
7061,8508
2508,5983
400,4561
2605,943
2529,5790
6513,6553
6991,7680
2616,3103
6284,6301
7652,7982
3736,5843
6312,989
3345,3437
4362,5272
1699,636
7032,8370
2235,2926
122,5640
6816,7963
5208,6126
159,4009
1514,3630
2159,5163
1270,2565
6832,7822
1696,2663
5436,5781
5408,800
7733,8841
6745,7830
3456,3727
1761,4922
7844,8409
3572,3712
2546,620
7165,7951
7659,8815
176,394
7934,8628
8090,8767
2651,3068
2134,4334
5271,623
3743,473
1330,1365
3899,4201
2779,2814
3042,4698
473,6198
8082,8768
524,6406
257,4289
613,758
7567,7716
7024,7797
266,5670
3634,4137
2484,6963
4658,733
7628,7846
3589,4054
3808,6273
5211,5996
6774,7845
210,2500
2562,6440
7829,8046
1717,6495
6982,8522
7940,8623
7328,8150
7751,8188
3005,406
4553,6872
3303,3340
7820,8129
3754,6293
3399,4223
2477,3262
2487,3656
2708,6886
8404,8406
6218,989
1891,5187
3784,5762
5393,72
7476,7879
3344,759
945,947
7297,8577
1849,5535
1448,3103
7295,8531
265,3099
1495,3777
601,780
4549,981
6665,6758
2234,2273
7301,7810
5790,928
2394,3030
7017,8677
8437,8659
5381,6296
1748,5987
2519,4373
487,989
2350,5246
8267,8293
3549,4039
7072,8563
7633,8784
343,8283
3446,5810
4212,4352
375,4199
8082,8212
6960,705
3234,331
8251,8690
3528,4013
1907,6635
7107,7495
4935,6466
3459,4643
7580,7597
7510,7515
4335,4961
604,6607
4510,6301
7931,7982
123,2746
473,6175
1207,1818
7293,8314
279,637
7478,8632
1280,3161
2209,885
1502,1719
2606,975
5265,5867
7307,8051
1028,5517
1173,6661
2995,5638
2273,3229
3269,4158
6185,6551
4726,5307
2563,4468
2610,3885
2635,4320
5775,6053
6689,948
1743,4230
8059,8690
6708,8413
2952,3202
4311,5060
2440,4298
4095,560
5276,6031
3139,6915
2488,610
2728,2917
3593,6282
7523,8342
2577,952
1292,302
1239,6637
1946,3055
1285,3423
7090,8584
1855,6003
2679,4320
2743,4095
5871,6214
4077,4235
7020,7387
7804,8797
7917,8111
8003,8788
6832,7661
6773,7957
7165,8385
2200,947
3418,5732
7138,8583
3157,989
2869,854
5035,772
7168,8365
2836,6884
5674,5867
8198,8684
7471,8823
7039,7981
4263,4508
943,981
2944,4212
7042,7286
4516,989
3435,526
1493,3505
1544,3268
1207,4664
3839,918
5867,5976
144,3895
5577,6613
1495,3251
333,989
321,502
3785,628
8457,8657
2340,519
6819,7442
7147,8567
7490,8082
3202,5458
3587,5674
1188,6945
2676,3103
7458,7623
1900,5293
7873,8143
3668,4312
3219,3532
7722,8852
1654,2991
3087,5208
2742,823
2947,5528
1438,58
1647,3235
2180,4878
2242,5758
3016,6172
2982,5750
8268,8392
7424,8211
6736,7322
4974,5714
7289,7791
7144,8174
8452,8855
7272,8661
144,2619
2634,4091
1260,6855
1829,1830
3020,4906
7845,7955
5596,989
1485,4082
4958,861
3324,5867
4695,5445
2456,4334
3444,4052
2456,328
3291,5381
578,6457
1479,6067
2408,4161
1653,2606
7071,8784
2176,3656
1952,750
4643,831
151,948
4689,5862
2598,6275
3879,4953
2315,856
2575,6586
7083,7982
3459,5986
1359,4916
3459,3829
417,6623
1206,4468
4956,8260
2159,3314
5038,989
2609,4114
4476,5213
3829,4643
4860,5060
4161,5125
4049,654
1763,5167
4615,4921
2402,2989
8314,8434
3211,5902
1625,4333
6830,7831
1770,6945
2917,6641
2926,983
1539,6916
4377,5703
6804,8090
2645,5385
1438,4293
2767,3837
8249,8796
6497,6526
1481,6914
3668,637
2538,3210
1762,545
334,4057
5246,6632
3900,4077
6755,8837
4549,5307
1322,1742
3316,4212
6057,6852
7539,7841
3338,5741
7442,8462
1738,1791
2690,5309
3280,6669
2924,3827
4622,975
1876,2149
4311,6141
3749,3801
3894,4614
7593,8049
7931,7990
3881,6240
6771,6994
6754,7369
6288,989
3775,736
7080,7904
7703,8453
1152,503
6740,7387
2926,3536
861,989
237,5788
7039,7804
4478,6081
1026,295
5788,6669
3586,3852
8146,8509
1365,885
1766,3540
2397,3278
2141,5769
2209,981
885,921
2476,6185
7122,8472
8547,8773
3735,5664
7803,7997
7005,8596
7330,7818
7982,8263
7540,8454
7319,8218
1435,5187
1842,4955
2273,2926
7463,8134
234,5117
3011,3014
7301,7764
5502,649
1761,4663
2190,5317
3065,4842
2546,4948
3494,622
4663,4726
923,936
8559,8855
7165,7533
3244,6629
4124,5078
1472,1887
1713,6628
2868,5038
432,4956
1511,5817
3308,4333
2374,2807
2752,3103
7687,8446
1962,621
334,3974
1464,5184
7562,8313
4095,702
4053,6178
2616,5569
4846,5177
1406,2788
8186,8681
1846,3284
858,989
4289,4324
2344,6580
7769,7816
1315,981
273,3113
1542,5035
7518,8298
4508,5158
5035,5168
3787,4084
7177,8284
6323,6526
7516,8449
2489,6489
5381,6681
2258,4354
7779,8839
7446,7733
280,355
2750,3871
5802,6637
7360,7474
2446,6508
3536,5825
2748,954
4480,5867
4958,5038
5544,6492
4636,5
3221,3364
3665,4206
4964,5464
4145,4937
1718,2
519,5718
265,6513
1163,2705
1481,336
3423,4093
5590,5978
7304,7845
7251,7855
1592,1769
1625,4106
3806,5264
7458,7512
3626,5720
1818,2273
7690,7982
5382,750
7696,7873
233,544
1719,4950
4860,6141
7286,8329
6974,7569
6820,7732
7727,8662
1816,6608
3232,4157
1743,6153
5117,5851
7051,7727
2571,2659
2959,4561
7252,8021
7122,8834
7615,8455
1517,2219
2668,4334
1407,452
1761,6526
3996,64
2940,3695
5718,6678
5618,897
4155,8826
7471,8100
3891,436
1624,4467
6786,8189
1382,4467
5992,6047
716,750
4720,620
4013,865
7576,8337
1743,5580
5436,6962
1695,3241
235,962
6053,64
1531,3689
6996,7525
2321,4615
4549,943
8196,8475
4233,6685
5469,6290
1624,4688
1499,6199
2606,5246
6296,6539
2795,5328
4331,6112
4531,5106
2337,4504
139,2807
2246,5350
3444,4615
2135,2977
7469,7735
3871,4013
3585,4013
7831,7883
8542,8662
3447,3902
7408,7624
7033,7626
4720,5498
193,2824
3456,3967
4508,6329
3206,4196
1712,1842
2448,3519
6980,7940
5464,6313
7254,7909
7254,8497
7588,8395
1152,758
2116,379
3148,3329
4077,4508
248,2652
6159,6906
2225,5211
1019,2149
3549,5575
7375,7992
5175,5545
5129,6233
1004,923
3659,4003
1157,2675
3938,799
8101,8679
4013,6295
2430,3842
1188,4642
1239,3228
3370,5410
7968,8076
1743,3814
5432,6480
1531,6860
1900,2870
2575,5221
5103,6971
6802,7376
2816,6593
1579,5035
4077,5511
1770,2771
156,3260
1846,6914
1320,3010
2970,2981
2492,6608
1205,818
1675,2997
7401,7561
1167,2358
3046,5374
2239,6258
1857,2146
4952,515
1770,2752
7696,7850
1567,6240
3494,3702
6998,7982
1833,6628
2290,527
7856,8065
2209,5307
1820,981
2638,5790
2939,8250
3250,6646
4361,4990
943,943
7313,8143
2335,6255
2967,8285
3177,4058
2967,8287
7374,7686
8133,8835
2970,6127
4611,6863
6526,975
7286,8370
4864,5230
8552,8778
4953,6599
1808,5991
3649,3745
2240,498
1182,3052
4095,6447
4282,5190
7063,8293
2432,6508
2676,5569
3070,4616
3345,3396
3339,3344
7602,7677
480,5310
3619,3812
3933,4347
139,1716
6736,8082
2927,4561
1185,578
6827,7286
2135,5765
5246,6497
8081,8563
5438,6307
1449,343
3999,6669
297,3299
1785,2506
3839,4384
400,4212
1743,645
1315,5307
4342,6232
2181,2878
2889,5996
3673,4533
7484,8472
7843,8138
4013,4444
3224,3582
1907,6171
280,5674
307,6237
4616,5198
4041,4113
7611,8426
7312,7843
6974,8101
4831,6967
7754,7971
1484,4096
2476,279
1738,2812
2235,728
4013,4426
25,2545
6812,8492
7475,8804
8027,8574
3405,976
223,3371
1907,5208
4112,4265
3161,5004
7917,8160
3076,72
4664,5802
6755,7723
1042,2288
8408,8796
3099,5545
5123,6856
24,3704
1687,4620
3423,6615
7461,8858
485,5211
3817,5810
1762,3757
7915,8184
7000,8381
7374,7697
7854,8666
7487,7559
2181,4863
2493,3901
8272,8697
7151,7927
6815,7469
5272,6053
6212,747
8255,8472
1785,5814
7471,8851
6791,8427
8030,8666
8342,8485
7143,7374
1036,1780
3038,5208
6921,736
1182,34
3080,4851
4925,5041
3862,5814
2760,4879
3319,6914
1549,4912
3841,4383
2795,4891
7840,8501
2143,426
1816,578
3804,3831
4064,6606
1188,2775
4622,4922
5662,6849
2652,3079
3596,3793
3996,5395
7174,7497
6754,7562
2597,6248
1623,331
1495,4441
6763,7937
4039,496
4095,4926
2448,4274
2130,5555
4232,4334
1611,5802
2535,3595
7339,7533
1681,4064
7605,8419
7360,8269
7145,8585
7821,8021
1799,3156
3225,5449
3721,6846
6256,749
298,6851
2338,6655
5445,750
3918,6099
2545,4076
3184,989
4013,736
7160,7774
266,6085
4178,6719
3099,3860
2209,943
4358,4543
3115,3825
5480,64
6747,7515
5871,875
3820,5047
1570,5373
7506,8174
8079,8676
4377,5035
6780,7944
1344,6520
1531,1802
3073,34
6827,8370
1653,2605
1785,3671
6975,7445
4719,6938
5416,970
124,4622
2270,5867
7141,7408
1904,6944
3477,3794
3064,3069
8116,8842
3552,881
6127,6583
7902,7936
4095,458
6795,7950
327,4100
417,5414
6821,7504
2605,4922
2235,6005
4807,6311
7775,7825
2665,6915
3221,5560
5799,6639
1770,2775
3233,3642
1365,5307
2177,5385
7964,8848
1315,943
1566,1837
3277,5549
1592,2784
4663,975
3696,5450
24,5099
7564,8637
6696,6698
7525,8625
7793,7835
3573,709
4097,4103
1325,5316
2399,948
2673,5385
2591,3790
1000,642
352,3558
2476,6552
7593,7804
6713,7583
7083,7344
3582,5349
6810,8685
1902,5268
1707,4953
6811,7356
6776,8664
3536,881
383,910
3587,5427
2868,3757
7520,8667
1543,3396
7381,8383
8216,8690
502,539
1472,6172
8066,8472
1286,5110
4059,5790
7385,8781
7328,8039
377,5246
3550,547
7019,7158
7361,8637
7726,7737
2225,5699
1621,5999
4366,922
2712,6541
3443,524
2644,6509
3795,5595
1699,4216
111,1758
1641,5208
2639,2642
4128,6509
2246,457
2964,6906
6768,7427
3365,6545
7064,8333
1887,6172
3808,5861
8121,8343
7056,7518
382,4446
8133,8473
7472,8569
7109,8558
2519,6446
7293,7754
4207,6045
27,5385
1037,6452
2469,305
151,854
6994,8832
219,2392
1182,5394
7844,7971
1485,3959
6756,8149
7319,8661
3497,6937
4199,4811
2448,6852
164,954
4507,6934
6493,6875
1785,64
4013,6633
4095,5296
4617,5389
4413,5539
2588,4978
7565,8179
2141,8260
3371,3910
5565,989
3558,926
3807,4933
1675,202
1182,3038
4362,842
4816,6967
4628,5644
243,3067
7380,7404
6335,6553
1757,1949
3800,5867
4722,5986
2372,3202
7446,8383
1761,6323
4342,6276
275,6484
1570,5044
5592,6942
2732,2883
3009,5201
7038,7845
1623,2209
7694,7715
5462,5464
7378,7996
3151,3820
3869,3930
7426,7893
7180,804
4013,4523
5032,989
491,989
7153,8386
3339,759
6804,7310
8473,8638
7120,7560
5252,736
223,6182
1767,265
7174,7360
1213,1607
7558,7599
8395,8398
7975,8569
3860,5175
5867,5897
1465,3088
211,5987
1539,3106
3222,989
1365,943
4358,5767
7316,7838
2562,5103
3734,4333
5104,6006
1653,4622
3275,5381
2323,8284
3287,6322
7039,7942
2665,5806
7491,7850
1374,3860
8015,8252
3743,4401
6914,718
2557,4161
8008,8107
8226,8492
2926,4897
4950,5982
4831,6592
5030,5690
3550,4088
3297,4013
7709,8421
4013,5145
6914,907
3333,3471
148,3054
5246,868
6097,621
7473,8110
7272,7442
1784,8572
6728,7603
3456,6905
7588,8405
2802,5996
4510,6032
7635,8213
2206,511
5678,6296
2868,545
7624,7758
1769,2788
3303,4470
1566,6389
6718,7086
1857,861
5307,6323
8525,8593
7475,8637
3026,4286
3497,3784
266,750
1738,2807
349,4643
3755,437
7907,8531
3083,69
1829,2486
3744,3818
4286,5385
5191,5208
1370,3322
1896,5845
1359,969
1535,4720
1783,341
2926,3840
7793,8322
315,502
1023,641
7397,7892
2244,4101
7297,8323
3137,5395
1041,2292
2492,4696
7160,8690
5107,6564
1495,5867
8691,8811
7871,7936
3459,5974
7458,8139
2854,5010
510,5813
3080,4845
2667,6626
2924,821
3293,4538
3846,6207
2572,4095
1480,6601
5867,5992
3628,4058
8531,8682
1364,3918
1023,2784
1330,3886
5211,856
1307,5847
7638,7855
3237,3878
5381,5511
7268,8860
8024,8209
7358,8621
1438,5182
2468,3517
8169,8850
1158,2179
343,5818
4052,5595
1033,5556
1536,4167
7283,7460
8047,8079
503,923
4049,6913
7084,8658
7082,7343
8215,8629
4670,5949
7253,8522
3777,4333
7442,7628
4028,6178
4094,4246
4726,4922
4950,5996
7442,7645
6608,914
1636,5475
7376,8445
6589,6595
4235,5381
3315,4048
295,4970
2584,5834
7364,8395
4969,872
2702,5232
8048,8821
2926,6624
2531,5715
2668,6007
3209,5966
2816,6147
3435,840
124,6497
7595,8366
4870,656
6995,7831
1382,1623
3859,4606
1330,2186
6834,8561
2708,825
4291,6125
7165,7817
2273,6005
3453,3558
1588,4013
2411,334
3566,4013
1343,6639
5478,6301
7328,8789
3395,4334
3550,4190
6776,7833
1785,5395
1965,4048
6820,7011
5412,976
2652,3016
1169,6143
4305,820
5867,6092
3922,3989
3834,6255
4213,6194
321,923
4689,6632
2335,3834
4469,8787
4663,5246
5009,67
1434,72
2926,5286
5816,6231
4123,4508
7500,8521
2926,6530
2924,6155
7086,7505
4408,798
3435,3553
2292,4615
5224,6128
2503,2723
3459,3725
1303,5720
4467,4726
6215,6880
2635,6509
3162,4559
1239,1611
5035,6404
2861,6584
2668,4615
1617,3700
7160,7853
7845,8559
7060,8099
558,604
4643,5749
7768,8116
7025,8432
7713,8655
4512,6645
250,4293
1761,4549
8053,8839
4718,4855
6815,7054
6983,8100
3396,431
4840,578
2425,2448
5395,6053
2289,6617
4321,5207
7063,7793
6697,6698
4638,6187
8062,8501
1857,889
2744,2934
7287,8277
299,6402
7915,8129
2580,3251
7605,7884
5788,6659
2605,6526
6729,7639
4013,6648
7895,8476
7518,7846
1290,4013
8307,8802
3582,629
2322,4935
2843,831
7564,8834
442,5005
2668,724
2667,6629
3833,5867
3922,4720
2225,2676
3760,6036
1028,3189
1785,2319
7741,8343
4620,5000
3745,4030
8062,8094
7027,7964
4850,5385
3670,4333
4136,5033
3563,520
7069,7523
8188,8845
3085,5207
133,148
2597,6269
3415,6051
2568,6937
7689,7941
2397,5381
1325,6152
2559,2584
1023,2530
7794,8552
7160,7524
4549,4922
8116,8569
6805,7840
6696,6711
2539,761
3086,5208
1300,983
4816,6592
2435,3596
6697,8256
1330,1761
282,4013
4200,5671
1416,5056
2150,414
5193,937
6127,818
2154,6608
1555,3625
1842,4969
2124,4334
