Author Name,Author ID,UID,Aff
Bose,kuet_author_74,UID_8222,KUET
D.,kuet_author_75,1170,KUET
D.,kuet_author_75,1172,KUET
Basher,kuet_author_76,861,KUET
Basher,kuet_author_76,861,KUET
Peya,kuet_author_77,4689,KUET
Peya,kuet_author_77,UID_8225,KUET
Z.,kuet_author_78,6632,KUET
Z.,kuet_author_78,UID_8226,KUET
Maria,kuet_author_79,3220,KUET
Maria,kuet_author_79,UID_8227,KUET
Awal,kuet_author_8,2372,KUET
Siddique,kuet_author_80,5862,KUET
Adeli,kuet_author_83,377,KUET
Adeli,kuet_author_83,UID_8229,KUET
H.,kuet_author_84,1719,KUET
H.,kuet_author_84,1719,KUET
Petrosyan,kuet_author_86,4688,KUET
Corbin,kuet_author_88,UID_8231,KUET
V.,kuet_author_89,6497,KUET
V.,kuet_author_89,UID_7941,KUET
a.,kuet_author_9,6718,KUET
Beytout,kuet_author_90,885,KUET
Beytout,kuet_author_90,UID_8232,KUET
Durand,kuet_author_92,1315,KUET
Durand,kuet_author_92,1315,KUET
Carravieri,kuet_author_93,975,KUET
Brun-Jacob,kuet_author_94,921,KUET
A.,kuet_author_95,124,KUET
A.,kuet_author_95,197,KUET
Frey-Klett,kuet_author_96,1624,KUET
P.,kuet_author_97,4622,KUET
P.,kuet_author_97,UID_8235,KUET
Baux,kuet_author_98,868,KUET
Baux,kuet_author_98,UID_8236,KUET
Cazorla,kuet_author_99,981,KUET
Cazorla,kuet_author_99,UID_8237,KUET
Tamzid,nsu_author_0,2481,NSU
Chowdhury,nsu_author_1,2173,NSU
Bhushan,nsu_author_10,886,NSU
Rahman,nsu_author_100,6283,NSU
Rahman,nsu_author_1000,2353,NSU
Fazal,nsu_author_1001,2187,NSU
Siddiqua,nsu_author_1003,5136,NSU
Nusrat,nsu_author_1004,4531,NSU
Farnaz,nsu_author_1005,2261,NSU
Rafat,nsu_author_1006,2472,NSU
Sadia,nsu_author_1007,5427,NSU
Abdullah,nsu_author_1008,280,NSU
Islam,nsu_author_1009,4859,NSU
Tousif,nsu_author_101,6415,NSU
Akhter,nsu_author_1010,5223,NSU
Iqbal,nsu_author_1011,1452,NSU
Siddique,nsu_author_1013,5316,NSU
Islam,nsu_author_1014,5250,NSU
Neon,nsu_author_1015,1325,NSU
Sabbir,nsu_author_1016,6152,NSU
Naheen,nsu_author_1017,1904,NSU
Khan,nsu_author_1018,6944,NSU
Solayman,nsu_author_1019,5318,NSU
Shahjahan,nsu_author_102,5708,NSU
Aumi,nsu_author_1020,5214,NSU
Mery,nsu_author_1021,955,NSU
Mubassir,nsu_author_1022,2852,NSU
Tareq,nsu_author_1023,355,NSU
Mohammad,nsu_author_1024,3992,NSU
Tanvir,nsu_author_1025,6254,NSU
Fahad,nsu_author_1026,1476,NSU
Fahmida,nsu_author_1027,1487,NSU
Labiba,nsu_author_1028,2582,NSU
Mahira,nsu_author_1029,3142,NSU
Tonmoay,nsu_author_103,6404,NSU
Tasnim,nsu_author_1030,6309,NSU
Shawmoon,nsu_author_1031,3800,NSU
Shadman,nsu_author_1032,5667,NSU
Hossain,nsu_author_1033,5102,NSU
Raiyan,nsu_author_1034,4992,NSU
Chowdhury,nsu_author_1035,3777,NSU
Ekramul,nsu_author_1036,3530,NSU
Faisal,nsu_author_1037,1495,NSU
Chowdhury,nsu_author_1038,2580,NSU
Motahar,nsu_author_1039,3670,NSU
Firoze,nsu_author_104,17,NSU
Chowdhury,nsu_author_1040,4421,NSU
Massud,nsu_author_1041,3251,NSU
Neelima,nsu_author_1042,4441,NSU
Hakim,nsu_author_1043,1749,NSU
Mohammad,nsu_author_1044,4004,NSU
Ekramul,nsu_author_1045,3315,NSU
Chowdhury,nsu_author_1046,2580,NSU
Shazzad,nsu_author_1047,5790,NSU
Sourave,nsu_author_1048,3427,NSU
Hossain,nsu_author_1049,3408,NSU
Rashedur,nsu_author_105,5035,NSU
Pritom,nsu_author_1050,4744,NSU
Shadman,nsu_author_1051,5666,NSU
Imranul,nsu_author_1052,1983,NSU
Mohammad,nsu_author_1053,1963,NSU
Hossain,nsu_author_1054,832,NSU
Ahmedul,nsu_author_1055,435,NSU
Sahadul,nsu_author_1056,3398,NSU
Tahmid,nsu_author_1057,3430,NSU
Samira,nsu_author_1058,5532,NSU
Ahmed,nsu_author_1059,5469,NSU
Taseef,nsu_author_1060,6290,NSU
Dudley,nsu_author_1061,2241,NSU
Goswami,nsu_author_1064,6272,NSU
Muddada,nsu_author_1065,4196,NSU
Jayavani,nsu_author_1066,2269,NSU
Gangadharan,nsu_author_1067,6058,NSU
Chandra,nsu_author_1068,1000,NSU
Manoj,nsu_author_1069,3206,NSU
Pinku,nsu_author_107,4697,NSU
Faisal,nsu_author_1070,137,NSU
Afikur,nsu_author_1071,394,NSU
Mohammad,nsu_author_1072,4080,NSU
Siddique,nsu_author_1073,272,NSU
Karayağız,nsu_author_1074,6758,NSU
Oralhan,nsu_author_1075,927,NSU
Oralhan,nsu_author_1076,6665,NSU
Monirujjaman,nsu_author_1077,1758,NSU
Somayea,nsu_author_1078,5919,NSU
Srobani,nsu_author_1079,5941,NSU
Naseef,nsu_author_108,4388,NSU
Foyazel,nsu_author_1080,1618,NSU
Morsaleen,nsu_author_1081,4153,NSU
Tahia,nsu_author_1082,6180,NSU
Takbir,nsu_author_1083,6212,NSU
Ashibul,nsu_author_1084,747,NSU
Fahim,nsu_author_1085,3535,NSU
Monirujjaman,nsu_author_1086,4013,NSU
Hossain,nsu_author_1087,5599,NSU
Majumder,nsu_author_1088,4815,NSU
Tanzim,nsu_author_109,2838,NSU
Mohammad,nsu_author_1090,4028,NSU
Shahla,nsu_author_1091,5700,NSU
Tafshir,nsu_author_1092,4357,NSU
Abdul,nsu_author_1093,271,NSU
Manjarul,nsu_author_1094,3357,NSU
Munshi,nsu_author_1095,3776,NSU
Samiha,nsu_author_1096,5527,NSU
Monirujjam,nsu_author_1097,4013,NSU
Hossain,nsu_author_1098,3846,NSU
Mostakim,nsu_author_1099,4132,NSU
Pranto​,nsu_author_11,6186,NSU
Mahadi,nsu_author_110,3105,NSU
Taifur,nsu_author_1100,6207,NSU
Samender,nsu_author_1101,5521,NSU
Vaishali,nsu_author_1102,6505,NSU
Khalid,nsu_author_1103,2503,NSU
Tahasin,nsu_author_1104,630,NSU
Sanjida,nsu_author_1105,5551,NSU
Sultana,nsu_author_1106,2270,NSU
Binoy,nsu_author_1107,898,NSU
Dhrubaa,nsu_author_1108,305,NSU
Zunair,nsu_author_1109,1793,NSU
Shakil,nsu_author_1110,1481,NSU
Muddashir,nsu_author_1111,5586,NSU
Hossain,nsu_author_1112,5118,NSU
Rahman,nsu_author_1113,1478,NSU
Tushar,nsu_author_1114,6451,NSU
Mahadi,nsu_author_1115,3346,NSU
Monirujjaman,nsu_author_1116,4013,NSU
Monirujjaman,nsu_author_1117,4013,NSU
Khalid,nsu_author_1119,2503,NSU
Bandapadya,nsu_author_1120,2558,NSU
Pritom,nsu_author_1121,4745,NSU
Chowdhury,nsu_author_1122,6427,NSU
Hasan,nsu_author_1123,3297,NSU
Labiba,nsu_author_1124,2584,NSU
Sourave,nsu_author_1125,3815,NSU
Shirshajit,nsu_author_1126,5834,NSU
Tous,nsu_author_1127,6413,NSU
Shihab,nsu_author_1128,3419,NSU
Hossain,nsu_author_1129,2165,NSU
Rashedur,nsu_author_113,5035,NSU
Tasnim,nsu_author_1130,4418,NSU
Labiba,nsu_author_1131,2584,NSU
Hossain,nsu_author_1132,3331,NSU
Mohammed,nsu_author_1133,4106,NSU
Sabbir,nsu_author_1134,5405,NSU
Jamiul,nsu_author_1135,3893,NSU
Mahmud,nsu_author_1136,3153,NSU
Labiba,nsu_author_1137,2582,NSU
Rafat,nsu_author_1138,2473,NSU
Ahmed,nsu_author_1139,423,NSU
Motahar,nsu_author_114,182,NSU
Sudipta,nsu_author_1140,5976,NSU
Isfaf,nsu_author_1141,2125,NSU
Nuzhat,nsu_author_1142,4547,NSU
Shazzadul,nsu_author_1143,5795,NSU
Mehjabin,nsu_author_1144,627,NSU
Tawfiq-Uz-Zaman,nsu_author_1145,3833,NSU
Mohammad,nsu_author_1146,3977,NSU
Towsif,nsu_author_1147,6429,NSU
Humayra,nsu_author_1148,1870,NSU
Toyebul,nsu_author_115,2483,NSU
Hossain,nsu_author_1150,6071,NSU
Zeeshan,nsu_author_1151,6664,NSU
Ferdous,nsu_author_1154,1595,NSU
Rifat,nsu_author_1155,5119,NSU
Tahrim,nsu_author_1156,3817,NSU
Yang,nsu_author_1157,6602,NSU
Hossain,nsu_author_1158,3446,NSU
Motahar,nsu_author_1159,5810,NSU
Robin,nsu_author_116,2978,NSU
Tasnim,nsu_author_1160,4305,NSU
Afrin,nsu_author_1161,5218,NSU
Biswas,nsu_author_1162,820,NSU
Islam,nsu_author_1164,2932,NSU
Mashfu,nsu_author_1165,5322,NSU
Faisal,nsu_author_1166,137,NSU
Siam,nsu_author_1167,5231,NSU
Suvon,nsu_author_1169,2857,NSU
Mohammad,nsu_author_117,3972,NSU
Ferdous,nsu_author_1170,2769,NSU
Alam,nsu_author_1171,2730,NSU
Mimma,nsu_author_1172,4297,NSU
Ahmed,nsu_author_1173,5222,NSU
Hossain,nsu_author_1174,145,NSU
Anee,nsu_author_1175,2781,NSU
Faruqui,nsu_author_1176,4864,NSU
Bushra,nsu_author_1177,5230,NSU
Rahman,nsu_author_1178,4629,NSU
Tasin,nsu_author_1179,1906,NSU
Nabil,nsu_author_1180,6160,NSU
Riasat,nsu_author_1181,5251,NSU
Zulfiker,nsu_author_1183,6019,NSU
Chowdhury,nsu_author_1184,644,NSU
Dip,nsu_author_1185,1278,NSU
Dip,nsu_author_1185,1278,NSU
Shukdev,nsu_author_1186,5849,NSU
Muhatasim,nsu_author_1187,4241,NSU
Romasa,nsu_author_119,5140,NSU
Nusrat,nsu_author_1190,4533,NSU
Mortuza,nsu_author_1191,4156,NSU
Mozammel,nsu_author_1192,3673,NSU
Tasneem,nsu_author_1194,2631,NSU
Hasan,nsu_author_1196,3297,NSU
Labiba,nsu_author_1197,2586,NSU
Shirshajit,nsu_author_1198,5835,NSU
Shehzad,nsu_author_1199,5803,NSU
Abdulla,nsu_author_12,278,NSU
Sayedur,nsu_author_120,1650,NSU
Haymontee,nsu_author_1200,1802,NSU
Mahmood,nsu_author_1201,6068,NSU
Mannan,nsu_author_1202,4492,NSU
Mahiuddin,nsu_author_1203,3144,NSU
Shorfuzzaman,nsu_author_1205,3871,NSU
Kamrul,nsu_author_1206,2750,NSU
Sakil,nsu_author_1207,5504,NSU
Abdullah,nsu_author_1208,6633,NSU
Fazle,nsu_author_1209,1585,NSU
Muhabullah,nsu_author_1210,3674,NSU
Roksana,nsu_author_1211,5138,NSU
A.S.M.,nsu_author_1213,215,NSU
Tarannum,nsu_author_1214,6008,NSU
SyedaTasmiah,nsu_author_1215,6098,NSU
Tahsin,nsu_author_1216,630,NSU
Monirujjaman,nsu_author_1217,4013,NSU
Fyeeza,nsu_author_1218,1634,NSU
Mohammad,nsu_author_1219,4050,NSU
Emdad,nsu_author_122,6061,NSU
Nahiyan,nsu_author_1220,3689,NSU
Shafayet,nsu_author_1221,6860,NSU
Azher,nsu_author_1222,807,NSU
BayazidTalukder,nsu_author_1223,869,NSU
Sadman,nsu_author_1224,5440,NSU
Mahabubul,nsu_author_1225,4002,NSU
Rahman,nsu_author_1226,4709,NSU
Ahmed,nsu_author_1227,424,NSU
Iftehad,nsu_author_1228,3033,NSU
Shalini,nsu_author_1230,5733,NSU
Vandana,nsu_author_1231,6507,NSU
Prashant,nsu_author_1232,4724,NSU
Piyush,nsu_author_1233,4702,NSU
Hossain,nsu_author_1235,3700,NSU
Musfiqur,nsu_author_1236,3678,NSU
Hossain,nsu_author_1237,3901,NSU
Sadik,nsu_author_1238,2493,NSU
Pranto,nsu_author_1239,1475,NSU
Rahman,nsu_author_124,182,NSU
Monirujjaman,nsu_author_1240,4133,NSU
Mahmud,nsu_author_1241,3151,NSU
Chowdhury,nsu_author_1242,6257,NSU
Nahian,nsu_author_1243,4363,NSU
R.M.,nsu_author_1245,4900,NSU
R.M.,nsu_author_1245,UID_8311,NSU
Adnan,nsu_author_1246,385,NSU
Adnan,nsu_author_1246,385,NSU
M.S.G.,nsu_author_1247,3002,NSU
M.S.G.,nsu_author_1247,UID_8313,NSU
Zakaria,nsu_author_1249,6652,NSU
Jan,nsu_author_125,5253,NSU
Jan,nsu_author_125,UID_8268,NSU
Mohammad,nsu_author_1251,4011,NSU
Gazuruddin,nsu_author_1252,3323,NSU
Motaleb,nsu_author_1253,276,NSU
Masud,nsu_author_1254,3257,NSU
Shishir,nsu_author_1255,5141,NSU
Mustafizur,nsu_author_1257,4277,NSU
Monsur,nsu_author_1258,3657,NSU
Jannatul,nsu_author_1259,2257,NSU
Kim,nsu_author_126,1726,NSU
Kim,nsu_author_126,UID_8269,NSU
Jannatul,nsu_author_1260,2253,NSU
Alam,nsu_author_1262,3699,NSU
Nahian,nsu_author_1263,4367,NSU
Mohammad,nsu_author_1264,4053,NSU
Mohammed,nsu_author_1265,1673,NSU
Muhammad,nsu_author_1266,4211,NSU
Kamrul,nsu_author_1267,3598,NSU
Tanjum,nsu_author_1268,6245,NSU
Ruhul,nsu_author_1269,3739,NSU
Prakash,nsu_author_127,819,NSU
Faruk,nsu_author_1270,2997,NSU
Safayat,nsu_author_1271,5447,NSU
Hossain,nsu_author_1272,3521,NSU
Zubayer,nsu_author_1273,3847,NSU
Monirujjaman,nsu_author_1274,4013,NSU
Shakib,nsu_author_1275,5725,NSU
Eshan,nsu_author_1276,1404,NSU
Faruk,nsu_author_1278,2997,NSU
Sharif,nsu_author_1279,439,NSU
Murali,nsu_author_128,6958,NSU
Sutradhar,nsu_author_1282,2560,NSU
Fahim,nsu_author_1284,3533,NSU
Muneem,nsu_author_1285,1980,NSU
Prottay,nsu_author_1286,4806,NSU
Mainuzzaman,nsu_author_1288,3174,NSU
Tonmoy,nsu_author_1289,3407,NSU
Arabi,nsu_author_129,2733,NSU
Rufaida,nsu_author_1290,5166,NSU
Sumit,nsu_author_1291,6014,NSU
Soumik,nsu_author_1292,2480,NSU
Rakibul,nsu_author_1294,3719,NSU
Hossen,nsu_author_1296,3486,NSU
Sumiaya,nsu_author_1297,6013,NSU
Evan,nsu_author_1298,1415,NSU
Mahmud,nsu_author_13,783,NSU
Fakhrul,nsu_author_130,1506,NSU
Shahed,nsu_author_1300,1796,NSU
Mashfiq,nsu_author_1301,3247,NSU
Rahat,nsu_author_1303,4943,NSU
Hossain,nsu_author_1305,6648,NSU
Tashinur,nsu_author_1306,6295,NSU
Salman,nsu_author_1307,5515,NSU
Sraboni,nsu_author_1308,5938,NSU
Punit,nsu_author_1309,4812,NSU
Sabbir,nsu_author_131,5406,NSU
Fozayel,nsu_author_1310,1621,NSU
Sumaia,nsu_author_1311,5999,NSU
Samiya,nsu_author_1312,5535,NSU
Chowdhury,nsu_author_1313,6427,NSU
Hossain,nsu_author_1314,1849,NSU
Sayeed,nsu_author_1315,3769,NSU
Agarwal,nsu_author_1316,4119,NSU
Suneet,nsu_author_1317,6016,NSU
Ashfaq,nsu_author_1319,745,NSU
Faridur,nsu_author_132,1538,NSU
Ahmed,nsu_author_1320,5265,NSU
Lanard,nsu_author_1321,454,NSU
Ahnaf,nsu_author_1322,438,NSU
Muntasir,nsu_author_1323,4269,NSU
Shawkat,nsu_author_1324,700,NSU
Nijhum,nsu_author_1325,1664,NSU
Redwanul,nsu_author_1326,5073,NSU
Faizullah,nsu_author_1327,2390,NSU
Ferdousey,nsu_author_1328,2246,NSU
Rabiul,nsu_author_1329,3710,NSU
Kallal,nsu_author_133,2405,NSU
Badiuzzaman,nsu_author_1330,838,NSU
Maliha,nsu_author_1331,5897,NSU
Bintee,nsu_author_1332,1403,NSU
Mahmud,nsu_author_1333,1982,NSU
Ahsanur,nsu_author_1334,445,NSU
Skorikov,nsu_author_1335,3899,NSU
Hossain,nsu_author_1336,5442,NSU
Saif,nsu_author_1337,3754,NSU
Faizullah,nsu_author_1338,2348,NSU
Nazmul,nsu_author_1340,4429,NSU
Jebun,nsu_author_1341,2271,NSU
Mirza,nsu_author_1342,3928,NSU
Shazzad,nsu_author_1343,5794,NSU
Quader,nsu_author_1344,1433,NSU
Hossain,nsu_author_1345,697,NSU
Rahman,nsu_author_1346,447,NSU
Joseph,nsu_author_1347,2298,NSU
Chowdhury,nsu_author_1348,3880,NSU
Hasibur,nsu_author_1349,3567,NSU
Naffiz,nsu_author_135,6087,NSU
Nuruzzaman,nsu_author_1350,3703,NSU
Abdullah,nsu_author_1351,336,NSU
Mohiuddin,nsu_author_1352,5787,NSU
Kulsum,nsu_author_1353,6478,NSU
Khandakar,nsu_author_1354,4339,NSU
Ishrat,nsu_author_1355,2130,NSU
Maliha,nsu_author_1356,5892,NSU
Maruful,nsu_author_1357,6074,NSU
Muhammad,nsu_author_1358,4201,NSU
Mahfujur,nsu_author_1359,3129,NSU
Basak,nsu_author_136,711,NSU
Mohammad,nsu_author_1360,4000,NSU
Taniya,nsu_author_1361,6239,NSU
Shafayat,nsu_author_1362,5672,NSU
Muntaha,nsu_author_1363,5589,NSU
Mohammed,nsu_author_1364,3223,NSU
Salsabil,nsu_author_1365,2629,NSU
Sabrina,nsu_author_1366,5414,NSU
Shahriar,nsu_author_1367,3141,NSU
Mohammed,nsu_author_1368,4111,NSU
Salman,nsu_author_1369,3403,NSU
Bayes,nsu_author_1370,870,NSU
Fazleh,nsu_author_1371,3543,NSU
Mahbub,nsu_author_1372,4903,NSU
Rahman,nsu_author_1373,4906,NSU
Mahmud,nsu_author_1374,5452,NSU
Lutfe,nsu_author_1375,2825,NSU
Sujauddin,nsu_author_1376,4078,NSU
Matiur,nsu_author_1377,3267,NSU
Anirudha,nsu_author_1378,639,NSU
Asiful,nsu_author_1379,772,NSU
Choudhury,nsu_author_138,5679,NSU
Foysal,nsu_author_1380,1620,NSU
Rezaur,nsu_author_1381,4329,NSU
Chowdhury,nsu_author_1382,3020,NSU
Firoze,nsu_author_1383,17,NSU
Redwanul,nsu_author_1384,2433,NSU
Islam,nsu_author_1385,2135,NSU
Muhiminul,nsu_author_1386,4242,NSU
Rahman,nsu_author_1387,5597,NSU
Chowdhury,nsu_author_1388,1036,NSU
Kalyan,nsu_author_1389,5152,NSU
Imtiaz,nsu_author_139,4349,NSU
Adnan,nsu_author_1390,385,NSU
Hasan,nsu_author_1391,1780,NSU
Firoze,nsu_author_1392,17,NSU
Rashedur,nsu_author_1393,4973,NSU
Tonmoay,nsu_author_1394,1213,NSU
Ali,nsu_author_1395,113,NSU
Ali,nsu_author_1395,113,NSU
Mohammad,nsu_author_1396,4090,NSU
Sanchita,nsu_author_1397,888,NSU
Firoze,nsu_author_1398,17,NSU
Bahalul,nsu_author_14,238,NSU
Billah,nsu_author_140,6477,NSU
Rashedur,nsu_author_1400,4972,NSU
Taoseef,nsu_author_1401,6271,NSU
Sajid,nsu_author_1402,5494,NSU
Mehreen,nsu_author_1403,3881,NSU
Shamima,nsu_author_1404,5739,NSU
Zannatul,nsu_author_1405,6656,NSU
Turzo,nsu_author_1406,6450,NSU
Taskin,nsu_author_1407,6300,NSU
Elahi,nsu_author_1408,521,NSU
Mithi,nsu_author_1409,3932,NSU
Muhammad,nsu_author_141,5811,NSU
Saklain,nsu_author_1410,3324,NSU
Habiba,nsu_author_1411,6476,NSU
Benazir,nsu_author_1412,6092,NSU
Samsul,nsu_author_1413,5537,NSU
Shakhawat,nsu_author_1414,5724,NSU
Riftabin,nsu_author_1415,3738,NSU
Nazmus,nsu_author_1416,4436,NSU
Hossain,nsu_author_1417,3771,NSU
Kawcher,nsu_author_1418,2454,NSU
Shahidi,nsu_author_1419,6304,NSU
Abdullah-Al-Mamun,nsu_author_142,298,NSU
Irfanul,nsu_author_1420,6079,NSU
Pias,nsu_author_1421,4694,NSU
Anwar-Ul-Azim,nsu_author_1422,3954,NSU
Ullah,nsu_author_1423,3308,NSU
Nazmus,nsu_author_1424,4126,NSU
Anwar-Ul-Azim,nsu_author_1425,3954,NSU
Ullah,nsu_author_1426,3518,NSU
Ahmed,nsu_author_1428,763,NSU
Monzurul,nsu_author_1429,3658,NSU
Shareen,nsu_author_143,5759,NSU
Hossain,nsu_author_1430,3594,NSU
Zunayeed,nsu_author_1431,6685,NSU
Shahed,nsu_author_1432,5691,NSU
Shakil,nsu_author_1433,5729,NSU
Chowdhury,nsu_author_1434,2316,NSU
Debnath,nsu_author_1435,134,NSU
Arman,nsu_author_1436,715,NSU
Fahmina,nsu_author_1437,1490,NSU
Arifur,nsu_author_1438,7877,NSU
Sadik,nsu_author_1439,5437,NSU
Shamsuddin,nsu_author_1441,85,NSU
Turzo,nsu_author_1442,6449,NSU
Rahman,nsu_author_1443,1959,NSU
Tamanna,nsu_author_1444,6222,NSU
Siddika,nsu_author_1445,5105,NSU
Shimul,nsu_author_1446,5830,NSU
Nusrat,nsu_author_1447,4535,NSU
Ahsan,nsu_author_1448,3698,NSU
Mohammad,nsu_author_1449,4070,NSU
Mahmudul,nsu_author_145,5583,NSU
Hassan,nsu_author_1450,765,NSU
Mohammad,nsu_author_1451,4037,NSU
Kalam,nsu_author_1452,358,NSU
Shopon,nsu_author_1453,3424,NSU
Anowarul,nsu_author_1454,3298,NSU
Mansoor,nsu_author_1455,5869,NSU
Rahman,nsu_author_1456,2594,NSU
Al-Azad,nsu_author_1457,358,NSU
Kamal,nsu_author_1458,161,NSU
Bruce,nsu_author_1459,920,NSU
Shazzad,nsu_author_146,4372,NSU
Amirul,nsu_author_1460,2732,NSU
Rasheduzzaman,nsu_author_1461,2883,NSU
Mahdi,nsu_author_1462,6073,NSU
Wahidul,nsu_author_1463,6542,NSU
Mohammad,nsu_author_1464,3984,NSU
Kolokolova,nsu_author_1465,652,NSU
Brake,nsu_author_1466,1184,NSU
Tabassum,nsu_author_1467,2482,NSU
Roberts-South,nsu_author_1468,187,NSU
Jog,nsu_author_1469,2786,NSU
Jog,nsu_author_1469,UID_8316,NSU
Hossain,nsu_author_147,4124,NSU
El-Sakka,nsu_author_1470,2870,NSU
Yasir,nsu_author_1471,4895,NSU
Syrus,nsu_author_1472,2716,NSU
Nine,nsu_author_1473,2904,NSU
Ahmed,nsu_author_1474,4299,NSU
Natasha,nsu_author_1475,4410,NSU
Bhuiyan,nsu_author_1476,6132,NSU
Razzak,nsu_author_1477,2712,NSU
Khondekar,nsu_author_1478,2533,NSU
Zulkar,nsu_author_1479,3741,NSU
Mahfuzur,nsu_author_148,3135,NSU
Kalam,nsu_author_1480,3464,NSU
Muhammad,nsu_author_1481,5811,NSU
Ullah,nsu_author_1482,143,NSU
Khaled,nsu_author_1483,2499,NSU
Mahbubul,nsu_author_1484,3121,NSU
Olfati-Saber,nsu_author_1485,5096,NSU
Anowarul,nsu_author_1486,3490,NSU
Arman,nsu_author_1487,715,NSU
Mottalib,nsu_author_1488,4793,NSU
Mohammad,nsu_author_1489,4046,NSU
Refaya,nsu_author_149,5078,NSU
Shadab,nsu_author_1490,2914,NSU
Majid,nsu_author_1491,2734,NSU
Naimul,nsu_author_1492,4376,NSU
Sharkey,nsu_author_1494,540,NSU
Amavasai,nsu_author_1496,844,NSU
Siddique,nsu_author_1497,2990,NSU
Kibria,nsu_author_1498,1697,NSU
Azizul,nsu_author_1499,811,NSU
Chowdhury,nsu_author_15,3907,NSU
Mohsina,nsu_author_150,4123,NSU
Mohammad,nsu_author_1500,3973,NSU
Hasibul,nsu_author_1501,3566,NSU
Tarique,nsu_author_1502,325,NSU
Tahmidur,nsu_author_1503,6190,NSU
Rajawat,nsu_author_1505,601,NSU
Pradeep,nsu_author_1506,4715,NSU
Goyal,nsu_author_1507,5334,NSU
Piyush,nsu_author_1508,4703,NSU
Zaguia,nsu_author_1509,780,NSU
Monzur,nsu_author_151,5120,NSU
Manoj,nsu_author_1511,3207,NSU
Sandeep,nsu_author_1512,5543,NSU
Dabholkar,nsu_author_1513,6489,NSU
Panicker,nsu_author_1514,1667,NSU
Kuriakose,nsu_author_1515,2489,NSU
Monirujjaman,nsu_author_1516,255,NSU
Mumtahina,nsu_author_1517,4261,NSU
Tarannoom,nsu_author_1518,6318,NSU
Anisul,nsu_author_1519,3488,NSU
Jishan,nsu_author_152,6069,NSU
W.U.,nsu_author_1521,6538,NSU
W.U.,nsu_author_1521,UID_8317,NSU
Sultan,nsu_author_1522,5995,NSU
Khan,nsu_author_1523,2508,NSU
Khan,nsu_author_1523,UID_7880,NSU
Zulkernine,nsu_author_1528,3742,NSU
Mohammd,nsu_author_1529,4092,NSU
Raisul,nsu_author_153,4990,NSU
Tarannum,nsu_author_1530,4387,NSU
Ashiqur,nsu_author_1531,754,NSU
Thulasiram,nsu_author_1532,5173,NSU
Ehtesham,nsu_author_1533,3528,NSU
Nowshin,nsu_author_1534,4515,NSU
Fouzia,nsu_author_1535,1617,NSU
Barker,nsu_author_1537,2355,NSU
Alhajj,nsu_author_1538,6943,NSU
Barker,nsu_author_1539,2355,NSU
Naheena,nsu_author_154,4361,NSU
Razzaque,nsu_author_1540,308,NSU
NSAFOA-YEBOAH,nsu_author_1541,2488,NSU
Tchao,nsu_author_1542,1402,NSU
Yeboah-Akowuah,nsu_author_1543,917,NSU
Benjamin,nsu_author_1544,878,NSU
Agbemenu,nsu_author_1545,610,NSU
Keelson,nsu_author_1546,1372,NSU
Raisha,nsu_author_1547,4989,NSU
Hossain,nsu_author_1548,1439,NSU
Ibrahim,nsu_author_1549,3332,NSU
Shayanton,nsu_author_155,5786,NSU
Chowdhury,nsu_author_1550,726,NSU
Gee-Kung,nsu_author_1551,1675,NSU
Monsurul,nsu_author_1552,160,NSU
Parvez,nsu_author_1553,4659,NSU
Parvez,nsu_author_1553,UID_8318,NSU
S.M,nsu_author_1554,5339,NSU
S.M,nsu_author_1554,UID_8319,NSU
Khalil,nsu_author_1555,2976,NSU
Chowdhury,nsu_author_1556,212,NSU
Chang,nsu_author_1557,1656,NSU
M.M.H,nsu_author_1558,2984,NSU
Chowdhury,nsu_author_1559,212,NSU
Chakraborty,nsu_author_156,5165,NSU
Faruk,nsu_author_1560,2997,NSU
Gee-Kung,nsu_author_1561,1675,NSU
Hossain,nsu_author_1562,2980,NSU
Chowdhury,nsu_author_1563,212,NSU
Mithun,nsu_author_1564,1176,NSU
Saha,nsu_author_1565,5313,NSU
Saha,nsu_author_1565,UID_8320,NSU
Kamal,nsu_author_1566,3004,NSU
Azizur,nsu_author_1567,3522,NSU
Alomainy,nsu_author_1568,464,NSU
M.M.H.,nsu_author_1569,2985,NSU
Shazzad,nsu_author_157,5790,NSU
A.A.,nsu_author_1570,201,NSU
Mullick,nsu_author_1571,6167,NSU
Alomainy,nsu_author_1572,464,NSU
Yang,nsu_author_1573,6968,NSU
Hridoy,nsu_author_158,6060,NSU
Tahmid,nsu_author_159,2670,NSU
Khairunnahar,nsu_author_16,2496,NSU
Mohammad,nsu_author_160,4056,NSU
Faysal,nsu_author_161,1579,NSU
Siddiquee,nsu_author_162,3352,NSU
Saifur,nsu_author_163,3758,NSU
Naimul,nsu_author_164,4377,NSU
Rashedur,nsu_author_165,5035,NSU
Shahnewaz,nsu_author_166,5703,NSU
Sharnendu,nsu_author_167,5779,NSU
Chowdhury,nsu_author_168,4107,NSU
Mohammad,nsu_author_169,4034,NSU
Eftekhar,nsu_author_17,6075,NSU
Dicken,nsu_author_170,5168,NSU
Fazle,nsu_author_171,5216,NSU
Sheefta,nsu_author_172,5797,NSU
Arefin,nsu_author_173,123,NSU
Ashish,nsu_author_174,5855,NSU
Sharmina,nsu_author_175,5774,NSU
Fahim,nsu_author_176,1484,NSU
