Author Name,Author ID
md. shohag hossain reyad,AIUB_md._shohag_hossain_reyad
md. shohag hossain2,AIUB_md._shohag_hossain2
md. siddikur rahman,AIUB_md._siddikur_rahman
md. siyamul islam,AIUB_md._siyamul_islam
md. sohidul islam,AIUB_md._sohidul_islam
md. sohidul islam and borshan sarker,AIUB_md._sohidul_islam_and_borshan_sarker
md. soriful islam,AIUB_md._soriful_islam
md. sydur rahman,AIUB_md._sydur_rahman
md. tamim maula,AIUB_md._tamim_maula
md. tanjimul islam,AIUB_md._tanjimul_islam
md. tanjirul islam,AIUB_md._tanjirul_islam
md. tanvir hasan and mufti mahmud md. shamsul arefin,AIUB_md._tanvir_hasan_and_mufti_mahmud_md._shamsul_arefin
md. tanvir mahtab,AIUB_md._tanvir_mahtab
md. tanvir shahriar,AIUB_md._tanvir_shahriar
md. umor faruk jahangir,AIUB_md._umor_faruk_jahangir
md. yusuf,AIUB_md._yusuf
md.al- amin,AIUB_md.al-_amin
md.ismail hossen,AIUB_md.ismail_hossen
md.m.,AIUB_md.m.
md.m.h.,AIUB_md.m.h.
md.s.,AIUB_md.s.
mehedi hasan,AIUB_mehedi_hasan
mehedi hasan sazzad,AIUB_mehedi_hasan_sazzad
mehedi hasan shuvo,AIUB_mehedi_hasan_shuvo
mehnaz seraj,AIUB_mehnaz_seraj
mejdl safran,AIUB_mejdl_safran
meshal alnasheet6,AIUB_meshal_alnasheet6
methila farzana woishe,AIUB_methila_farzana_woishe
mf basir,AIUB_mf_basir
mf mridha,AIUB_mf_mridha
miao zhang,AIUB_miao_zhang
michael goh,AIUB_michael_goh
michele avanzo,AIUB_michele_avanzo
michinori karikomi1,AIUB_michinori_karikomi1
michio koinuma,AIUB_michio_koinuma
mimun barid,AIUB_mimun_barid
mimun barid and md. manzurul hasan,AIUB_mimun_barid_and_md._manzurul_hasan
mir kaosar ahamed,AIUB_mir_kaosar_ahamed
mir mamun,AIUB_mir_mamun
mishu majumder,AIUB_mishu_majumder
mj uddin,AIUB_mj_uddin
mm hossain,AIUB_mm_hossain
mmspt muhammad sohail,AIUB_mmspt_muhammad_sohail
mn uddin,AIUB_mn_uddin
mni khan,AIUB_mni_khan
mohaimen- bin- noor,AIUB_mohaimen-_bin-_noor
mohaimen-bin-noor,AIUB_mohaimen-bin-noor
mohamad aizi salamat & shahreen kasim,AIUB_mohamad_aizi_salamat_&_shahreen_kasim
mohamamd rabiul islam5,AIUB_mohamamd_rabiul_islam5
mohammad,AIUB_mohammad
mohammad a. haque,AIUB_mohammad_a._haque
mohammad a. yousuf,AIUB_mohammad_a._yousuf
mohammad abdul hoque,AIUB_mohammad_abdul_hoque
mohammad abdur rob,AIUB_mohammad_abdur_rob
mohammad abu taher,AIUB_mohammad_abu_taher
mohammad alahmad1,AIUB_mohammad_alahmad1
mohammad ali moni,AIUB_mohammad_ali_moni
mohammad aminul islam,AIUB_mohammad_aminul_islam
mohammad arifur rahman,AIUB_mohammad_arifur_rahman
mohammad fahim khan,AIUB_mohammad_fahim_khan
mohammad fahim shahriar,AIUB_mohammad_fahim_shahriar
mohammad faisal uddin,AIUB_mohammad_faisal_uddin
mohammad fazle rabbi,AIUB_mohammad_fazle_rabbi
mohammad ferdows; abid hossain; m.j uddin; fahiza tabassum mim; shuyu sun,AIUB_mohammad_ferdows;_abid_hossain;_m.j_uddin;_fahiza_tabassum_mim;_shuyu_sun
mohammad hassan,AIUB_mohammad_hassan
mohammad hossain shariare,AIUB_mohammad_hossain_shariare
mohammad imrul jubair,AIUB_mohammad_imrul_jubair
mohammad khairul islam,AIUB_mohammad_khairul_islam
mohammad m. islam,AIUB_mohammad_m._islam
mohammad mahbub rabbani,AIUB_mohammad_mahbub_rabbani
mohammad mahmudul hasan,AIUB_mohammad_mahmudul_hasan
mohammad mobarak hossen,AIUB_mohammad_mobarak_hossen
mohammad nazim mia,AIUB_mohammad_nazim_mia
mohammad nazir hossain3 *,AIUB_mohammad_nazir_hossain3_*
mohammad nur-e-alam,AIUB_mohammad_nur-e-alam
mohammad nurul haque,AIUB_mohammad_nurul_haque
mohammad rabiul islam,AIUB_mohammad_rabiul_islam
mohammad rabiul islam1,AIUB_mohammad_rabiul_islam1
mohammad razaul karim,AIUB_mohammad_razaul_karim
mohammad ruhani rabbi,AIUB_mohammad_ruhani_rabbi
mohammad sakib islam mazumder,AIUB_mohammad_sakib_islam_mazumder
mohammad samawat ullah,AIUB_mohammad_samawat_ullah
mohammad shahadat hossain,AIUB_mohammad_shahadat_hossain
mohammad shamsuddin ahmed,AIUB_mohammad_shamsuddin_ahmed
mohammad shidujaman,AIUB_mohammad_shidujaman
mohammad shoeb,AIUB_mohammad_shoeb
mohammad shorif uddin,AIUB_mohammad_shorif_uddin
mohammad sojon beg,AIUB_mohammad_sojon_beg
mohammad tariqul islam,AIUB_mohammad_tariqul_islam
mohammad tariqul islam & md. a. r. jamil,AIUB_mohammad_tariqul_islam_&_md._a._r._jamil
mohammed abdul basith,AIUB_mohammed_abdul_basith
mohammed alatiyyah,AIUB_mohammed_alatiyyah
mohammed almijalli,AIUB_mohammed_almijalli
mohammed eunus ali,AIUB_mohammed_eunus_ali
mohammed j. uddin,AIUB_mohammed_j._uddin
mohammed jashim uddin,AIUB_mohammed_jashim_uddin
mohammed kaosar mohammad nuruzzaman bhuiyan,AIUB_mohammed_kaosar_mohammad_nuruzzaman_bhuiyan
mohammed m. rahman,AIUB_mohammed_m._rahman
mohammed mostafizur rahman,AIUB_mohammed_mostafizur_rahman
mohammed nawshar ali khan nabil,AIUB_mohammed_nawshar_ali_khan_nabil
mohammed shaheen alam jony,AIUB_mohammed_shaheen_alam_jony
mohd farhan md. fudzee,AIUB_mohd_farhan_md._fudzee
mohi uddin anondo 2,AIUB_mohi_uddin_anondo_2
mohsin kazi,AIUB_mohsin_kazi
mokhi maan siddiqui,AIUB_mokhi_maan_siddiqui
molla rashied hussain and jugal krishna das,AIUB_molla_rashied_hussain_and_jugal_krishna_das
molla rashied hussein,AIUB_molla_rashied_hussein
mona m. jamjoom,AIUB_mona_m._jamjoom
monowar,AIUB_monowar
montasir rahman mahin,AIUB_montasir_rahman_mahin
most. nadia tamanna,AIUB_most._nadia_tamanna
mostafa a. diab,AIUB_mostafa_a._diab
mostafa kamal masud,AIUB_mostafa_kamal_masud
mostafa rasel,AIUB_mostafa_rasel
mosumi mitra,AIUB_mosumi_mitra
moushumi zaman bonny,AIUB_moushumi_zaman_bonny
mr. mehedi hasan,AIUB_mr._mehedi_hasan
mridha,AIUB_mridha
mridha d. f.,AIUB_mridha_d._f.
mridha mf,AIUB_mridha_mf
mrinal chandra barman,AIUB_mrinal_chandra_barman
mrinmoy karmokar,AIUB_mrinmoy_karmokar
ms bhuyan,AIUB_ms_bhuyan
mst hasina begum1,AIUB_mst_hasina_begum1
mst. ummay sumaya,AIUB_mst._ummay_sumaya
mst. yeasmin ara,AIUB_mst._yeasmin_ara
mubashir qayyum,AIUB_mubashir_qayyum
mufrad mustavi,AIUB_mufrad_mustavi
mufti mahmud,AIUB_mufti_mahmud
muhammad al amin rifat and mahdi h. miraz,AIUB_muhammad_al_amin_rifat_and_mahdi_h._miraz
muhammad f mridha,AIUB_muhammad_f_mridha
muhammad f. mridha,AIUB_muhammad_f._mridha
muhammad f. mridha and jugal krishna das,AIUB_muhammad_f._mridha_and_jugal_krishna_das
muhammad firoz mridha,AIUB_muhammad_firoz_mridha
muhammad h. alfaruqi†‡,AIUB_muhammad_h._alfaruqi†‡
muhammad hilmy alfaruqi,AIUB_muhammad_hilmy_alfaruqi
muhammad hilmyalfaruqi1saifulislam1jinjusongsungjinkimduong tungphamjeonggeunjoseokhunkimjoseph paulbaboodimas yuniantoputrovinodmathewjaekookkim,AIUB_muhammad_hilmyalfaruqi1saifulislam1jinjusongsungjinkimduong_tungphamjeonggeunjoseokhunkimjoseph_paulbaboodimas_yuniantoputrovinodmathewjaekookkim
muhammad hilmyalfaruqi1saifulislam1vinodmathewjinjusongsungjinkimduong phamtungjeonggeunjoseokhunkimjoseph paulbaboozhiliangxiujaekookkim,AIUB_muhammad_hilmyalfaruqi1saifulislam1vinodmathewjinjusongsungjinkimduong_phamtungjeonggeunjoseokhunkimjoseph_paulbaboozhiliangxiujaekookkim
muhammad hilmyalfaruqiabsaifulislamadimas yuniantoputroavinodmathewasungjinkimajeonggeunjoaseokhunkimayang-kooksunckwanghokimdejaekookkima,AIUB_muhammad_hilmyalfaruqiabsaifulislamadimas_yuniantoputroavinodmathewasungjinkimajeonggeunjoaseokhunkimayang-kooksunckwanghokimdejaekookkima
muhammad m.,AIUB_muhammad_m.
muhammad m. kabir,AIUB_muhammad_m._kabir
muhammad mahfuz hasan,AIUB_muhammad_mahfuz_hasan
muhammad mohsin,AIUB_muhammad_mohsin
muhammad mohsin kabir,AIUB_muhammad_mohsin_kabir
muhammad mostafa monowar,AIUB_muhammad_mostafa_monowar
muhammad mostafa monowar *,AIUB_muhammad_mostafa_monowar_*
muhammad mostafa monowar and madini o. alassafi,AIUB_muhammad_mostafa_monowar_and_madini_o._alassafi
muhammad nazrul islam,AIUB_muhammad_nazrul_islam
muhammad rabiul. islam 1*,AIUB_muhammad_rabiul._islam_1*
muhammad sajjad hossain,AIUB_muhammad_sajjad_hossain
muhammad sarwar jahan morshed,AIUB_muhammad_sarwar_jahan_morshed
muhammad sohail,AIUB_muhammad_sohail
muhammad yusri ismail,AIUB_muhammad_yusri_ismail
muhammadfiroz mridha,AIUB_muhammadfiroz_mridha
muhidul islam khan,AIUB_muhidul_islam_khan
mujahid iqbal,AIUB_mujahid_iqbal
mukter zaman,AIUB_mukter_zaman
munaly akter,AIUB_munaly_akter
munzirul alom,AIUB_munzirul_alom
murshed ahmed ovi,AIUB_murshed_ahmed_ovi
musaddiq al karim,AIUB_musaddiq_al_karim
mushfiq ahmad,AIUB_mushfiq_ahmad
mustafizur rahman,AIUB_mustafizur_rahman
mustak un nobi,AIUB_mustak_un_nobi
mustak un nobi m,AIUB_mustak_un_nobi_m
myesha samia,AIUB_myesha_samia
n a nabila,AIUB_n_a_nabila
n.,AIUB_n.
n. a.,AIUB_n._a.
n. asai and j. shin,AIUB_n._asai_and_j._shin
n. j. shammey,AIUB_n._j._shammey
n. k. paul,AIUB_n._k._paul
n. parveen,AIUB_n._parveen
n. sultana,AIUB_n._sultana
n.a. rahim,AIUB_n.a._rahim
n.c. roy,AIUB_n.c._roy
n.c.roy,AIUB_n.c.roy
n.s.m.p. latha devi,AIUB_n.s.m.p._latha_devi
na amirsom,AIUB_na_amirsom
nadia afrin ritu,AIUB_nadia_afrin_ritu
nadia akter mokta,AIUB_nadia_akter_mokta
nafiz fahad,AIUB_nafiz_fahad
nagender aneja,AIUB_nagender_aneja
nahid hasan,AIUB_nahid_hasan
naima hassan,AIUB_naima_hassan
naofumi naga and tamaki nakano,AIUB_naofumi_naga_and_tamaki_nakano
naseer k. a,AIUB_naseer_k._a
nashid kamal md.,AIUB_nashid_kamal_md.
nasim ahmed,AIUB_nasim_ahmed
nayeem hasan moon,AIUB_nayeem_hasan_moon
nazia hossain,AIUB_nazia_hossain
nazia khatun and m. s. i. sarker,AIUB_nazia_khatun_and_m._s._i._sarker
nazia majadi,AIUB_nazia_majadi
nazia tafannum,AIUB_nazia_tafannum
nazim uddin,AIUB_nazim_uddin
nazma parveen,AIUB_nazma_parveen
nc bhoumik,AIUB_nc_bhoumik
nick rahimi,AIUB_nick_rahimi
nila sultana,AIUB_nila_sultana
niloy kanti paul,AIUB_niloy_kanti_paul
niloy roy,AIUB_niloy_roy
nilufar nahar,AIUB_nilufar_nahar
nilufar nahar & jae-han shim,AIUB_nilufar_nahar_&_jae-han_shim
nilufar yesmin,AIUB_nilufar_yesmin
nishat tasnim khan,AIUB_nishat_tasnim_khan
nizam uddin ahamed,AIUB_nizam_uddin_ahamed
nobuhiro,AIUB_nobuhiro
nobuhiro ohta,AIUB_nobuhiro_ohta
noorhozaimi mohd. nur,AIUB_noorhozaimi_mohd._nur
noorhuzaimi mohd noor,AIUB_noorhuzaimi_mohd_noor
norihiro kato1,AIUB_norihiro_kato1
nujhat tabassum safa,AIUB_nujhat_tabassum_safa
nurakmal ahmad mustaffa,AIUB_nurakmal_ahmad_mustaffa
nure alam chowdhury,AIUB_nure_alam_chowdhury
nurul absar,AIUB_nurul_absar
nurul akter towhid,AIUB_nurul_akter_towhid
nurun nahar rabin,AIUB_nurun_nahar_rabin
nusra jahan anannya,AIUB_nusra_jahan_anannya
nusrat haque supti,AIUB_nusrat_haque_supti
nusrat jahan,AIUB_nusrat_jahan
nusrat jahan anannya,AIUB_nusrat_jahan_anannya
nusrat jahan anannya and md mehedi hasan,AIUB_nusrat_jahan_anannya_and_md_mehedi_hasan
nusrat songita khan,AIUB_nusrat_songita_khan
nuzhat tabassum,AIUB_nuzhat_tabassum
nyme ahmed,AIUB_nyme_ahmed
o anwar bég.,AIUB_o_anwar_bég.
o. a bég,AIUB_o._a_bég
o. k. pal,AIUB_o._k._pal
oa beg,AIUB_oa_beg
oa bég,AIUB_oa_bég
ohi,AIUB_ohi
ohta,AIUB_ohta
oishi khanam,AIUB_oishi_khanam
olmos,AIUB_olmos
omar altwijri,AIUB_omar_altwijri
onik,AIUB_onik
orcid logo a muhammad hilmy alfaruqi,AIUB_orcid_logo_a_muhammad_hilmy_alfaruqi
orcid logo ab balaji sambandam,AIUB_orcid_logo_ab_balaji_sambandam
orcid logo ab saiful islam,AIUB_orcid_logo_ab_saiful_islam
orcid logo ‡a vinod mathew,AIUB_orcid_logo_‡a_vinod_mathew
osman anwar,AIUB_osman_anwar
p thounthong,AIUB_p_thounthong
p.,AIUB_p.
p. k. mukhopadhyay,AIUB_p._k._mukhopadhyay
p.k. mukhopadhyay,AIUB_p.k._mukhopadhyay
partha sutradhar,AIUB_partha_sutradhar
parveen arora,AIUB_parveen_arora
paul j. low,AIUB_paul_j._low
peng xiao,AIUB_peng_xiao
peri loucopoulos,AIUB_peri_loucopoulos
pg emeroylariffion abas,AIUB_pg_emeroylariffion_abas
pinto,AIUB_pinto
positive planar,AIUB_positive_planar
pradipta chakraborty,AIUB_pradipta_chakraborty
prantika biswas sneha and wardah saleh,AIUB_prantika_biswas_sneha_and_wardah_saleh
prashasti singh,AIUB_prashasti_singh
pratip k. mukhopadhyay,AIUB_pratip_k._mukhopadhyay
prattoy majumder,AIUB_prattoy_majumder
pritam khan boni,AIUB_pritam_khan_boni
prodeep,AIUB_prodeep
prodip kumar ghose,AIUB_prodip_kumar_ghose
prof. dr. dip nandi,AIUB_prof._dr._dip_nandi
prof. dr. imad fakhri al-shaikhli,AIUB_prof._dr._imad_fakhri_al-shaikhli
prof. dr. kh. abdul maleque,AIUB_prof._dr._kh._abdul_maleque
prof. dr. md. rafiqul islam,AIUB_prof._dr._md._rafiqul_islam
prof. jaekook kim,AIUB_prof._jaekook_kim
prof. kwangho kim,AIUB_prof._kwangho_kim
prof. yang-kook sun,AIUB_prof._yang-kook_sun
prosenjit kumer tarefder,AIUB_prosenjit_kumer_tarefder
pulok sarker,AIUB_pulok_sarker
putul,AIUB_putul
r.,AIUB_r.
r. a.,AIUB_r._a.
r. karim,AIUB_r._karim
r. mustafa,AIUB_r._mustafa
r. rashid,AIUB_r._rashid
r.k. bhowmik,AIUB_r.k._bhowmik
r.p. sharma,AIUB_r.p._sharma
r.s.r. gorla,AIUB_r.s.r._gorla
r: shahriar fahim,AIUB_r:_shahriar_fahim
rafeed mohammad,AIUB_rafeed_mohammad
rafid mostafiz,AIUB_rafid_mostafiz
rafid mustafa,AIUB_rafid_mustafa
rahim,AIUB_rahim
rahima khatun,AIUB_rahima_khatun
rahman mohammod hafizur,AIUB_rahman_mohammod_hafizur
rahman sharar,AIUB_rahman_sharar
rahnuma shahrin rista,AIUB_rahnuma_shahrin_rista
rahul biswas,AIUB_rahul_biswas
raihan uddin ahmed,AIUB_raihan_uddin_ahmed
rajarshi roy chowdhury,AIUB_rajarshi_roy_chowdhury
rakib ul haque,AIUB_rakib_ul_haque
rakin s. aftab,AIUB_rakin_s._aftab
ram janay choudhary,AIUB_ram_janay_choudhary
ramesh chandra poonia,AIUB_ramesh_chandra_poonia
rasel ahmed,AIUB_rasel_ahmed
rasel iqbal emon,AIUB_rasel_iqbal_emon
rashed mustafa,AIUB_rashed_mustafa
rashidul hasan nabil,AIUB_rashidul_hasan_nabil
razif razali,AIUB_razif_razali
razuan karim,AIUB_razuan_karim
rehana parvin,AIUB_rehana_parvin
rehena parveen,AIUB_rehena_parveen
republic of korea more by vinod mathew,AIUB_republic_of_korea_more_by_vinod_mathew
rezwan ahmed,AIUB_rezwan_ahmed
riashat islam,AIUB_riashat_islam
riaz,AIUB_riaz
rifat al mamun rudro,AIUB_rifat_al_mamun_rudro
rifat ibn alam; md. golam ahsan akib; nyme ahmed; syed nafiul shefat; dip nandi,AIUB_rifat_ibn_alam;_md._golam_ahsan_akib;_nyme_ahmed;_syed_nafiul_shefat;_dip_nandi
rifat m,AIUB_rifat_m
rifat tasnim anannya,AIUB_rifat_tasnim_anannya
rifat-ibn alam,AIUB_rifat-ibn_alam
rifat-ibn-alam,AIUB_rifat-ibn-alam
rifath mahmud,AIUB_rifath_mahmud
rimi rashid,AIUB_rimi_rashid
ritu basak,AIUB_ritu_basak
rizal bin mohd nor3,AIUB_rizal_bin_mohd_nor3
rizal mohd nor and afidalina,AIUB_rizal_mohd_nor_and_afidalina
roberto bortolus,AIUB_roberto_bortolus
roushanara begum,AIUB_roushanara_begum
rubaiya khondoker shikha,AIUB_rubaiya_khondoker_shikha
rubayat shusmita khan,AIUB_rubayat_shusmita_khan
rubayyat mahbub,AIUB_rubayyat_mahbub
rubel anwar,AIUB_rubel_anwar
rubina islam reya,AIUB_rubina_islam_reya
rubiyet fardous,AIUB_rubiyet_fardous
rubyet hossain,AIUB_rubyet_hossain
rukaiya jahan sajuti,AIUB_rukaiya_jahan_sajuti
rukaiya jahan sajuti mahfujur rahman,AIUB_rukaiya_jahan_sajuti_mahfujur_rahman
rupika,AIUB_rupika
rutaba jania,AIUB_rutaba_jania
ryo ohtani,AIUB_ryo_ohtani
s,AIUB_s
s a m manzur hossain khan,AIUB_s_a_m_manzur_hossain_khan
s a tarek,AIUB_s_a_tarek
s a tarek2,AIUB_s_a_tarek2
s akter,AIUB_s_akter
s b faruque,AIUB_s_b_faruque
s b faruque1,AIUB_s_b_faruque1
s jahan,AIUB_s_jahan
s m abdullah shafi,AIUB_s_m_abdullah_shafi
s m hasan mahmud,AIUB_s_m_hasan_mahmud
s m hasibul hoque,AIUB_s_m_hasibul_hoque
s m rahid haque,AIUB_s_m_rahid_haque
s m s al din,AIUB_s_m_s_al_din
s m s al-din4,AIUB_s_m_s_al-din4
s m sharafuddin,AIUB_s_m_sharafuddin
s sathasivam.,AIUB_s_sathasivam.
s.,AIUB_s.
s. a.,AIUB_s._a.
s. a. and hossain,AIUB_s._a._and_hossain
s. a. tarek,AIUB_s._a._tarek
s. alfarhood,AIUB_s._alfarhood
s. angappane,AIUB_s._angappane
s. b. faruque,AIUB_s._b._faruque
s. c. paul,AIUB_s._c._paul
s. choudhury,AIUB_s._choudhury
s. faraezi,AIUB_s._faraezi
s. ghimire,AIUB_s._ghimire
s. i. liba,AIUB_s._i._liba
s. islam,AIUB_s._islam
s. j. ahned,AIUB_s._j._ahned
s. j. mozumder,AIUB_s._j._mozumder
s. jahan,AIUB_s._jahan
s. khadka and m. f. mridha,AIUB_s._khadka_and_m._f._mridha
s. m. a. hakim siddiki,AIUB_s._m._a._hakim_siddiki
s. m. a. hakim siddikib,AIUB_s._m._a._hakim_siddikib
s. m. abdullah shafi,AIUB_s._m._abdullah_shafi
s. m. h. mahmud and a. k. bairagi,AIUB_s._m._h._mahmud_and_a._k._bairagi
s. m. hasan mahmud,AIUB_s._m._hasan_mahmud
s. m. hoque,AIUB_s._m._hoque
s. m. nasim azad,AIUB_s._m._nasim_azad
s. m. sharafuddin,AIUB_s._m._sharafuddin
s. masud,AIUB_s._masud
s. md.,AIUB_s._md.
s. mosaddeq ahmed,AIUB_s._mosaddeq_ahmed
s. oh,AIUB_s._oh
s. parvin,AIUB_s._parvin
s. roy,AIUB_s._roy
s. s. billah,AIUB_s._s._billah
s. s. sikder,AIUB_s._s._sikder
s. siddiqa,AIUB_s._siddiqa
s. sultana,AIUB_s._sultana
s.; saif,AIUB_s.;_saif
s.a. hossain,AIUB_s.a._hossain
s.b.; hasan,AIUB_s.b.;_hasan
s.d. shawon,AIUB_s.d._shawon
s.h. naqib,AIUB_s.h._naqib
s.k.,AIUB_s.k.
s.k. das,AIUB_s.k._das
s.m. abdur bhuiyan rouf,AIUB_s.m._abdur_bhuiyan_rouf
s.m. nasim azad,AIUB_s.m._nasim_azad
s.m.a. hakim siddiki,AIUB_s.m.a._hakim_siddiki
s.m.a. nayem,AIUB_s.m.a._nayem
s.m.a.hakim siddiki,AIUB_s.m.a.hakim_siddiki
s.m.enamul hoque yousuf,AIUB_s.m.enamul_hoque_yousuf
s.m.h. mahmud,AIUB_s.m.h._mahmud
s.s. shah,AIUB_s.s._shah
s.s. sikder,AIUB_s.s._sikder
sabbir,AIUB_sabbir
sabbir ahmed,AIUB_sabbir_ahmed
sabbir hossain,AIUB_sabbir_hossain
sabeth,AIUB_sabeth
sabrina kashem chowdhury,AIUB_sabrina_kashem_chowdhury
sadi mohammad,AIUB_sadi_mohammad
sadia noor nosheen,AIUB_sadia_noor_nosheen
saeeda sharmeen rahman,AIUB_saeeda_sharmeen_rahman
safran m,AIUB_safran_m
sagar dutta,AIUB_sagar_dutta
sagar dutta and md. shahjahan ali and angkita mistry tama and md. masud parvez and humayra ferdous and m.a. hakim and md. sarowar hossain,AIUB_sagar_dutta_and_md._shahjahan_ali_and_angkita_mistry_tama_and_md._masud_parvez_and_humayra_ferdous_and_m.a._hakim_and_md._sarowar_hossain
sahara sultana,AIUB_sahara_sultana
saiful azad,AIUB_saiful_azad
saiful islam,AIUB_saiful_islam
saiful islam†,AIUB_saiful_islam†
saifulislammuhammad hilmyalfaruqijinjusongsungjinkimduong tungphamjeonggeunjoseokhunkimvinodmathewjoseph paulbaboozhiliangxiujaekookkim,AIUB_saifulislammuhammad_hilmyalfaruqijinjusongsungjinkimduong_tungphamjeonggeunjoseokhunkimvinodmathewjoseph_paulbaboozhiliangxiujaekookkim
saikat baul,AIUB_saikat_baul
sajeda akter,AIUB_sajeda_akter
sajib hasan,AIUB_sajib_hasan
sajid bin-faisal,AIUB_sajid_bin-faisal
sajjadul bari,AIUB_sajjadul_bari
sajjadul bari and ayesha siddiqua,AIUB_sajjadul_bari_and_ayesha_siddiqua
sakibjamil mahmud,AIUB_sakibjamil_mahmud
sakimul karim adan,AIUB_sakimul_karim_adan
salahuddin haowlader,AIUB_salahuddin_haowlader
salisu tata,AIUB_salisu_tata
salma parvin,AIUB_salma_parvin
sam matiur rahman,AIUB_sam_matiur_rahman
samia iffat,AIUB_samia_iffat
samia yasmin,AIUB_samia_yasmin
samiha hossain,AIUB_samiha_hossain
samir asif,AIUB_samir_asif
samira salam,AIUB_samira_salam
samiur rahman khan,AIUB_samiur_rahman_khan
sandhya aneja,AIUB_sandhya_aneja
sandhya aneja; nagender aneja; bharat bhargava; rajarshi roy chowdhury,AIUB_sandhya_aneja;_nagender_aneja;_bharat_bhargava;_rajarshi_roy_chowdhury
sandip bysakh,AIUB_sandip_bysakh
sanjana f. anny,AIUB_sanjana_f._anny
sankar kumar das,AIUB_sankar_kumar_das
santanu dey,AIUB_santanu_dey
santunu purohit,AIUB_santunu_purohit
saquib ahmed,AIUB_saquib_ahmed
sarker,AIUB_sarker
satoshi kaneco,AIUB_satoshi_kaneco
satoshi. kaneco,AIUB_satoshi._kaneco
saydul akbar murad,AIUB_saydul_akbar_murad
sayed ul alam shibly,AIUB_sayed_ul_alam_shibly
sayeed shafayet chowdhury,AIUB_sayeed_shafayet_chowdhury
sayefa arafah,AIUB_sayefa_arafah
sayma alam suha,AIUB_sayma_alam_suha
sayma alam suha & muhammad nazrul islam,AIUB_sayma_alam_suha_&_muhammad_nazrul_islam
sayma alam suha and m. akhtaruzzaman and tahsina farah sanam,AIUB_sayma_alam_suha_and_m._akhtaruzzaman_and_tahsina_farah_sanam
sayma alam suha and tahsina farah sanam,AIUB_sayma_alam_suha_and_tahsina_farah_sanam
sazzad hossain tasnim,AIUB_sazzad_hossain_tasnim
seokhun kim,AIUB_seokhun_kim
seokhun kim†,AIUB_seokhun_kim†
seulgi lee,AIUB_seulgi_lee
seunggyeong lee,AIUB_seunggyeong_lee
seungmin oh,AIUB_seungmin_oh
shafin talukder,AIUB_shafin_talukder
shafiullah niazai,AIUB_shafiullah_niazai
shahadat hossain,AIUB_shahadat_hossain
shahadat hossain & md. manzurul hasan,AIUB_shahadat_hossain_&_md._manzurul_hasan
shahadat hossain and md. manzurul hasan,AIUB_shahadat_hossain_and_md._manzurul_hasan
shaheena sultana,AIUB_shaheena_sultana
shahid uddin fahim,AIUB_shahid_uddin_fahim
shahnaj parvin,AIUB_shahnaj_parvin
shahriar atik fahim,AIUB_shahriar_atik_fahim
shahrin chowdhury,AIUB_shahrin_chowdhury
shaikat das joy,AIUB_shaikat_das_joy
shaila afrin,AIUB_shaila_afrin
shaily sarker,AIUB_shaily_sarker
shaira tashnub torsa,AIUB_shaira_tashnub_torsa
shakhawat h. firoz,AIUB_shakhawat_h._firoz
shakila rahman,AIUB_shakila_rahman
shalini puri,AIUB_shalini_puri
shamim h ripon,AIUB_shamim_h_ripon
shamim ripon,AIUB_shamim_ripon
shammi akhtar and jugal krishna das,AIUB_shammi_akhtar_and_jugal_krishna_das
shams forruque ahmed,AIUB_shams_forruque_ahmed
shanjidah akhter,AIUB_shanjidah_akhter
shanto kumar saha,AIUB_shanto_kumar_saha
shanzida islam2,AIUB_shanzida_islam2
shaon hossain sani,AIUB_shaon_hossain_sani
shapla akter,AIUB_shapla_akter
sharfuddin mahmood,AIUB_sharfuddin_mahmood
sharifa rania mahmud,AIUB_sharifa_rania_mahmud
sharmin islam,AIUB_sharmin_islam
sharmin jahan,AIUB_sharmin_jahan
sharmin s. poly,AIUB_sharmin_s._poly
sharmin sultana poly,AIUB_sharmin_sultana_poly
sheekar banerjee,AIUB_sheekar_banerjee
sheikh aysha khatun,AIUB_sheikh_aysha_khatun
shethil ahammed,AIUB_shethil_ahammed
shin,AIUB_shin
shinya hayami,AIUB_shinya_hayami
shohag barman,AIUB_shohag_barman
shovan kumar kundu,AIUB_shovan_kumar_kundu
shovan kumar kundu & soumen basu,AIUB_shovan_kumar_kundu_&_soumen_basu
shovon,AIUB_shovon
shovra das,AIUB_shovra_das
shrabonti mitra,AIUB_shrabonti_mitra
shunsaku yasumura,AIUB_shunsaku_yasumura
shuo feng,AIUB_shuo_feng
shusmita islam,AIUB_shusmita_islam
shuvo,AIUB_shuvo
shuvo biswas,AIUB_shuvo_biswas
shuvra aditya,AIUB_shuvra_aditya
shuvra smaran das,AIUB_shuvra_smaran_das
siam bin shawkat,AIUB_siam_bin_shawkat
sifat rahman ahona,AIUB_sifat_rahman_ahona
singh,AIUB_singh
singhal,AIUB_singhal
sk. tasnim bari ira,AIUB_sk._tasnim_bari_ira
sm hasan mahmud,AIUB_sm_hasan_mahmud
sm katibur rahman,AIUB_sm_katibur_rahman
sm muyeen,AIUB_sm_muyeen
snigdho dip howlader,AIUB_snigdho_dip_howlader
sohrab hossain,AIUB_sohrab_hossain
sohyun park,AIUB_sohyun_park
solanki,AIUB_solanki
sony ahmed,AIUB_sony_ahmed
soo young shin,AIUB_soo_young_shin
soumen basu,AIUB_soumen_basu
sourav gupta ananda,AIUB_sourav_gupta_ananda
