Author Name,Author ID,UID
Manik,kuet_author_14,3084
Manik,kuet_author_14,3084
Kamruzzaman,kuet_author_140,1464
M.,kuet_author_141,994
Khalil,kuet_author_142,3085
Khalil,kuet_author_142,3085
A.,kuet_author_143,990
A.,kuet_author_143,990
A.,kuet_author_144,990
A.,kuet_author_145,990
A.,kuet_author_146,990
A.,kuet_author_148,990
Jannat,kuet_author_149,1259
Jannat,kuet_author_149,1259
Al-Rakhami,kuet_author_15,3086
Z.,kuet_author_150,3087
Z.,kuet_author_150,3087
T.,kuet_author_151,1173
T.,kuet_author_152,1173
M.,kuet_author_16,994
Majumder,kuet_author_17,1774
Zaha,kuet_author_19,3088
Zaha,kuet_author_19,3088
Habib,kuet_author_2,2866
Habib,kuet_author_2,2866
Alam,kuet_author_21,1054
K.,kuet_author_22,1001
M.,kuet_author_23,994
Sagor,kuet_author_24,1373
Sagor,kuet_author_24,1373
A.,kuet_author_25,990
A.,kuet_author_25,990
Touhid,kuet_author_26,3089
Touhid,kuet_author_26,3089
Haque,kuet_author_29,1066
Siddique,kuet_author_3,2397
Zaman,kuet_author_30,1220
F.,kuet_author_32,1431
F.,kuet_author_32,1431
Hashem,kuet_author_33,2596
Hashem,kuet_author_33,2596
Ahmed,kuet_author_34,1055
Morimoto,kuet_author_35,2430
Ahmed,kuet_author_37,1055
Omar,kuet_author_40,3090
Omar,kuet_author_40,3090
Hasan,kuet_author_41,1052
K.,kuet_author_42,1001
Khandaker,kuet_author_43,2937
M.,kuet_author_46,994
M.,kuet_author_46,994
Gope,kuet_author_47,3091
Gope,kuet_author_47,3091
Shill,kuet_author_48,3092
P.,kuet_author_49,3083
P.,kuet_author_49,3083
Moyeen,kuet_author_5,3093
Moyeen,kuet_author_5,3093
Shill,kuet_author_50,3092
omar,kuet_author_51,3094
omar,kuet_author_51,3094
Shill,kuet_author_52,3092
Ahsan,kuet_author_54,1507
S.,kuet_author_55,992
S.,kuet_author_57,992
S.,kuet_author_57,992
Herve,kuet_author_58,3095
Herve,kuet_author_58,3095
J.,kuet_author_59,1189
Abrial,kuet_author_60,3096
Abrial,kuet_author_60,3096
Emilion,kuet_author_62,3097
Emilion,kuet_author_62,3097
Lebert,kuet_author_63,3098
Lebert,kuet_author_63,3098
Frendo,kuet_author_65,3099
Frendo,kuet_author_65,3099
Martineau,kuet_author_66,3100
Lesens,kuet_author_67,3101
Lesens,kuet_author_67,3101
O.,kuet_author_68,3102
O.,kuet_author_68,3102
Nguifo,kuet_author_69,3103
Nguifo,kuet_author_69,3103
E.,kuet_author_70,3104
E.,kuet_author_70,3104
Salim,kuet_author_71,1633
Salim,kuet_author_71,1633
Jalal,kuet_author_73,3105
Jalal,kuet_author_73,3105
Bose,kuet_author_74,3106
Bose,kuet_author_74,3106
D.,kuet_author_75,995
D.,kuet_author_75,995
Basher,kuet_author_76,2011
Basher,kuet_author_76,2011
Peya,kuet_author_77,3107
Peya,kuet_author_77,3107
Z.,kuet_author_78,3087
Z.,kuet_author_78,3087
Maria,kuet_author_79,3108
Maria,kuet_author_79,3108
Awal,kuet_author_8,3109
Siddique,kuet_author_80,2397
Adeli,kuet_author_83,3110
Adeli,kuet_author_83,3110
H.,kuet_author_84,1437
H.,kuet_author_84,1437
Petrosyan,kuet_author_86,3111
Corbin,kuet_author_88,3112
V.,kuet_author_89,3113
V.,kuet_author_89,3113
a.,kuet_author_9,95
Beytout,kuet_author_90,3114
Beytout,kuet_author_90,3114
Durand,kuet_author_92,3115
Durand,kuet_author_92,3115
Carravieri,kuet_author_93,3116
Brun-Jacob,kuet_author_94,3117
A.,kuet_author_95,990
A.,kuet_author_95,990
Frey-Klett,kuet_author_96,3118
P.,kuet_author_97,3083
P.,kuet_author_97,3083
Baux,kuet_author_98,3119
Baux,kuet_author_98,3119
Cazorla,kuet_author_99,3120
Cazorla,kuet_author_99,3120
Tamzid,nsu_author_0,3121
Chowdhury,nsu_author_1,1032
Bhushan,nsu_author_10,3122
Rahman,nsu_author_100,986
Rahman,nsu_author_1000,986
Fazal,nsu_author_1001,2157
Siddiqua,nsu_author_1003,3123
Nusrat,nsu_author_1004,1991
Farnaz,nsu_author_1005,3124
Rafat,nsu_author_1006,3125
Sadia,nsu_author_1007,1699
Abdullah,nsu_author_1008,1092
Islam,nsu_author_1009,1051
Tousif,nsu_author_101,1832
Akhter,nsu_author_1010,2062
Iqbal,nsu_author_1011,1318
Siddique,nsu_author_1013,2397
Islam,nsu_author_1014,1051
Neon,nsu_author_1015,3126
Sabbir,nsu_author_1016,1873
Naheen,nsu_author_1017,3127
Khan,nsu_author_1018,1002
Solayman,nsu_author_1019,3128
Shahjahan,nsu_author_102,3129
Aumi,nsu_author_1020,3130
Mery,nsu_author_1021,3131
Mubassir,nsu_author_1022,3132
Tareq,nsu_author_1023,1306
Mohammad,nsu_author_1024,1107
Tanvir,nsu_author_1025,1369
Fahad,nsu_author_1026,1227
Fahmida,nsu_author_1027,2102
Labiba,nsu_author_1028,3133
Mahira,nsu_author_1029,3134
Tonmoay,nsu_author_103,3135
Tasnim,nsu_author_1030,1060
Shawmoon,nsu_author_1031,3136
Shadman,nsu_author_1032,1163
Hossain,nsu_author_1033,1010
Raiyan,nsu_author_1034,1522
Chowdhury,nsu_author_1035,1032
Ekramul,nsu_author_1036,3137
Faisal,nsu_author_1037,1120
Chowdhury,nsu_author_1038,1032
Motahar,nsu_author_1039,3138
Firoze,nsu_author_104,3139
Chowdhury,nsu_author_1040,1032
Massud,nsu_author_1041,3140
Neelima,nsu_author_1042,3141
Hakim,nsu_author_1043,3142
Mohammad,nsu_author_1044,1107
Ekramul,nsu_author_1045,3137
Chowdhury,nsu_author_1046,1032
Shazzad,nsu_author_1047,3143
Sourave,nsu_author_1048,3144
Hossain,nsu_author_1049,1010
Rashedur,nsu_author_105,3145
Pritom,nsu_author_1050,2328
Shadman,nsu_author_1051,1163
Imranul,nsu_author_1052,3146
Mohammad,nsu_author_1053,1107
Hossain,nsu_author_1054,1010
Ahmedul,nsu_author_1055,3147
Sahadul,nsu_author_1056,3148
Tahmid,nsu_author_1057,2127
Samira,nsu_author_1058,3149
Ahmed,nsu_author_1059,1055
Taseef,nsu_author_1060,3150
Dudley,nsu_author_1061,3151
Goswami,nsu_author_1064,2839
Muddada,nsu_author_1065,3152
Jayavani,nsu_author_1066,3153
Gangadharan,nsu_author_1067,3154
Chandra,nsu_author_1068,1269
Manoj,nsu_author_1069,2888
Pinku,nsu_author_107,3155
Faisal,nsu_author_1070,1120
Afikur,nsu_author_1071,3156
Mohammad,nsu_author_1072,1107
Siddique,nsu_author_1073,2397
Karayağız,nsu_author_1074,3157
Oralhan,nsu_author_1075,3158
Oralhan,nsu_author_1076,3158
Monirujjaman,nsu_author_1077,3159
Somayea,nsu_author_1078,3160
Srobani,nsu_author_1079,3161
Naseef,nsu_author_108,3162
Foyazel,nsu_author_1080,3163
Morsaleen,nsu_author_1081,3164
Tahia,nsu_author_1082,3165
Takbir,nsu_author_1083,3166
Ashibul,nsu_author_1084,3167
Fahim,nsu_author_1085,2770
Monirujjaman,nsu_author_1086,3159
Hossain,nsu_author_1087,1010
Majumder,nsu_author_1088,1774
Tanzim,nsu_author_109,1309
Mohammad,nsu_author_1090,1107
Shahla,nsu_author_1091,3168
Tafshir,nsu_author_1092,3169
Abdul,nsu_author_1093,2210
Manjarul,nsu_author_1094,3170
Munshi,nsu_author_1095,3171
Samiha,nsu_author_1096,3172
Monirujjam,nsu_author_1097,3173
Hossain,nsu_author_1098,1010
Mostakim,nsu_author_1099,1077
Pranto​,nsu_author_11,3174
Mahadi,nsu_author_110,1357
Taifur,nsu_author_1100,3175
Samender,nsu_author_1101,3176
Vaishali,nsu_author_1102,3177
Khalid,nsu_author_1103,2547
Tahasin,nsu_author_1104,3178
Sanjida,nsu_author_1105,3179
Sultana,nsu_author_1106,1153
Binoy,nsu_author_1107,3180
Dhrubaa,nsu_author_1108,3181
Zunair,nsu_author_1109,3182
Shakil,nsu_author_1110,3183
Muddashir,nsu_author_1111,3184
Hossain,nsu_author_1112,1010
Rahman,nsu_author_1113,986
Tushar,nsu_author_1114,3185
Mahadi,nsu_author_1115,1357
Monirujjaman,nsu_author_1116,3159
Monirujjaman,nsu_author_1117,3159
Khalid,nsu_author_1119,2547
Bandapadya,nsu_author_1120,3186
Pritom,nsu_author_1121,2328
Chowdhury,nsu_author_1122,1032
Hasan,nsu_author_1123,1052
Labiba,nsu_author_1124,3133
Sourave,nsu_author_1125,3144
Shirshajit,nsu_author_1126,3187
Tous,nsu_author_1127,3188
Shihab,nsu_author_1128,1402
Hossain,nsu_author_1129,1010
Rashedur,nsu_author_113,3145
Tasnim,nsu_author_1130,1060
Labiba,nsu_author_1131,3133
Hossain,nsu_author_1132,1010
Mohammed,nsu_author_1133,1196
Sabbir,nsu_author_1134,1873
Jamiul,nsu_author_1135,3189
Mahmud,nsu_author_1136,1039
Labiba,nsu_author_1137,3133
Rafat,nsu_author_1138,3125
Ahmed,nsu_author_1139,1055
Motahar,nsu_author_114,3138
Sudipta,nsu_author_1140,1349
Isfaf,nsu_author_1141,3190
Nuzhat,nsu_author_1142,3191
Shazzadul,nsu_author_1143,3192
Mehjabin,nsu_author_1144,2523
Tawfiq-Uz-Zaman,nsu_author_1145,3193
Mohammad,nsu_author_1146,1107
Towsif,nsu_author_1147,3194
Humayra,nsu_author_1148,2977
Toyebul,nsu_author_115,3195
Hossain,nsu_author_1150,1010
Zeeshan,nsu_author_1151,3196
Ferdous,nsu_author_1154,1799
Rifat,nsu_author_1155,1272
Tahrim,nsu_author_1156,3197
Yang,nsu_author_1157,2332
Hossain,nsu_author_1158,1010
Motahar,nsu_author_1159,3138
Robin,nsu_author_116,1225
Tasnim,nsu_author_1160,1060
Afrin,nsu_author_1161,3048
Biswas,nsu_author_1162,1165
Islam,nsu_author_1164,1051
Mashfu,nsu_author_1165,3198
Faisal,nsu_author_1166,1120
Siam,nsu_author_1167,1096
Suvon,nsu_author_1169,3199
Mohammad,nsu_author_117,1107
Ferdous,nsu_author_1170,1799
Alam,nsu_author_1171,1054
Mimma,nsu_author_1172,3200
Ahmed,nsu_author_1173,1055
Hossain,nsu_author_1174,1010
Anee,nsu_author_1175,3201
Faruqui,nsu_author_1176,3202
Bushra,nsu_author_1177,1881
Rahman,nsu_author_1178,986
Tasin,nsu_author_1179,3203
Nabil,nsu_author_1180,2149
Riasat,nsu_author_1181,3204
Zulfiker,nsu_author_1183,2997
Chowdhury,nsu_author_1184,1032
Dip,nsu_author_1185,3205
Dip,nsu_author_1185,3205
Shukdev,nsu_author_1186,3206
Muhatasim,nsu_author_1187,3207
Romasa,nsu_author_119,3208
Nusrat,nsu_author_1190,1991
Mortuza,nsu_author_1191,3209
Mozammel,nsu_author_1192,3210
Tasneem,nsu_author_1194,2285
Hasan,nsu_author_1196,1052
Labiba,nsu_author_1197,3133
Shirshajit,nsu_author_1198,3187
Shehzad,nsu_author_1199,3211
Abdulla,nsu_author_12,1344
Sayedur,nsu_author_120,3212
Haymontee,nsu_author_1200,3213
Mahmood,nsu_author_1201,1596
Mannan,nsu_author_1202,1408
Mahiuddin,nsu_author_1203,3214
Shorfuzzaman,nsu_author_1205,3215
Kamrul,nsu_author_1206,2762
Sakil,nsu_author_1207,3216
Abdullah,nsu_author_1208,1092
Fazle,nsu_author_1209,1654
Muhabullah,nsu_author_1210,3217
Roksana,nsu_author_1211,2218
A.S.M.,nsu_author_1213,2698
Tarannum,nsu_author_1214,3068
SyedaTasmiah,nsu_author_1215,3218
Tahsin,nsu_author_1216,1413
Monirujjaman,nsu_author_1217,3159
Fyeeza,nsu_author_1218,3219
Mohammad,nsu_author_1219,1107
Emdad,nsu_author_122,3220
Nahiyan,nsu_author_1220,3221
Shafayet,nsu_author_1221,3222
Azher,nsu_author_1222,3223
BayazidTalukder,nsu_author_1223,3224
Sadman,nsu_author_1224,1856
Mahabubul,nsu_author_1225,3225
Rahman,nsu_author_1226,986
Ahmed,nsu_author_1227,1055
Iftehad,nsu_author_1228,3226
Shalini,nsu_author_1230,3227
Vandana,nsu_author_1231,3228
Prashant,nsu_author_1232,3229
Piyush,nsu_author_1233,3230
Hossain,nsu_author_1235,1010
Musfiqur,nsu_author_1236,3231
Hossain,nsu_author_1237,1010
Sadik,nsu_author_1238,1132
Pranto,nsu_author_1239,3232
Rahman,nsu_author_124,986
Monirujjaman,nsu_author_1240,3159
Mahmud,nsu_author_1241,1039
Chowdhury,nsu_author_1242,1032
Nahian,nsu_author_1243,1086
R.M.,nsu_author_1245,3233
R.M.,nsu_author_1245,3233
Adnan,nsu_author_1246,1653
Adnan,nsu_author_1246,1653
M.S.G.,nsu_author_1247,3234
M.S.G.,nsu_author_1247,3234
Zakaria,nsu_author_1249,2094
Jan,nsu_author_125,3235
Jan,nsu_author_125,3235
Mohammad,nsu_author_1251,1107
Gazuruddin,nsu_author_1252,3236
Motaleb,nsu_author_1253,3237
Masud,nsu_author_1254,1455
Shishir,nsu_author_1255,3238
Mustafizur,nsu_author_1257,2539
Monsur,nsu_author_1258,3239
Jannatul,nsu_author_1259,2764
Kim,nsu_author_126,2452
Kim,nsu_author_126,2452
Jannatul,nsu_author_1260,2764
Alam,nsu_author_1262,1054
Nahian,nsu_author_1263,1086
Mohammad,nsu_author_1264,1107
Mohammed,nsu_author_1265,1196
Muhammad,nsu_author_1266,1301
Kamrul,nsu_author_1267,2762
Tanjum,nsu_author_1268,3240
Ruhul,nsu_author_1269,1837
Prakash,nsu_author_127,3044
Faruk,nsu_author_1270,2421
Safayat,nsu_author_1271,3241
Hossain,nsu_author_1272,1010
Zubayer,nsu_author_1273,3242
Monirujjaman,nsu_author_1274,3159
Shakib,nsu_author_1275,1342
Eshan,nsu_author_1276,3243
Faruk,nsu_author_1278,2421
Sharif,nsu_author_1279,2399
Murali,nsu_author_128,3244
Sutradhar,nsu_author_1282,3245
Fahim,nsu_author_1284,2770
Muneem,nsu_author_1285,3246
Prottay,nsu_author_1286,3247
Mainuzzaman,nsu_author_1288,3248
Tonmoy,nsu_author_1289,1903
Arabi,nsu_author_129,3249
Rufaida,nsu_author_1290,3250
Sumit,nsu_author_1291,3251
Soumik,nsu_author_1292,2240
Rakibul,nsu_author_1294,2150
Hossen,nsu_author_1296,1404
Sumiaya,nsu_author_1297,3252
Evan,nsu_author_1298,3253
Mahmud,nsu_author_13,1039
Fakhrul,nsu_author_130,3254
Shahed,nsu_author_1300,2691
Mashfiq,nsu_author_1301,2063
Rahat,nsu_author_1303,2860
Hossain,nsu_author_1305,1010
Tashinur,nsu_author_1306,3255
Salman,nsu_author_1307,2002
Sraboni,nsu_author_1308,3256
Punit,nsu_author_1309,3257
Sabbir,nsu_author_131,1873
Fozayel,nsu_author_1310,3258
Sumaia,nsu_author_1311,3259
Samiya,nsu_author_1312,3260
Chowdhury,nsu_author_1313,1032
Hossain,nsu_author_1314,1010
Sayeed,nsu_author_1315,1350
Agarwal,nsu_author_1316,2070
Suneet,nsu_author_1317,3261
Ashfaq,nsu_author_1319,3262
Faridur,nsu_author_132,3263
Ahmed,nsu_author_1320,1055
Lanard,nsu_author_1321,3264
Ahnaf,nsu_author_1322,3008
Muntasir,nsu_author_1323,2603
Shawkat,nsu_author_1324,2965
Nijhum,nsu_author_1325,3265
Redwanul,nsu_author_1326,3266
Faizullah,nsu_author_1327,3267
Ferdousey,nsu_author_1328,3268
Rabiul,nsu_author_1329,1308
Kallal,nsu_author_133,3269
Badiuzzaman,nsu_author_1330,3270
Maliha,nsu_author_1331,2461
Bintee,nsu_author_1332,2529
Mahmud,nsu_author_1333,1039
Ahsanur,nsu_author_1334,3271
Skorikov,nsu_author_1335,3272
Hossain,nsu_author_1336,1010
Saif,nsu_author_1337,3273
Faizullah,nsu_author_1338,3267
Nazmul,nsu_author_1340,2715
Jebun,nsu_author_1341,3274
Mirza,nsu_author_1342,3275
Shazzad,nsu_author_1343,3143
Quader,nsu_author_1344,1157
Hossain,nsu_author_1345,1010
Rahman,nsu_author_1346,986
Joseph,nsu_author_1347,3276
Chowdhury,nsu_author_1348,1032
Hasibur,nsu_author_1349,3277
Naffiz,nsu_author_135,3278
Nuruzzaman,nsu_author_1350,3279
Abdullah,nsu_author_1351,1092
Mohiuddin,nsu_author_1352,1356
Kulsum,nsu_author_1353,3280
Khandakar,nsu_author_1354,2119
Ishrat,nsu_author_1355,1451
Maliha,nsu_author_1356,2461
Maruful,nsu_author_1357,3281
Muhammad,nsu_author_1358,1301
Mahfujur,nsu_author_1359,3282
Basak,nsu_author_136,1805
Mohammad,nsu_author_1360,1107
Taniya,nsu_author_1361,3283
Shafayat,nsu_author_1362,2196
Muntaha,nsu_author_1363,2514
Mohammed,nsu_author_1364,1196
Salsabil,nsu_author_1365,2723
Sabrina,nsu_author_1366,1781
Shahriar,nsu_author_1367,1119
Mohammed,nsu_author_1368,1196
Salman,nsu_author_1369,2002
Bayes,nsu_author_1370,3284
Fazleh,nsu_author_1371,3285
Mahbub,nsu_author_1372,1127
Rahman,nsu_author_1373,986
Mahmud,nsu_author_1374,1039
Lutfe,nsu_author_1375,3286
Sujauddin,nsu_author_1376,3287
Matiur,nsu_author_1377,3288
Anirudha,nsu_author_1378,3289
Asiful,nsu_author_1379,2431
Choudhury,nsu_author_138,1067
Foysal,nsu_author_1380,3290
Rezaur,nsu_author_1381,3291
Chowdhury,nsu_author_1382,1032
Firoze,nsu_author_1383,3139
Redwanul,nsu_author_1384,3266
Islam,nsu_author_1385,1051
Muhiminul,nsu_author_1386,3292
Rahman,nsu_author_1387,986
Chowdhury,nsu_author_1388,1032
Kalyan,nsu_author_1389,3293
Imtiaz,nsu_author_139,2611
Adnan,nsu_author_1390,1653
Hasan,nsu_author_1391,1052
Firoze,nsu_author_1392,3139
Rashedur,nsu_author_1393,3145
Tonmoay,nsu_author_1394,3135
Ali,nsu_author_1395,1122
Ali,nsu_author_1395,1122
Mohammad,nsu_author_1396,1107
Sanchita,nsu_author_1397,3294
Firoze,nsu_author_1398,3139
Bahalul,nsu_author_14,3295
Billah,nsu_author_140,2749
Rashedur,nsu_author_1400,3145
Taoseef,nsu_author_1401,3296
Sajid,nsu_author_1402,1627
Mehreen,nsu_author_1403,3297
Shamima,nsu_author_1404,2712
Zannatul,nsu_author_1405,3298
Turzo,nsu_author_1406,3299
Taskin,nsu_author_1407,3300
Elahi,nsu_author_1408,1193
Mithi,nsu_author_1409,3301
Muhammad,nsu_author_141,1301
Saklain,nsu_author_1410,3302
Habiba,nsu_author_1411,3303
Benazir,nsu_author_1412,3304
Samsul,nsu_author_1413,2751
Shakhawat,nsu_author_1414,1628
Riftabin,nsu_author_1415,3305
Nazmus,nsu_author_1416,1665
Hossain,nsu_author_1417,1010
Kawcher,nsu_author_1418,3306
Shahidi,nsu_author_1419,3307
Abdullah-Al-Mamun,nsu_author_142,1460
Irfanul,nsu_author_1420,3308
Pias,nsu_author_1421,3309
Anwar-Ul-Azim,nsu_author_1422,3310
Ullah,nsu_author_1423,1679
Nazmus,nsu_author_1424,1665
Anwar-Ul-Azim,nsu_author_1425,3310
Ullah,nsu_author_1426,1679
Ahmed,nsu_author_1428,1055
Monzurul,nsu_author_1429,3311
Shareen,nsu_author_143,3312
Hossain,nsu_author_1430,1010
Zunayeed,nsu_author_1431,3313
Shahed,nsu_author_1432,2691
Shakil,nsu_author_1433,3183
Chowdhury,nsu_author_1434,1032
Debnath,nsu_author_1435,2717
Arman,nsu_author_1436,1698
Fahmina,nsu_author_1437,3314
Arifur,nsu_author_1438,2170
Sadik,nsu_author_1439,1132
Shamsuddin,nsu_author_1441,3315
Turzo,nsu_author_1442,3299
Rahman,nsu_author_1443,986
Tamanna,nsu_author_1444,2264
Siddika,nsu_author_1445,2859
Shimul,nsu_author_1446,3316
Nusrat,nsu_author_1447,1991
Ahsan,nsu_author_1448,1507
Mohammad,nsu_author_1449,1107
Mahmudul,nsu_author_145,1910
Hassan,nsu_author_1450,1158
Mohammad,nsu_author_1451,1107
Kalam,nsu_author_1452,2720
Shopon,nsu_author_1453,3317
Anowarul,nsu_author_1454,3318
Mansoor,nsu_author_1455,1034
Rahman,nsu_author_1456,986
Al-Azad,nsu_author_1457,3319
Kamal,nsu_author_1458,1114
Bruce,nsu_author_1459,3320
Shazzad,nsu_author_146,3143
Amirul,nsu_author_1460,3321
Rasheduzzaman,nsu_author_1461,3322
Mahdi,nsu_author_1462,3323
Wahidul,nsu_author_1463,3324
Mohammad,nsu_author_1464,1107
Kolokolova,nsu_author_1465,3325
Brake,nsu_author_1466,3326
Tabassum,nsu_author_1467,1105
Roberts-South,nsu_author_1468,3327
Jog,nsu_author_1469,3328
Jog,nsu_author_1469,3328
Hossain,nsu_author_147,1010
El-Sakka,nsu_author_1470,3329
Yasir,nsu_author_1471,3330
Syrus,nsu_author_1472,3331
Nine,nsu_author_1473,3332
Ahmed,nsu_author_1474,1055
Natasha,nsu_author_1475,3333
Bhuiyan,nsu_author_1476,1450
Razzak,nsu_author_1477,1167
Khondekar,nsu_author_1478,3334
Zulkar,nsu_author_1479,3335
Mahfuzur,nsu_author_148,2665
Kalam,nsu_author_1480,2720
Muhammad,nsu_author_1481,1301
Ullah,nsu_author_1482,1679
Khaled,nsu_author_1483,2179
Mahbubul,nsu_author_1484,2310
Olfati-Saber,nsu_author_1485,3336
Anowarul,nsu_author_1486,3318
Arman,nsu_author_1487,1698
Mottalib,nsu_author_1488,2688
Mohammad,nsu_author_1489,1107
Refaya,nsu_author_149,3337
Shadab,nsu_author_1490,1221
Majid,nsu_author_1491,3338
Naimul,nsu_author_1492,2690
Sharkey,nsu_author_1494,3339
Amavasai,nsu_author_1496,3340
Siddique,nsu_author_1497,2397
Kibria,nsu_author_1498,1843
Azizul,nsu_author_1499,3341
Chowdhury,nsu_author_15,1032
Mohsina,nsu_author_150,3342
Mohammad,nsu_author_1500,1107
Hasibul,nsu_author_1501,1352
Tarique,nsu_author_1502,3343
Tahmidur,nsu_author_1503,3344
Rajawat,nsu_author_1505,3345
Pradeep,nsu_author_1506,3346
Goyal,nsu_author_1507,3347
Piyush,nsu_author_1508,3230
Zaguia,nsu_author_1509,3348
Monzur,nsu_author_151,3349
Manoj,nsu_author_1511,2888
Sandeep,nsu_author_1512,3350
Dabholkar,nsu_author_1513,3351
Panicker,nsu_author_1514,3352
Kuriakose,nsu_author_1515,3353
Monirujjaman,nsu_author_1516,3159
Mumtahina,nsu_author_1517,2868
Tarannoom,nsu_author_1518,3354
Anisul,nsu_author_1519,3355
Jishan,nsu_author_152,3356
W.U.,nsu_author_1521,3357
W.U.,nsu_author_1521,3357
Sultan,nsu_author_1522,2361
Khan,nsu_author_1523,1002
Khan,nsu_author_1523,1002
Zulkernine,nsu_author_1528,3358
Mohammd,nsu_author_1529,3359
Raisul,nsu_author_153,3360
Tarannum,nsu_author_1530,3068
Ashiqur,nsu_author_1531,2388
Thulasiram,nsu_author_1532,3361
Ehtesham,nsu_author_1533,3362
Nowshin,nsu_author_1534,1090
Fouzia,nsu_author_1535,3363
Barker,nsu_author_1537,3364
Alhajj,nsu_author_1538,3365
Barker,nsu_author_1539,3364
Naheena,nsu_author_154,3366
Razzaque,nsu_author_1540,2510
NSAFOA-YEBOAH,nsu_author_1541,3367
Tchao,nsu_author_1542,3368
Yeboah-Akowuah,nsu_author_1543,3369
Benjamin,nsu_author_1544,3370
Agbemenu,nsu_author_1545,3371
Keelson,nsu_author_1546,3372
Raisha,nsu_author_1547,3373
Hossain,nsu_author_1548,1010
Ibrahim,nsu_author_1549,1550
Shayanton,nsu_author_155,3374
Chowdhury,nsu_author_1550,1032
Gee-Kung,nsu_author_1551,3375
Monsurul,nsu_author_1552,3376
Parvez,nsu_author_1553,1116
Parvez,nsu_author_1553,1116
S.M,nsu_author_1554,3377
S.M,nsu_author_1554,3377
Khalil,nsu_author_1555,3085
Chowdhury,nsu_author_1556,1032
Chang,nsu_author_1557,1177
M.M.H,nsu_author_1558,3378
Chowdhury,nsu_author_1559,1032
Chakraborty,nsu_author_156,1741
Faruk,nsu_author_1560,2421
Gee-Kung,nsu_author_1561,3375
Hossain,nsu_author_1562,1010
Chowdhury,nsu_author_1563,1032
Mithun,nsu_author_1564,2826
Saha,nsu_author_1565,1072
Saha,nsu_author_1565,1072
Kamal,nsu_author_1566,1114
Azizur,nsu_author_1567,3379
Alomainy,nsu_author_1568,3380
M.M.H.,nsu_author_1569,3381
Shazzad,nsu_author_157,3143
A.A.,nsu_author_1570,1514
Mullick,nsu_author_1571,3382
Alomainy,nsu_author_1572,3380
Yang,nsu_author_1573,2332
Hridoy,nsu_author_158,3383
Tahmid,nsu_author_159,2127
Khairunnahar,nsu_author_16,3384
Mohammad,nsu_author_160,1107
Faysal,nsu_author_161,3385
Siddiquee,nsu_author_162,2775
Saifur,nsu_author_163,1521
Naimul,nsu_author_164,2690
Rashedur,nsu_author_165,3145
Shahnewaz,nsu_author_166,3386
Sharnendu,nsu_author_167,3387
Chowdhury,nsu_author_168,1032
Mohammad,nsu_author_169,1107
Eftekhar,nsu_author_17,2394
Dicken,nsu_author_170,3388
Fazle,nsu_author_171,1654
Sheefta,nsu_author_172,3389
Arefin,nsu_author_173,1614
Ashish,nsu_author_174,2379
Sharmina,nsu_author_175,3390
Fahim,nsu_author_176,2770
Najeeb,nsu_author_177,3391
Mohammed,nsu_author_178,1196
Fariha,nsu_author_179,1355
Manoshi,nsu_author_18,3392
Rubaiya,nsu_author_180,2804
Mridul,nsu_author_181,3393
Zahiduzzaman,nsu_author_182,3394
Mohammad,nsu_author_183,1107
Mohammad,nsu_author_184,1107
Poirel,nsu_author_185,3395
Badger,nsu_author_186,3396
Estep,nsu_author_187,3397
Murali,nsu_author_188,3244
Rodrigues,nsu_author_189,3398
Mohammad,nsu_author_19,1107
Krishnan,nsu_author_190,3399
Addesa,nsu_author_191,3400
Shamsul,nsu_author_192,2469
Ashraful,nsu_author_193,1311
Hong,nsu_author_194,3401
Fazle,nsu_author_195,1654
Choudhury,nsu_author_196,1067
Mahmud,nsu_author_197,1039
Abdul,nsu_author_198,2210
Faiyaz,nsu_author_199,3402
Saadman,nsu_author_2,2483
Fahmin,nsu_author_20,3403
Sultan,nsu_author_200,2361
Abdullah,nsu_author_201,1092
Shazzad,nsu_author_202,3143
Hasan,nsu_author_203,1052
Bhattacharjee,nsu_author_204,1279
Aminul,nsu_author_205,2886
Mohammad,nsu_author_206,1107
Shahriyar,nsu_author_207,1291
Lipovich,nsu_author_208,3404
Shohrab,nsu_author_21,1543
Munirul,nsu_author_210,3405
Hasan,nsu_author_211,1052
Chowdhury,nsu_author_215,1032
Jareen,nsu_author_216,3406
Hossain,nsu_author_217,1010
Atique,nsu_author_218,3407
Ariful,nsu_author_219,1689
Atiquzzaman,nsu_author_22,2348
Balwinder,nsu_author_221,3408
Gupta,nsu_author_222,1411
Gupta,nsu_author_222,1411
Tabassum,nsu_author_224,1105
Shamszaman,nsu_author_225,3409
Ahmed,nsu_author_226,1055
Israt,nsu_author_227,1534
Syeda,nsu_author_228,3410
Hassan,nsu_author_23,1158
Khairul,nsu_author_231,3411
Farabi,nsu_author_232,2199
AbidIbna,nsu_author_233,3412
Ahmed,nsu_author_234,1055
Parminder,nsu_author_235,3413
Ranbir,nsu_author_236,3414
Dhruba,nsu_author_237,3415
Nabiul,nsu_author_238,3416
Shakib,nsu_author_239,1342
Iftekhar,nsu_author_24,2519
Siddique,nsu_author_240,2397
Siddhartha,nsu_author_241,3417
Bhowmick,nsu_author_242,1707
Monirujjaman,nsu_author_243,3159
Inzamam,nsu_author_244,1351
Sabina,nsu_author_245,3418
Mehedi,nsu_author_246,998
Mozammal,nsu_author_247,3419
Fazla,nsu_author_248,3420
