Author Name,Author ID
Mohammed Khairul Islam,nsu_author_684
Md. Taufiq Al Hasib Sadi,nsu_author_685
Md. Ishtiaq Kadir,nsu_author_686
Md. Shiblee Rahman,nsu_author_687
S. Mohammad,nsu_author_688
T. Bhowmick,nsu_author_689
M. S. Zaman Siddique and M. Monirujjaman Khan,nsu_author_690
Priyanka Dixit,nsu_author_691
Nazmul Kaonine,nsu_author_692
Shafee Chowdhury,nsu_author_693
Farhan Mohd. Fokrul Alam,nsu_author_694
Mostaqim Hossain,nsu_author_695
MubassirHabib,nsu_author_696
Mainuddin Hassan,nsu_author_697
FariaSoroni and Mohammad Monirujjaman Khan,nsu_author_698
Md. Rabbi Amin,nsu_author_699
Abdullah Al Mamun,nsu_author_700
Ahsan Ahmed Sajib,nsu_author_701
SM Tahsinur Rahman and Sabik Tawsif Anjum Islam,nsu_author_702
Md.Redwanul Islam,nsu_author_703
Md.Ishtiaq Kadir,nsu_author_704
Amena Nasrin,nsu_author_705
Samia Chowdhury,nsu_author_706
Khondoker Aminuzzaman,nsu_author_707
Md. Junayed Miah,nsu_author_708
Md. Anisur Rahman,nsu_author_709
Rabbani Rasha,nsu_author_710
Mehedi Masud Mohammed and A. AlZain,nsu_author_711
Md. Hafizur Rahman,nsu_author_712
Eshan Barua,nsu_author_713
Samanta Afrin,nsu_author_714
Md. Ashikur Rahman,nsu_author_715
Sadman Ahmed,nsu_author_716
Roobaea Alroobaea and Mehedi Masud,nsu_author_717
Md. Sajjad Mahmud Khan,nsu_author_718
Sajjad Kashem and Mohammad Monirujjaman Khan,nsu_author_719
HM Tamim,nsu_author_720
Fahema Sultana,nsu_author_721
Md.Talat Mahmud,nsu_author_722
Sajal Chowdhury and Mohammad Monirujjaman Khan,nsu_author_723
Intiser Zaman,nsu_author_724
Tasdid Rahman,nsu_author_725
Md. Sahidur Rahman,nsu_author_726
Sudman Bin Manjur,nsu_author_727
Nahian Noshin Nur,nsu_author_728
Md. Mushfiqur Rahman,nsu_author_729
Md. Hashibur Rahman Khan,nsu_author_730
Rohimul Basunia and Mohammad Monirujjaman Khan,nsu_author_731
Sumaiya Binte Akther and Mohammad Monirujjaman Khan,nsu_author_732
Morshedul Bari Antor,nsu_author_733
A. H. M. Shafayet Jamil,nsu_author_734
Maliha Mamtaz,nsu_author_735
Mehedi Masud et al.,nsu_author_736
Zubaer Ahmed,nsu_author_737
Mustafizur Rahman Cornel,nsu_author_738
Sourav Sutradhar,nsu_author_739
Md Sifat Yasir Mustafiz,nsu_author_740
Mamun Bin Harun Hriday,nsu_author_741
Jannatul Ferdous Oyeshe,nsu_author_742
Talat mahmud et al.,nsu_author_743
Raktim Raihan Prova,nsu_author_744
A S M Rayhan,nsu_author_745
Rafia Sultana Shilon and Mohammad Monirujjaman Khan,nsu_author_746
Amir Hamza Soyeb,nsu_author_747
Md.Farhad Gazi and Mohammad Monirujjaman Khan,nsu_author_748
Syed Md EftekharAlam,nsu_author_749
Mohammad Monirujjaman Khan and Amdadul Bari,nsu_author_750
Taslima Akter Tamanna,nsu_author_751
Choudhury Turna,nsu_author_752
and Afsana Meem and Mohammad Monirujjaman Khan,nsu_author_753
Araf Noor and Fatin Anjum Khan,nsu_author_754
Md. Hafizur Rahman and Eshan Barua,nsu_author_755
Md. Nahid Hasan,nsu_author_756
Mahedi Hassan Pranto,nsu_author_757
Istiaqqe Azad,nsu_author_758
Shariar Mahmud Duke,nsu_author_759
Md. Talat Mahmud and Mohammad Monirujjaman Khan,nsu_author_760
Ihfaz Tahmid Morshed,nsu_author_761
Saife Shuhaib Md. Enan and Fahim Tanzil Takin,nsu_author_762
Sheikh Elhum Uddin Quadery,nsu_author_763
Mehedi Hasan and Mohammad Monirujjaman Khan,nsu_author_764
Kayser Ahmed,nsu_author_765
Dewan Shakil,nsu_author_766
Farhan Amar Tanve,nsu_author_767
Rahat Anwar and Mohammad Monirujjaman Khan,nsu_author_768
A. Sultana,nsu_author_769
M. M. Khan,nsu_author_770
Rezaul Karim,nsu_author_771
Mahizbin Shams-E-Mofiz,nsu_author_772
Zerin anan Sharmin,nsu_author_773
Md. Amanat Khan Shishir,nsu_author_774
Shahariar Rashid Fahim,nsu_author_775
Fairuz Maesha Habib,nsu_author_776
Mohammad Fahim Hossain,nsu_author_777
Tasfiqul Ghani ; Nusrat Jahan ; Sadman Hossain Ridoy ; Abu Talha Khan ; Saif Khan ; Mohammad Monirujjaman Khan,nsu_author_778
Proceedings of the 8th International Conference on Computing,nsu_author_779
Communication And Networking Technologies (IEEE 8th ICCCNT 2017),nsu_author_780
Delhi,nsu_author_781
India,nsu_author_782
3-5 July,nsu_author_783
2017Shuvashish Paul,nsu_author_784
Nafis Farhan,nsu_author_785
Alimuddin Ahmed Ashfaq,nsu_author_786
Md. Ashiqur Rahman,nsu_author_787
Ratil Hasnat Ashique,nsu_author_788
et al.,nsu_author_789
Rakibull Hasan,nsu_author_790
Asaduzzaman Ashek,nsu_author_791
Neaz Md. Morshed,nsu_author_792
G M Muid Ur Rahman,nsu_author_793
Md. Rezaul Karim,nsu_author_794
Hamdan Kaiser,nsu_author_795
Mumin Az Zahira Maria,nsu_author_796
Fatiha Jahan,nsu_author_797
Md. Ashiqur Rahman and Nova Ahmed,nsu_author_798
A. K. M Monsurul Alam,nsu_author_799
Prodip Kumer,nsu_author_800
International Conference on Computer and Information Technology ICCIT,nsu_author_801
Rubaiat Bin Sattar,nsu_author_802
Miftaur Rahman,nsu_author_803
Md Kamrul Hasan,nsu_author_804
Saifur Rahman,nsu_author_805
Qammer H Abbasi,nsu_author_806
Akram Alomainy and Yang Hao,nsu_author_807
Qammer H. Abbasi,nsu_author_808
Nusrat Tanzim,nsu_author_809
Khandkar M. Rashid,nsu_author_810
S.S. Sami,nsu_author_811
T. Rahman,nsu_author_812
K.S. Hasan,nsu_author_813
J. Siddique,nsu_author_814
Md. Ashraf Uddin Bhuiyan and Md. Shazzad Hosain,nsu_author_815
Suvodeep Mazumdar,nsu_author_816
Sukaina Ehdeed,nsu_author_817
Andrea Jimenez,nsu_author_818
Faisal Ahmed,nsu_author_819
Mirza Rasheduzzaman,nsu_author_820
Asif Zaman,nsu_author_821
Hasanul Banna,nsu_author_822
Mohammad Arshadul Alam Rakib,nsu_author_823
Md. Riazul Alam,nsu_author_824
Abrar Raiyan,nsu_author_825
Shabab Rahman,nsu_author_826
Tahmina Akter Taniaand and Mohammad Monirujjaman Khan,nsu_author_827
Rifat Afroze,nsu_author_828
and Akram Alomainy,nsu_author_829
Jeetendra Singh,nsu_author_830
Balwant Raj Balwant Raj and Mohammad Monirujjaman Khan,nsu_author_831
Mehedi Hasan,nsu_author_832
Md. Jobayer Hossein,nsu_author_833
Mainul Hossain,nsu_author_834
Sharnali Islam,nsu_author_835
Syed Ahsanul Karim and Hasan U. Zaman,nsu_author_836
Sharmin Abdullah,nsu_author_837
Nusrat Sharmin,nsu_author_838
Nafisha Alam,nsu_author_839
M. Najmabadi,nsu_author_840
Y. Baroud,nsu_author_841
W. Li,nsu_author_842
S. Wahl,nsu_author_843
M. Wroblewski,nsu_author_844
J. Laackmaan,nsu_author_845
R. Sedelmayer,nsu_author_846
W. Pauer,nsu_author_847
and H.-U. Moritz,nsu_author_848
Hasan Zaman,nsu_author_849
H. U. Zaman,nsu_author_850
J. Shen,nsu_author_851
and P. Krivacek,nsu_author_852
E. T. Carlen,nsu_author_853
and C. H. Mastrangelo,nsu_author_854
H. U. Zaman and C. H. Mastrangelo,nsu_author_855
Alvee Morsele Kabir,nsu_author_856
Abul Mohammed Raihanul Alam,nsu_author_857
Sharaban Tahura Nisa,nsu_author_858
Nuerrennisahan Aimaiti,nsu_author_859
Shahadat Hossain,nsu_author_860
Sayma Shammi,nsu_author_861
Sayeed Islam,nsu_author_862
Hafiz Abdur Rahman,nsu_author_863
Md. Hasan Mahmood and Md. Shazzad Hosain,nsu_author_864
Faysal Ahmed and Md. Shazzad Hosain,nsu_author_865
David D. Pokrajac,nsu_author_866
Abdullah-Al-Zubaer Imran and Predrag R. Bakic,nsu_author_867
Sukanta Basak and Md. Shazzad Hosain,nsu_author_868
Saniat Javid Sohrawardi,nsu_author_869
Iftekhar Azam,nsu_author_870
Md. Safaet Hossain,nsu_author_871
Bushra Hoq,nsu_author_872
Samia Jafrin,nsu_author_873
M. Shamsul Arifin,nsu_author_874
Ryana Quadir,nsu_author_875
M. A. Rahman and M. A. Sattar,nsu_author_876
Fariha Zannat,nsu_author_877
Mohammad MonirujjamanKhan and Saif Al Sohad,nsu_author_878
Shahriar Rahman1,nsu_author_879
Shazzadur Rahman1 and A K M Bahalul Haque1,nsu_author_880
Zobayda Hossain Arshie,nsu_author_881
Saima Islam,nsu_author_882
Mahmudur Khan Tanzid and Ratil H. Ashique,nsu_author_883
F. Haque,nsu_author_884
V. Dehghanian,nsu_author_885
A. O. Fapojuwo and J. Nielsen,nsu_author_886
Md. Jamilur Rahman,nsu_author_887
Deb Prosad Das,nsu_author_888
Ohidul Islam and Hasan U. Zaman,nsu_author_889
Abu Talha Khan,nsu_author_890
Sadia Afrin,nsu_author_891
Tashreque Mohammed Haq,nsu_author_892
Safkat Arefin,nsu_author_893
Shamiur Rahman,nsu_author_894
Mahbubur Rahman Mishal,nsu_author_895
Tanvir Tazul Islam,nsu_author_896
Shahadat Hossain Antor,nsu_author_897
Adam J. Kuperavage,nsu_author_898
Abdullah-Al-Zubaer Imran,nsu_author_899
Predrag R. Bakic,nsu_author_900
Andrew D.A. Maidment and David D. Pokrajac,nsu_author_901
Syed Samiullah Al Mashrur,nsu_author_902
Md. Mahmudul Alam Nirjhor,nsu_author_903
Md. Saiful Islam,nsu_author_904
Mithun Biswas,nsu_author_905
Gautam Kumar Shom,nsu_author_906
Rafiqul Islam,nsu_author_907
Md. Shopon,nsu_author_908
Anowarul Abedin,nsu_author_909
V. Dehghanian and A. O. Fapojuwo,nsu_author_910
Lesley Cockmartin,nsu_author_911
Hilde Bosmans,nsu_author_912
Kristina Bliznakova,nsu_author_913
Nicholas Marshall,nsu_author_914
Andrew D.A. Maidment and Predrag R. Bakic,nsu_author_915
and David D. Pokrajac,nsu_author_916
S.M.A. Sharif,nsu_author_917
Nafees Mansoor,nsu_author_918
Tasnim Sami,nsu_author_919
M Maksud Alam,nsu_author_920
Zahidul Amin,nsu_author_921
and Md. Serajul Abrar,nsu_author_922
Farabi Hasan Chadni and Saiful Ahmed Papon,nsu_author_923
Predrag R. Bakic and David D. Pokrajac,nsu_author_924
Abdullah-Al-Zubaer Imran and David D. Pokrajac,nsu_author_925
Rabiul Islam Jony,nsu_author_926
Ahsan Habib,nsu_author_927
Rakibul Islam Rony,nsu_author_928
Nusrat J. Disha,nsu_author_929
Md. Ataur Rahman and Besma Smida,nsu_author_930
Tomasz G. Smolinski,nsu_author_931
M Maksud Alam and Besma Smida,nsu_author_932
S. Rahman,nsu_author_933
M. Booth,nsu_author_934
S. M. Sarwar,nsu_author_935
I. Hossain,nsu_author_936
M. El-Sakka,nsu_author_937
Zhe Wang,nsu_author_938
Thomas Richter,nsu_author_939
M.I. Alamgir,nsu_author_940
A.U.H. Gulib,nsu_author_941
K.M.U. Ahmed,nsu_author_942
Dipta Neogi,nsu_author_943
Mahirul Alam Chowdhury,nsu_author_944
Mst. Moriom Akter,nsu_author_945
Sadia Sultana,nsu_author_946
Israka Jahir,nsu_author_947
Mabeean Suukyi,nsu_author_948
Md. Mohibur Rahman Nabil,nsu_author_949
Afsara Waziha,nsu_author_950
Md. Farabi Mahbub,nsu_author_951
Warsi Omrao Khan Shuvo,nsu_author_952
Md. Tareq Mahmud,nsu_author_953
Shayam Imtiaz Shuvo,nsu_author_954
Nafis Iqbal,nsu_author_955
Mehedi Hasan Bijoy,nsu_author_956
Nirob Hasan,nsu_author_957
Shakirul Islam Leeon,nsu_author_958
Fahrin Hossain Sunaira,nsu_author_959
Shanila Nehlin,nsu_author_960
S.A.M. Zahin Abdal,nsu_author_961
Alif Elham Khan,nsu_author_962
Mohammad Junayed Hasan,nsu_author_963
Humayra Anjum,nsu_author_964
Mritunjoy Chakraborty,nsu_author_965
Nishat Naowal,nsu_author_966
Sara Fariha Shanchary,nsu_author_967
Md Naved Meraz,nsu_author_968
Ayman Ibne Hakim,nsu_author_969
Chowdhury Nafis Faiyaz,nsu_author_970
Muhammad Rafsan Kabir,nsu_author_971
Rafeed Mohammad Sultan,nsu_author_972
Ihsanul Haque Asif,nsu_author_973
Jawad Ibn Ahad,nsu_author_974
Fuad Rahman,nsu_author_975
Mohammad Ruhul Amin,nsu_author_976
Shafin Rahman,nsu_author_977
Amrijit Biswas,nsu_author_978
Md. Ismail Hossain,nsu_author_979
M M Lutfe Elahi,nsu_author_980
Ali Cheraghian,nsu_author_981
Md Shawmoon Azad,nsu_author_982
Riasat Khan,nsu_author_983
Wahidul Hasan Abir,nsu_author_984
Faria Rahman Khanam,nsu_author_985
Kazi Nabiul Alam et al.,nsu_author_986
Shuvo Jyoti Das,nsu_author_987
Md. Riajul Alam Khan,nsu_author_988
Sadia Jahan Shanta,nsu_author_989
Anik Aich,nsu_author_990
Foyez Ullah Kabir,nsu_author_991
S.M. Shahriar Ferdous Shovon,nsu_author_992
Md. Mahir Absar Bin Mohsin,nsu_author_993
Kanij Tamema Jahan Tama,nsu_author_994
Jannatul Ferdaous,nsu_author_995
Raisa Nusrat Chowdhury,nsu_author_996
Mohammad Fahim Hassan,nsu_author_997
Md. Arshaduzzaman Fahim,nsu_author_998
M. M. Ratul,nsu_author_999
K. A. Rahman,nsu_author_1000
J. Fazal,nsu_author_1001
N. R. Abanto and R. Khan,nsu_author_1002
Rokeya Siddiqua,nsu_author_1003
Nusrat Islam,nsu_author_1004
Jarba Farnaz Bolaka,nsu_author_1005
Kazi Rafat,nsu_author_1006
Sadia Islam,nsu_author_1007
Abdullah Al Mahfug,nsu_author_1008
R. B. Islam,nsu_author_1009
S. Akhter,nsu_author_1010
F. Iqbal,nsu_author_1011
M. S. U. Rahman and R. Khan,nsu_author_1012
S. Siddique,nsu_author_1013
S. Islam,nsu_author_1014
E. E. Neon,nsu_author_1015
T. Sabbir,nsu_author_1016
I. T. Naheen,nsu_author_1017
and R. Khan,nsu_author_1018
S. Solayman,nsu_author_1019
S. A. Aumi,nsu_author_1020
C. S. Mery,nsu_author_1021
M. Mubassir and R. Khan,nsu_author_1022
Abu Tareq,nsu_author_1023
Mohammad Imtiaz Faisal,nsu_author_1024
Tanvir Al Mahmud,nsu_author_1025
Fahad Bin Gias,nsu_author_1026
Fahmida Alam,nsu_author_1027
Labiba Binte Ismail,nsu_author_1028
Mahira Ibnath Joytu,nsu_author_1029
Tasnim Islam Plabon,nsu_author_1030
Md. Shawmoon Azad,nsu_author_1031
Shadman Sakib Khan,nsu_author_1032
Rezwan Hossain,nsu_author_1033
Raiyan Rahman,nsu_author_1034
Md. Shahad Mahmud Chowdhury,nsu_author_1035
Md. Ekramul Islam,nsu_author_1036
Faisal Ahamed Khan,nsu_author_1037
Labib Imam Chowdhury,nsu_author_1038
Md. Motahar Mahtab,nsu_author_1039
Nazifa Nuha Chowdhury,nsu_author_1040
Massud Forkan,nsu_author_1041
Neelima Kundu,nsu_author_1042
Hakim Arif,nsu_author_1043
Mohammad Mamun Or Rashid,nsu_author_1044
Md Ekramul Islam,nsu_author_1045
Labib Chowdhury,nsu_author_1046
Shazzad Hossain,nsu_author_1047
Md Sourave Hossain,nsu_author_1048
Md Sazzad Hossain,nsu_author_1049
Pritom Kumar Saha,nsu_author_1050
Shadman Rohan,nsu_author_1051
Imranul Ashrafi,nsu_author_1052
Ifty Mohammad Rezwan,nsu_author_1053
BM Mainul Hossain,nsu_author_1054
Ahmedul Kabir,nsu_author_1055
Md Sahadul Hasan Arian,nsu_author_1056
Md Tahmid Ahmed Rakib,nsu_author_1057
Samira Ali,nsu_author_1058
Saif Ahmed,nsu_author_1059
Taseef Hasan Farook,nsu_author_1060
James Dudley,nsu_author_1061
Abhishek Das; Towhidul Alam; Md. Zihad Hossain; Habiba Rashid Lamiya; Mohammad Monirujjaman Khan,nsu_author_1062
Md. Taufiq Al Hasib Sadi; Zakirul Alam Bhuiyan; Sheng Yun; Md. Ekramul Haq; Md. Shiblee Rahman; Mohammad Monirujjaman Khan,nsu_author_1063
Anjali Goswami,nsu_author_1064
Muddada Murali Krishna,nsu_author_1065
Jayavani Vankara,nsu_author_1066
Syam Machinathu Parambil Gangadharan,nsu_author_1067
Chandra Shekhar Yadav,nsu_author_1068
Manoj Kumar SA,nsu_author_1069
A. N. M Fahim Faisal,nsu_author_1070
Afikur Rahman,nsu_author_1071
Mohammad Tanvir Mahmud Habib,nsu_author_1072
Abdul Hasib Siddique,nsu_author_1073
Şaban Karayağız,nsu_author_1074
Burcu Oralhan,nsu_author_1075
Zeki Oralhan,nsu_author_1076
Hamza Turabieh and Mohammad Monirujjaman Khan,nsu_author_1077
Somayea Islam,nsu_author_1078
Srobani Sarkar,nsu_author_1079
Foyazel Iben Ayaz,nsu_author_1080
Morsaleen Kabeer Ananda,nsu_author_1081
Tahia Tazin et al.,nsu_author_1082
Takbir Alam,nsu_author_1083
Ashibul Khan,nsu_author_1084
Md. Fahim Uddin,nsu_author_1085
Mohammad Monirujjaman Khan et. al.,nsu_author_1086
Sazzad Hossain,nsu_author_1087
Puza Majumder,nsu_author_1088
Shamima Akter and Ratil H. Ashique,nsu_author_1089
Mohammad Nazmul Haque,nsu_author_1090
Shahla Faisal et al.,nsu_author_1091
Nafisa Tafshir,nsu_author_1092
Md. Abdul Aziz,nsu_author_1093
Md Manjarul Islam,nsu_author_1094
Md. Shah Paran Munshi,nsu_author_1095
Samiha Samshi,nsu_author_1096
Mohammad Monirujjam Khan,nsu_author_1097
Md. Zonaid Hossain,nsu_author_1098
Monira Mostakim,nsu_author_1099
Taifur Rahman,nsu_author_1100
Samender Singh,nsu_author_1101
Vaishali Gupta,nsu_author_1102
Khalid Hasan,nsu_author_1103
Anika Tahasin Opsora,nsu_author_1104
Sanjida Noor Suchana et al.,nsu_author_1105
Jaynab Sultana,nsu_author_1106
Binoy Saha,nsu_author_1107
Abdur Rab Dhrubaa,nsu_author_1108
Hasib Zunair,nsu_author_1109
Fahim Ahmed Shakil,nsu_author_1110
Sayed Muddashir Hossain,nsu_author_1111
Rifat Hossain,nsu_author_1112
Fahad Rahman Amik,nsu_author_1113
Tushar Basak,nsu_author_1114
Md Mahadi Hassan Sohan,nsu_author_1115
Mohammad Monirujjaman Khan et. al,nsu_author_1116
Mohammad Monirujjaman,nsu_author_1117
Md. Farabi Alam and Shoumik Mahabub Ridoy,nsu_author_1118
Khalid Raihan Talha,nsu_author_1119
Koushik Bandapadya,nsu_author_1120
Pritom Saha,nsu_author_1121
Townim Faisal Chowdhury,nsu_author_1122
Md Hasan,nsu_author_1123
Labiba Kanij Rupty Rupty,nsu_author_1124
Md. Sourave Hossain,nsu_author_1125
Shirshajit Sen Gupta,nsu_author_1126
Tous Noor,nsu_author_1127
Md Shihab,nsu_author_1128
Istiak Hossain,nsu_author_1129
Nazia Tasnim,nsu_author_1130
Labiba Kanij Rupty,nsu_author_1131
Md Hossain,nsu_author_1132
Mohammed Rakib,nsu_author_1133
Sabbir Mollah,nsu_author_1134
Mian Ahmed Jamiul Bari,nsu_author_1135
Mahmud Hasan,nsu_author_1136
Labiba Islam,nsu_author_1137
Kazi Rafat Haa Meem,nsu_author_1138
Ahmed Omar Salim Adnan,nsu_author_1139
Sudipta Bhatta,nsu_author_1140
Isfaf Uz Zaman,nsu_author_1141
Nuzhat Raisa,nsu_author_1142
Shazzadul Islam Fahim,nsu_author_1143
Anika Mehjabin Oishi,nsu_author_1144
Md. Tawfiq-Uz-Zaman,nsu_author_1145
Mohammad Billal Hossain Emon,nsu_author_1146
Towsif Raiyan,nsu_author_1147
Humayra Hossain Anonna,nsu_author_1148
Sudwipto Kumar Mondal and Mohammad Monirujjaman Khan,nsu_author_1149
Syed Maaher Hossain,nsu_author_1150
Zeeshan Jamal,nsu_author_1151
Aurik Anjum Noshin and Mohammad Monirujjaman Khan,nsu_author_1152
Ishtiaqe Hanif and Mohammad Monirujjaman Khan,nsu_author_1153
Ferdous Zeaul Islam,nsu_author_1154
Rifat Islam,nsu_author_1155
Md. Tahrim Tushar,nsu_author_1156
Yan Yang,nsu_author_1157
Md Zakir Hossain,nsu_author_1158
Sheikh Motahar Naim,nsu_author_1159
N. H. Tasnim,nsu_author_1160
S. Afrin,nsu_author_1161
B. Biswas,nsu_author_1162
A. A. Anye and R. Khan,nsu_author_1163
M. T. Islam,nsu_author_1164
S. T. Mashfu,nsu_author_1165
A. Faisal,nsu_author_1166
S. C. Siam,nsu_author_1167
I. T. Naheen and R. Khan,nsu_author_1168
M. N. I. Suvon,nsu_author_1169
M. Ferdous,nsu_author_1170
M. Alam and R. Khan,nsu_author_1171
N. A. Mimma,nsu_author_1172
S. Ahmed and R. Khan,nsu_author_1173
A. Hossain,nsu_author_1174
M. J. Anee,nsu_author_1175
R. Faruqui,nsu_author_1176
S. Bushra,nsu_author_1177
P. Rahman and R. Khan,nsu_author_1178
I. Tasin,nsu_author_1179
T. U. Nabil,nsu_author_1180
S. Islam and Riasat Khan,nsu_author_1181
M. B. H. Hriday and R. Khan,nsu_author_1182
Sunjare Zulfiker,nsu_author_1183
Ankur Chowdhury,nsu_author_1184
Dip Roy,nsu_author_1185
Shukdev Datta,nsu_author_1186
Muhatasim Intisar,nsu_author_1187
Mohammad Rezaul Karim and Mehedi Masud,nsu_author_1188
Ratil H Ashique and Meraj Rahman,nsu_author_1189
Nusrat Jahan,nsu_author_1190
Mortuza Shaory,nsu_author_1191
Md. Mozammel Hossain,nsu_author_1192
Sadman Hossain Ridoy and Mohammad Monirujjaman Khan,nsu_author_1193
Lubna Tasneem,nsu_author_1194
S M Tahsinur Rahman and Sabik Tawsif Anjum Islam,nsu_author_1195
Md. Hasan,nsu_author_1196
Labiba Rupty,nsu_author_1197
Shirshajit Sengupta,nsu_author_1198
Shehzad Noor Taus,nsu_author_1199
Haymontee Khan,nsu_author_1200
Syed Jafar Sadek Mahmood,nsu_author_1201
Noel Mannan,nsu_author_1202
Mahiuddin Ahmed,nsu_author_1203
Raseduz Zaman Rasel and Mohammad Monirujjaman Khan,nsu_author_1204
Mehedi Masud and Mohammad Shorfuzzaman,nsu_author_1205
M. D. Kamrul Hasan,nsu_author_1206
Sakil Ahmed,nsu_author_1207
Z. M. Ekram Abdullah,nsu_author_1208
Fazle Rabby Khan,nsu_author_1209
Md. Muhabullah,nsu_author_1210
Roksana Islam,nsu_author_1211
Junayed Fahim and Mohammad Monirujjaman Khan,nsu_author_1212
A.S.M. Irfam,nsu_author_1213
Sumaiya Tarannum Noor,nsu_author_1214
SyedaTasmiah Asad,nsu_author_1215
Anika Tahsin Meem,nsu_author_1216
Mohammad Monirujjaman Khan et at.,nsu_author_1217
Fyeeza Fyruz,nsu_author_1218
Mohammad Sadman Islam,nsu_author_1219
Md. Nahiyan Naser,nsu_author_1220
and Gazi Shafayet Hossain,nsu_author_1221
Azher Uddin,nsu_author_1222
BayazidTalukder,nsu_author_1223
Sadman Bin Islam,nsu_author_1224
Mohammad Mahabubul Hasan,nsu_author_1225
Polin Rahman,nsu_author_1226
Ahmed Rifat,nsu_author_1227
MD. Iftehad Amjad Chy,nsu_author_1228
Mohammad Monirujjaman Khan and Mehedi Masud et at.,nsu_author_1229
Shalini STALIN,nsu_author_1230
Vandana Roy SA,nsu_author_1231
Prashant Kumar Shukla,nsu_author_1232
Piyush Kumar Shukla,nsu_author_1233
ATEF ZAGUIA and Mohammad Monirujjaman Khan,nsu_author_1234
Md. Nur Hossain Bhuiyan,nsu_author_1235
Md. Musfiqur Rahman,nsu_author_1236
Milon Hossain,nsu_author_1237
Kh. Sadik,nsu_author_1238
Fahad Ahmed Pranto,nsu_author_1239
Monirujjaman Khan,nsu_author_1240
Mahmud Anam Sajeeb,nsu_author_1241
Tanvir Islam Chowdhury Tasin,nsu_author_1242
Nahian Ahmed,nsu_author_1243
Rahman,nsu_author_1244
R.M.,nsu_author_1245
Adnan,nsu_author_1246
M.S.G.,nsu_author_1247
B.,nsu_author_1248
Zakaria Shams Siam,nsu_author_1249
Rubyat Tasnuva Hasan & Rashedur M. Rahman,nsu_author_1250
Mohammad Minhazul Alam,nsu_author_1251
Md Gazuruddin,nsu_author_1252
Abdul Motaleb,nsu_author_1253
Masud Rana,nsu_author_1254
Romman Riyadh Shishir,nsu_author_1255
Sabrina Yeasmin & Rashedur M. Rahman,nsu_author_1256
Mustafizur Rahaman,nsu_author_1257
Md. Monsur Hillas,nsu_author_1258
Jannatul Tuba,nsu_author_1259
Jannatul Ferdous Ruma,nsu_author_1260
Nahian Ahmed & Rashedur M. Rahman,nsu_author_1261
Md. Nur Alam,nsu_author_1262
Nahian Nakiba Dola,nsu_author_1263
Mohammad Sajibul Bari et al.,nsu_author_1264
Gazi Mohammed Ifraz,nsu_author_1265
Muhammad Hasnath Rashid,nsu_author_1266
Md. Kamrul Hasan,nsu_author_1267
Tanjum Tanha,nsu_author_1268
Md. Ruhul Amin,nsu_author_1269
Omar Faruk,nsu_author_1270
Safayat Reza Anan,nsu_author_1271
Md. Azizul Hossain,nsu_author_1272
Md. Zubayer Milky,nsu_author_1273
Mohammad Monirujjaman Khan et al,nsu_author_1274
Shakib Khan,nsu_author_1275
Eshan Ahmed,nsu_author_1276
Kazi Nabiul Alam and Mohammad Monirujjaman Khan,nsu_author_1277
Omar Faruk Riyad,nsu_author_1278
Ahraf Sharif,nsu_author_1279
Arif Ur Rahman Chowdhury Suhan and Mohammad Monirujjaman Khan,nsu_author_1280
Faria Soroni Md. Talat Mahmud and Mohammad Monirujjaman Khan,nsu_author_1281
Koushik Sutradhar,nsu_author_1282
Sourav Sutradhar and Mohammad Monirujjaman Khan,nsu_author_1283
Md. Fahim,nsu_author_1284
Imran Al Muneem,nsu_author_1285
Prottay Paul,nsu_author_1286
Amir Hossain and Mohammad Monirujjaman Khan,nsu_author_1287
Mainuzzaman Mahin,nsu_author_1288
Md Sazid Ahmed Tonmoy,nsu_author_1289
Rufaida Islam,nsu_author_1290
Sumit Kumar Das,nsu_author_1291
Kazi Soumik Islam,nsu_author_1292
Tanzila Ahsan Neha and Mohammad Monirujjaman Khan,nsu_author_1293
Md. Rakibul Hasan,nsu_author_1294
Md. Ishraf Fatemi and Mohammad Monirujjaman Khan,nsu_author_1295
Md. Amzad Hossen,nsu_author_1296
Sumiaya Khan,nsu_author_1297
Evan Alam,nsu_author_1298
Hossain Ahmed Sojib and Mohammad Monirujjaman Khan,nsu_author_1299
Hasin Shahed Shad,nsu_author_1300
Mashfiq Rizvee,nsu_author_1301
Nishat Tasnim Roza and S. M. Ahsanul Hoq and Mohammad Monirujjaman Khan et al.,nsu_author_1302
Rahat Anwar,nsu_author_1303
Manas Banik and Suneet Kumar Gupta,nsu_author_1304
Zain Hossain Khan,nsu_author_1305
Tashinur Rahman,nsu_author_1306
Salman Arabi,nsu_author_1307
Sraboni Sarker,nsu_author_1308
Punit Gupta,nsu_author_1309
Fozayel Ibn Ayaz,nsu_author_1310
Sumaia Islam,nsu_author_1311
Samiya Kabir Youme,nsu_author_1312
Towsif Alam Chowdhury,nsu_author_1313
Hossain Ahamed,nsu_author_1314
Md. Sayeed Abid,nsu_author_1315
Mohit Agarwal,nsu_author_1316
Suneet Kumar Gupta,nsu_author_1317
Deepak Garg and Mohammad Monirujjaman Khan,nsu_author_1318
Ashfaq Jamil,nsu_author_1319
S. M. Ahmed,nsu_author_1320
Akash Lanard,nsu_author_1321
Ahnaf Ismat,nsu_author_1322
Muntasir Mohammad,nsu_author_1323
