Author Name,Author ID
saifulislammuhammad hilmyalfaruqijinjusongsungjinkimduong tungphamjeonggeunjoseokhunkimvinodmathewjoseph paulbaboozhiliangxiujaekookkim,aiub_author_1561
muhammad hilmyalfaruqi1saifulislam1vinodmathewjinjusongsungjinkimduong phamtungjeonggeunjoseokhunkimjoseph paulbaboozhiliangxiujaekookkim,aiub_author_1562
muhammad hilmyalfaruqi1saifulislam1jinjusongsungjinkimduong tungphamjeonggeunjoseokhunkimjoseph paulbaboodimas yuniantoputrovinodmathewjaekookkim,aiub_author_1563
muhammad h. alfaruqi†‡,aiub_author_1564
vinod mathew†‡,aiub_author_1565
jinju song†,aiub_author_1566
sungjin kim†,aiub_author_1567
saiful islam†,aiub_author_1568
duong tung pham†,aiub_author_1569
jeonggeun jo†,aiub_author_1570
seokhun kim†,aiub_author_1571
joseph paul baboo†,aiub_author_1572
zhiliang xiu†,aiub_author_1573
kug-seung lee§,aiub_author_1574
yang-kook sun∥orcid,aiub_author_1575
and jaekook kim*†orcid,aiub_author_1576
md. akhtaruzzaman adnan,aiub_author_1577
and md akhtaruzzaman adnan,aiub_author_1578
sabbir ahmed,aiub_author_1579
a.z.m. ehtesham chowdhury,aiub_author_1580
muhammad sarwar jahan morshed,aiub_author_1581
dr. md. kamruzzaman,aiub_author_1582
fahad ahmed,aiub_author_1583
md. jamsher ali,aiub_author_1584
israt kabir,aiub_author_1585
md. mahfuzur rhaman,aiub_author_1586
dr. mohammad ferdows,aiub_author_1587
dr. mohammad marufuzzaman,aiub_author_1588
dr. md. atikur rahman khan,aiub_author_1589
mohammad mobarak hossen,aiub_author_1590
atika farzana urmi,aiub_author_1591
dr. mahadeb kumar das,aiub_author_1592
bhoosreddy,aiub_author_1593
j.,aiub_author_1594
marisha tiwari,aiub_author_1595
solanki,aiub_author_1596
t.,aiub_author_1597
rupika,aiub_author_1598
dr. mohammad mahmudul hasan,aiub_author_1599
md. ezazul islam,aiub_author_1600
shohag barman,aiub_author_1601
hiralal gope,aiub_author_1602
m m manjurul islam,aiub_author_1603
and umme salma,aiub_author_1604
tasnim rahman,aiub_author_1605
shovra das,aiub_author_1606
riashat islam,aiub_author_1607
rahman mohammod hafizur,aiub_author_1608
humaira haroon,aiub_author_1609
md. fahad monir,aiub_author_1610
dr. md. abdul hamid,aiub_author_1611
md habib ullah,aiub_author_1612
dr. s. n. m. azizul hoque,aiub_author_1613
md. saidul islam,aiub_author_1614
mohammad razaul karim,aiub_author_1615
nurun nahar rabin,aiub_author_1616
ryo ohtani,aiub_author_1617
masaaki nakamura,aiub_author_1618
michio koinuma,aiub_author_1619
shinya hayami,aiub_author_1620
dr. md alamgir kabir,aiub_author_1621
israt jahan mouri,aiub_author_1622
9. mj uddin,aiub_author_1623
wa khan,aiub_author_1624
dr. md. taimur ahad,aiub_author_1625
m. a. zubair,aiub_author_1626
a. hussain,aiub_author_1627
and md. fakhrul islam,aiub_author_1628
m.a. zubair,aiub_author_1629
rubayyat mahbub,aiub_author_1630
md. fakhrul islam,aiub_author_1631
md iftekharul mobin,aiub_author_1632
md abid-ar-rafi,aiub_author_1633
md neamul islam and md rifat hasan,aiub_author_1634
sushanta acharjee,aiub_author_1635
jb islam,aiub_author_1636
ks ahmed,aiub_author_1637
ia jahan,aiub_author_1638
m moniruzzaman,aiub_author_1639
b saha,aiub_author_1640
nc bhoumik,aiub_author_1641
ahmed afif monrat,aiub_author_1642
mamun hasan,aiub_author_1643
tanveer ahmed bhuiyan,aiub_author_1644
md saifuddin khalid,aiub_author_1645
md jasim uddin,aiub_author_1646
md perveg meah,aiub_author_1647
mohammad a. haque,aiub_author_1648
rashed mustafa,aiub_author_1649
hirak chandra dey,aiub_author_1650
md. yusuf,aiub_author_1651
r. karim,aiub_author_1652
m. s. khalid,aiub_author_1653
r. mustafa,aiub_author_1654
t. a. bhuiyan,aiub_author_1655
a. a. nahid,aiub_author_1656
m. m. hossain,aiub_author_1657
mahfuzur rahman*,aiub_author_1658
s.h. naqib,aiub_author_1659
m. afsana azam,aiub_author_1660
m. borhan uddin,aiub_author_1661
jahida b islam,aiub_author_1662
mamon sarkar,aiub_author_1663
akm lutfor rahman,aiub_author_1664
k shahin ahmed,aiub_author_1665
a rahman,aiub_author_1666
ba begum,aiub_author_1667
bilkis a begum,aiub_author_1668
s jahan,aiub_author_1669
m n h liton,aiub_author_1670
m k r khan and m mozibur rahman,aiub_author_1671
rutaba jania,aiub_author_1672
marc morenza-cinos,aiub_author_1673
anna carreras,aiub_author_1674
and rafael pous,aiub_author_1675
molla rashied hussein,aiub_author_1676
md. musfiqur rahaman,aiub_author_1677
jugal krishna das,aiub_author_1678
21. m. f. mridha,aiub_author_1679
molla rashied hussain and jugal krishna das,aiub_author_1680
a. m. anisul huq,aiub_author_1681
dr. md. alamgir badsha,aiub_author_1682
4) d karmaker,aiub_author_1683
m s u miah,aiub_author_1684
m a imran,aiub_author_1685
h rahman and a bhowmik,aiub_author_1686
5) m a imran,aiub_author_1687
h rahman,aiub_author_1688
a bhowmik and d karmaker,aiub_author_1689
6) m islam,aiub_author_1690
d karmaker,aiub_author_1691
m s u miah and a bhowmik,aiub_author_1692
sabeth,aiub_author_1693
farzana,aiub_author_1694
md. serajul,aiub_author_1695
endo,aiub_author_1696
tadashi,aiub_author_1697
ohta,aiub_author_1698
nobuhiro,aiub_author_1699
dr. kazi a. kalpoma,aiub_author_1700
dr. afroza shelley,aiub_author_1701
7) a bhowmik,aiub_author_1702
n a nabila,aiub_author_1703
m a u rahman and d karmaker,aiub_author_1704
bayzid ashik hossain,aiub_author_1705
m. n. u. al mahmud,aiub_author_1706
md. musfiqur rahman,aiub_author_1707
m. i. r. mamun,aiub_author_1708
a. m. abd el-aty,aiub_author_1709
jong-hyouk park,aiub_author_1710
ho-chul shin,aiub_author_1711
nilufar nahar & jae-han shim,aiub_author_1712
tashmiah tamzid anannya,aiub_author_1713
pinto,aiub_author_1714
d.,aiub_author_1715
olmos,aiub_author_1716
i.,aiub_author_1717
banshal,aiub_author_1718
s.k.,aiub_author_1719
singhal,aiub_author_1720
s. sultana,aiub_author_1721
s. islam,aiub_author_1722
a. a. mamun,aiub_author_1723
dr. keshab chandra bhuyan,aiub_author_1724
f j pettersen,aiub_author_1725
h ferdous,aiub_author_1726
h kalvøy,aiub_author_1727
ø g martinsen and j o høgetveit,aiub_author_1728
afsah sharmin,aiub_author_1729
dr. preetom nag,aiub_author_1730
dr. m. m. mahbubul syeed,aiub_author_1731
mehnaz seraj,aiub_author_1732
md. shamsur rahim,aiub_author_1733
muhammad f. mridha,aiub_author_1734
mahadi hasan and jugal krishna das,aiub_author_1735
muhammad f. mridha and jugal krishna das,aiub_author_1736
gregory l. newman,aiub_author_1737
jamil m. a. rahman,aiub_author_1738
josef b. g. gluyas,aiub_author_1739
dmitry s. yufit,aiub_author_1740
judith a. k. howard,aiub_author_1741
paul j. low,aiub_author_1742
marzia sultana,aiub_author_1743
nazia majadi,aiub_author_1744
lazima ansari,aiub_author_1745
shamim ripon,aiub_author_1746
sumaya mahbub,aiub_author_1747
km intiaz-ud-din,aiub_author_1748
k. m. imtiaz-ud-din,aiub_author_1749
touhid bhuiyan,aiub_author_1750
shamim h ripon,aiub_author_1751
syed fahin ahmed,aiub_author_1752
afroza yasmin,aiub_author_1753
yeaminar rashid,aiub_author_1754
azizul azhar ramli,aiub_author_1755
mohd farhan md. fudzee,aiub_author_1756
mohamad aizi salamat & shahreen kasim,aiub_author_1757
hira lal gope,aiub_author_1758
and nihad karim chowdhury,aiub_author_1759
md. abdul awal ansary,aiub_author_1760
md. jakir mia,aiub_author_1761
sohrab hossain,aiub_author_1762
farhana islam,aiub_author_1763
kn siddique,aiub_author_1764
dhiman sarma,aiub_author_1765
m m hassan,aiub_author_1766
m borhan uddin,aiub_author_1767
mushfiq ahmad,aiub_author_1768
k. asraful islam,aiub_author_1769
maa nahid,aiub_author_1770
mm hossain,aiub_author_1771
mahfuzur rahman,aiub_author_1772
kawser wazed nafi,aiub_author_1773
tonny shekha kar,aiub_author_1774
md. amjad hossain,aiub_author_1775
m. m. a. hashem,aiub_author_1776
kn siddiquee and r karim,aiub_author_1777
saeeda sharmeen rahman,aiub_author_1778
md. nizamuddinabsayed ul alamshiblyarasimovalicsaiful islamamd. motiur rahamanmazumderamd. saidulislamam. jasimuddindeoguzgulserencermanbengub,aiub_author_1779
md mijanur rahman,aiub_author_1780
md. mijanur rahman and md. ismail jabiullah,aiub_author_1781
shammi akhtar and jugal krishna das,aiub_author_1782
khaza newaz muhammad,aiub_author_1783
mohammad imrul jubair,aiub_author_1784
md. saidur rahman & md. rezaul karim,aiub_author_1785
bodrunnesa,aiub_author_1786
tanvir noor baig and k. siddique-e rabbani,aiub_author_1787
syed ishteaque ahmed,aiub_author_1788
rezwan ahmed,aiub_author_1789
dr. t. m. shahriar sazzad,aiub_author_1790
